time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-08-21 00:00:00+02:00,24.5,1009.2,1.84,209,100,24.3,98.0,3.22,216,23.4,320.06,3.86,253,22.6,547.0,5.49,273,21.7,779.0,7.93,271,21.8,1017.0,9.68,274,19.2,1511.0,9.89,283
2026-08-21 01:00:00+02:00,24.3,1009.0,2.08,215,16,24.3,96.0,4.12,219,23.6,318.06,5.02,258,22.9,545.0,7.28,278,22.6,778.0,9.36,282,22.1,1016.0,10.86,283,18.6,1510.0,12.09,280
2026-08-21 02:00:00+02:00,23.5,1008.7,2.0,217,0,23.7,92.0,4.19,220,23.5,314.55,5.49,256,23.2,542.0,7.98,274,22.9,774.0,10.05,278,21.9,1013.0,10.94,285,18.3,1506.0,11.82,286
2026-08-21 03:00:00+02:00,23.5,1008.4,1.78,232,0,24.0,90.0,4.08,234,23.8,312.55,6.05,263,23.7,540.0,8.76,276,23.0,773.0,9.67,284,21.9,1012.0,10.26,290,18.2,1505.0,11.24,293
2026-08-21 04:00:00+02:00,23.4,1008.2,1.66,237,0,24.0,88.0,4.02,243,23.9,310.55,5.9,273,23.9,538.0,8.54,287,23.2,772.0,9.97,290,21.9,1010.0,10.95,292,18.0,1503.0,10.55,300
2026-08-21 05:00:00+02:00,23.0,1008.7,1.66,237,0,23.8,93.0,4.21,242,23.7,315.55,5.57,273,23.7,543.0,7.86,289,23.1,775.0,8.94,296,21.8,1014.0,9.36,298,18.0,1507.0,9.45,302
2026-08-21 06:00:00+02:00,23.0,1008.4,1.79,243,2,24.0,90.0,4.49,249,23.9,312.55,6.09,274,23.8,540.0,8.3,287,22.9,772.0,9.6,295,21.7,1011.0,9.67,297,18.0,1504.0,9.14,301
2026-08-21 07:00:00+02:00,22.9,1008.7,1.62,248,36,24.0,93.0,4.51,257,23.8,315.06,6.46,278,23.5,542.0,8.88,289,22.4,775.0,10.44,296,21.3,1013.0,9.79,300,18.0,1505.0,7.95,307
2026-08-21 08:00:00+02:00,22.8,1008.9,1.58,252,52,23.9,94.0,4.44,256,23.5,316.55,6.1,280,23.1,544.0,8.35,292,22.2,776.0,9.39,302,21.1,1014.0,7.9,313,17.9,1506.0,6.04,327
2026-08-21 09:00:00+02:00,24.1,1009.6,1.87,254,85,24.0,100.0,4.44,262,23.6,322.55,5.89,288,23.2,550.0,8.02,302,22.2,782.0,7.74,314,21.0,1020.0,6.0,328,17.5,1512.0,4.68,341
2026-08-21 10:00:00+02:00,26.0,1010.2,2.21,265,28,24.8,107.0,3.41,267,24.1,329.06,5.09,294,23.3,556.0,7.31,306,22.2,788.0,5.86,318,20.9,1026.0,3.5,345,17.3,1518.0,2.81,352
2026-08-21 11:00:00+02:00,28.0,1010.6,1.04,287,5,26.4,111.0,1.46,286,24.8,333.55,3.23,310,23.2,561.0,5.17,317,21.9,793.0,3.87,327,20.3,1030.0,1.74,360,17.0,1521.0,1.36,338
2026-08-21 12:00:00+02:00,29.6,1011.1,1.0,53,0,27.6,114.0,1.13,45,25.4,337.04,1.28,11,23.2,565.0,1.75,349,22.0,798.0,3.1,334,20.3,1035.0,1.19,349,17.1,1526.0,1.37,304
2026-08-21 13:00:00+02:00,30.1,1011.2,2.7,88,1,27.7,115.0,3.5,88,25.6,338.53,3.15,89,23.5,567.0,2.8,90,22.1,800.0,1.25,350,20.8,1037.0,0.94,277,17.4,1529.0,2.04,277
2026-08-21 14:00:00+02:00,30.1,1010.8,3.47,102,5,27.5,112.0,4.81,102,25.5,335.04,4.54,102,23.5,563.0,4.28,102,22.8,796.0,0.5,153,21.5,1034.0,1.88,248,17.7,1527.0,2.96,280
2026-08-21 15:00:00+02:00,30.2,1010.6,3.92,96,15,27.6,110.0,5.84,97,25.6,333.53,5.54,99,23.5,562.0,5.25,101,23.3,795.0,1.12,180,22.1,1033.0,2.19,238,18.1,1526.0,3.96,277
2026-08-21 16:00:00+02:00,30.1,1010.2,4.41,94,15,27.6,106.0,6.93,95,25.7,329.53,6.34,97,23.9,558.0,5.76,99,24.0,792.0,2.06,167,22.6,1031.0,2.52,214,18.6,1525.0,4.22,261
2026-08-21 17:00:00+02:00,29.9,1009.6,5.05,98,8,27.8,101.0,8.2,99,26.1,325.02,7.89,100,24.4,554.0,7.57,101,24.5,788.0,4.01,120,23.0,1027.0,3.09,160,19.1,1522.0,4.39,237
2026-08-21 18:00:00+02:00,29.3,1010.2,4.22,104,36,27.4,106.0,7.03,105,25.4,329.53,7.26,105,23.3,558.0,7.49,106,23.0,791.0,5.28,96,22.2,1030.0,3.39,112,19.2,1524.0,4.21,226
2026-08-21 19:00:00+02:00,28.6,1010.0,3.67,101,31,27.2,104.0,6.16,103,25.4,327.53,6.54,104,23.5,556.0,6.91,105,22.8,789.0,5.97,98,21.8,1027.0,4.56,96,19.6,1522.0,3.76,228
