time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-08-18 11:00:00+02:00,17.4,1008.9,2.25,212,100,16.1,79.0,3.19,212,14.0,294.0,3.65,215,12.5,513.0,4.03,226,11.1,736.28,3.91,236,9.8,964.53,3.91,247,7.0,1437.0,4.31,267,5.652173913043466,23.0,1.2999999999999972,2.0,3.2719999999999994,,,3.2719999999999994,False
2026-08-18 12:00:00+02:00,17.4,1008.5,2.8,215,99,16.5,77.0,4.19,213,14.3,292.0,4.48,214,12.4,510.0,4.77,216,11.0,733.28,4.48,226,9.5,961.53,4.34,238,6.6,1434.0,4.62,261,3.5999999999999943,25.0,0.8999999999999986,2.0,3.1249999999999996,,,3.1249999999999996,False
2026-08-18 13:00:00+02:00,17.8,1008.0,2.42,204,99,16.8,72.0,3.72,204,14.6,288.0,4.22,205,12.8,507.0,4.95,207,11.3,730.51,4.99,215,9.9,959.01,5.13,224,6.9,1432.0,5.69,238,3.3333333333333335,30.0,1.0,2.0,3.17,,,3.17,False
2026-08-18 14:00:00+02:00,18.8,1007.6,1.92,208,100,18.2,70.0,2.87,209,16.1,286.0,3.66,209,13.9,506.0,4.04,209,12.2,729.74,4.49,214,10.4,958.48,4.98,218,7.0,1432.0,6.0,224,1.8750000000000044,32.0,0.6000000000000014,2.0,3.0230000000000015,,,3.0230000000000015,False
2026-08-18 15:00:00+02:00,18.5,1006.6,2.72,216,100,17.9,60.0,4.24,214,15.9,276.0,5.03,212,13.8,497.0,5.74,210,12.2,721.21,5.96,216,10.6,950.44,6.23,221,7.4,1425.0,6.92,230,1.428571428571432,42.0,0.6000000000000014,2.0,2.907047619047626,,,2.907047619047626,False
2026-08-18 16:00:00+02:00,18.3,1006.1,1.61,210,100,17.8,57.0,2.59,208,15.8,273.0,3.94,207,13.7,493.0,5.1,205,12.2,717.21,5.43,216,10.8,946.44,5.93,226,7.8,1421.0,7.32,240,1.1111111111111112,45.0,0.5,2.0,2.2920370370370375,,,2.2920370370370375,False
2026-08-18 17:00:00+02:00,17.4,1006.0,1.0,186,100,17.0,56.0,1.51,188,15.0,271.0,3.22,195,13.3,491.0,5.58,199,11.8,714.98,5.76,212,10.4,943.97,6.22,224,7.6,1418.0,7.76,242,0.8695652173913012,46.0,0.3999999999999986,2.0,1.8132028985507185,,,1.8132028985507185,False
2026-08-18 18:00:00+02:00,17.7,1005.7,2.51,203,100,17.5,53.0,4.03,203,15.4,269.0,5.52,206,13.6,489.0,5.92,209,12.2,713.21,6.11,223,10.8,942.44,6.64,236,8.1,1417.0,8.42,254,0.408163265306121,49.0,0.1999999999999993,2.0,0.8967993197278883,,,0.8967993197278883,False
2026-08-18 19:00:00+02:00,17.3,1005.2,2.58,216,93,17.0,49.0,3.86,217,15.1,264.0,5.57,223,13.8,484.0,5.85,234,12.6,708.68,6.16,247,11.4,938.4,6.75,258,9.1,1414.0,8.5,274,0.5660377358490579,53.0,0.3000000000000007,2.0,1.2297358490566064,,,1.2297358490566064,False
2026-08-18 20:00:00+02:00,16.9,1004.5,2.78,232,100,16.7,42.0,3.98,231,14.8,258.0,7.48,239,13.8,478.0,9.05,260,12.7,703.15,9.83,269,11.6,933.35,10.8,276,9.4,1410.0,13.13,287,0.33333333333333215,60.0,0.1999999999999993,2.0,0.7761111111111086,,,0.7761111111111086,False
2026-08-18 21:00:00+02:00,17.5,1005.1,3.13,263,100,17.5,48.0,5.11,267,15.5,264.0,7.71,276,14.0,484.0,10.31,290,12.8,709.38,10.4,289,11.6,939.83,10.5,287,9.2,1417.0,10.71,284,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-18 22:00:00+02:00,17.3,1005.1,3.57,252,100,17.3,47.0,5.58,255,16.1,263.0,10.71,275,14.7,484.0,11.03,283,13.5,709.38,11.24,285,12.3,939.83,11.46,286,9.8,1417.0,11.93,289,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-18 23:00:00+02:00,17.3,1005.1,3.67,259,28,17.3,48.0,5.76,262,15.9,264.0,10.57,281,15.0,485.0,12.7,285,13.6,710.61,12.64,286,12.3,941.31,12.59,287,9.7,1419.0,12.49,290,0.0,0.0,0.0,2.0,0.0,,,0.0,False
