time,kit_mast_index,kit_max_positive_gradient_K_per_100m,kit_positive_deltaT_K,kit_inversion_base_m,kit_inversion_top_m,kit_inversion_depth_m,kit_inversion_deltaT_K,kit_source_id,kit_profile_levels,kit_missing_levels,kit_temperature_2m_C,kit_temperature_10m_C,kit_temperature_30m_C,kit_temperature_60m_C,kit_temperature_100m_C,kit_temperature_130m_C,kit_temperature_160m_C,kit_temperature_200m_C
2026-09-26 00:20:00+02:00,5.0,21.416176903133326,11.110109239364643,10.0,200.0,190.0,11.110109239364643,p739558,8,,8.196001324619317,8.152259850864398,12.435495231491064,15.64398935239918,16.63258582556939,17.49841599444813,18.915064490943923,19.262369090229043
2026-09-26 00:50:00+02:00,5.0,25.02313522710797,10.406299126682246,2.0,200.0,198.0,10.406299126682246,p745978,8,,7.433405957263969,7.600735052890753,12.605362098312348,15.499322597516349,16.569437097338266,17.50410925489497,17.782252920163472,17.839705083946214
2026-09-26 01:20:00+02:00,5.0,24.96463959004074,10.133132049813618,10.0,200.0,190.0,10.133132049813618,p739540,8,,6.7987481814461,6.7790758695437,11.772003787551848,14.268040876736986,15.06793780775396,16.00760013890354,16.699068188702903,16.912207919357318
2026-09-26 01:50:00+02:00,5.0,30.124648190949728,11.273966643001533,2.0,200.0,198.0,11.273966643001533,p745961,8,,6.10237045588687,6.303556298959073,12.32848593714902,14.18223506665551,14.947252840064715,15.693023340573111,16.20615582174935,17.376337098888403
2026-09-26 02:50:00+02:00,5.0,29.79634512377411,10.733781504848457,2.0,200.0,198.0,10.733781504848457,p745944,8,,5.099030461349517,5.245338825190212,11.204607849945036,12.918092762766555,14.37198558548126,14.99636009547048,15.580975613230397,15.832811966197974
2026-09-26 03:50:00+02:00,5.0,22.448450387217083,10.57886504966734,2.0,200.0,198.0,10.57886504966734,p745926,8,,4.411311955059081,4.69516509580483,9.184855173248248,13.720309723068228,14.623226118256053,14.922540447247432,14.931373246877037,14.990177004726425
2026-09-26 05:20:00+02:00,5.0,22.714214811369473,10.67223707068632,2.0,200.0,198.0,10.67223707068632,p799449,8,,3.580397654148125,3.6301717429567777,8.173014705230672,10.825775969365422,12.782142277751326,13.328806592553613,14.12353717834726,14.252634724834445
2026-09-26 06:20:00+02:00,5.0,17.54927149320599,9.444194093193042,2.0,200.0,198.0,9.444194093193042,p799432,8,,3.2914485774536417,3.294083654071785,6.803937952712983,9.684734249646521,10.843067316227419,11.329708584411687,12.342106200747155,12.735642670646683
2026-09-26 07:20:00+02:00,5.0,19.0940388786951,9.870394479404434,2.0,200.0,198.0,9.870394479404434,p799415,8,,2.419913933345819,2.7408785225855286,6.559686298324548,9.14082025092063,10.828280546837147,11.255715997966282,11.41208533997344,12.290308412750253
2026-09-26 08:20:00+02:00,4.98,18.037221982650653,9.240282723635083,2.0,100.0,98.0,7.723993409694074,p799398,8,,3.7497344492149622,4.340291345870952,7.947735742401083,10.70776215892285,11.473727858909037,11.14916421303272,11.40851194604747,12.665453526973728
2026-09-26 09:20:00+02:00,4.28,36.045309685642934,6.501319091672161,2.0,30.0,28.0,3.6141086597289354,p799380,8,,7.694710215591461,10.578334990442896,11.308818875320396,10.86582303259535,12.29939128978606,12.310089021640334,12.419437057640048,13.753033464538575
