time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-05 00:00:00+02:00,16.4,1009.3,5.7,255,11,16.0,85.0,10.31,256,15.1,300.0,17.14,274,13.9,520.0,20.3,289,12.1,743.51,20.43,290,10.3,972.0,20.57,290,6.8,1445.0,20.83,291
2026-09-05 01:00:00+02:00,16.3,1009.5,5.38,252,86,15.8,87.0,9.75,255,15.0,302.0,15.9,274,13.8,522.0,19.2,286,11.9,745.51,19.34,286,10.0,974.0,19.49,287,6.3,1447.0,19.78,288
2026-09-05 02:00:00+02:00,16.1,1009.9,4.69,259,83,15.7,91.0,8.65,264,15.1,306.0,16.49,285,13.9,525.0,18.87,289,12.0,748.51,18.87,290,10.1,977.0,18.87,290,6.3,1450.0,18.88,291
2026-09-05 03:00:00+02:00,15.9,1010.4,5.16,248,68,15.4,94.0,9.58,252,14.7,309.0,15.78,273,13.3,528.0,17.86,281,11.5,751.27,17.53,283,9.7,979.52,17.21,285,6.2,1452.0,16.66,290
2026-09-05 04:00:00+02:00,15.4,1010.8,4.92,243,88,14.7,98.0,9.22,246,14.5,312.0,14.42,273,13.3,532.0,16.8,288,11.4,755.04,16.96,288,9.5,983.05,17.13,288,5.8,1455.0,17.45,288
2026-09-05 05:00:00+02:00,15.1,1011.0,5.24,246,56,14.4,100.0,9.51,248,14.1,313.0,15.38,266,12.9,533.0,17.67,277,11.3,756.04,17.9,278,9.7,984.05,18.13,280,6.4,1456.0,18.62,282
2026-09-05 06:00:00+02:00,14.9,1011.1,5.59,243,99,14.3,100.0,10.52,246,14.4,314.0,16.94,266,12.9,534.0,18.68,275,11.3,757.04,18.43,277,9.7,985.05,18.19,279,6.4,1457.0,17.78,283
2026-09-05 07:00:00+02:00,14.7,1011.0,5.71,237,11,14.1,100.0,10.7,240,14.5,314.0,17.25,262,12.8,533.0,17.74,270,11.3,756.27,17.57,273,9.7,984.53,17.44,276,6.5,1457.0,17.33,282
2026-09-05 08:00:00+02:00,14.8,1011.8,5.75,239,95,13.9,106.0,10.26,240,14.5,320.0,16.45,265,12.9,539.0,17.17,275,11.2,762.04,17.75,276,9.5,990.05,18.32,277,6.0,1462.0,19.5,279
2026-09-05 09:00:00+02:00,14.5,1012.0,5.92,240,81,13.5,107.0,10.61,241,13.1,320.0,16.92,260,12.3,539.0,18.07,276,10.7,761.8,18.36,278,9.2,989.57,18.66,279,6.0,1461.0,19.29,282
2026-09-05 10:00:00+02:00,15.8,1012.7,6.72,247,83,14.6,113.0,12.09,249,12.9,327.0,15.71,257,11.9,545.0,16.52,275,10.3,767.57,17.08,277,8.8,995.09,17.65,278,5.7,1466.0,18.82,281
2026-09-05 11:00:00+02:00,16.4,1012.9,5.72,251,100,15.4,116.0,10.44,252,13.7,330.0,13.9,258,12.3,549.0,15.5,272,10.6,771.57,16.63,274,9.0,999.09,17.77,276,5.7,1470.0,20.1,279
2026-09-05 12:00:00+02:00,17.1,1013.8,6.96,263,93,15.9,124.0,12.74,265,14.0,338.0,16.7,272,12.2,557.0,20.25,282,10.6,779.57,20.34,282,8.9,1007.09,20.42,281,5.7,1478.0,20.61,281
2026-09-05 13:00:00+02:00,17.4,1014.3,7.24,264,83,16.1,127.0,13.02,267,14.3,342.0,16.83,274,12.5,561.0,19.47,282,10.7,783.57,19.52,283,9.0,1011.09,19.58,283,5.4,1482.0,19.71,284
2026-09-05 14:00:00+02:00,17.6,1014.8,8.06,281,100,16.2,132.0,14.36,285,14.2,347.0,15.79,285,12.3,565.0,16.91,286,10.6,787.57,17.51,286,8.9,1015.08,18.11,286,5.4,1486.0,19.32,286
