time,temperature_obs
2026-09-05 02:00:00+02:00,15.7
2026-09-05 02:10:00+02:00,15.9
2026-09-05 02:20:00+02:00,15.6
2026-09-05 02:30:00+02:00,15.2
2026-09-05 02:40:00+02:00,15.6
2026-09-05 02:50:00+02:00,15.7
2026-09-05 03:00:00+02:00,15.5
2026-09-05 03:10:00+02:00,15.3
2026-09-05 03:20:00+02:00,15.0
2026-09-05 03:30:00+02:00,15.1
2026-09-05 03:40:00+02:00,15.2
2026-09-05 03:50:00+02:00,15.2
2026-09-05 04:00:00+02:00,15.3
2026-09-05 04:10:00+02:00,15.2
2026-09-05 04:20:00+02:00,15.1
2026-09-05 04:30:00+02:00,15.2
2026-09-05 04:40:00+02:00,15.3
2026-09-05 04:50:00+02:00,15.7
2026-09-05 05:00:00+02:00,15.4
2026-09-05 05:10:00+02:00,15.3
2026-09-05 05:20:00+02:00,15.2
2026-09-05 05:30:00+02:00,15.1
2026-09-05 05:40:00+02:00,15.0
2026-09-05 05:50:00+02:00,15.2
2026-09-05 06:00:00+02:00,15.2
2026-09-05 06:10:00+02:00,15.3
2026-09-05 06:20:00+02:00,15.3
2026-09-05 06:30:00+02:00,15.2
2026-09-05 06:40:00+02:00,15.2
2026-09-05 06:50:00+02:00,15.2
2026-09-05 07:00:00+02:00,15.3
2026-09-05 07:10:00+02:00,15.5
2026-09-05 07:20:00+02:00,15.1
2026-09-05 07:30:00+02:00,15.2
2026-09-05 07:40:00+02:00,15.1
2026-09-05 07:50:00+02:00,15.5
2026-09-05 08:00:00+02:00,15.3
2026-09-05 08:10:00+02:00,15.3
2026-09-05 08:20:00+02:00,15.2
2026-09-05 08:30:00+02:00,15.1
2026-09-05 08:40:00+02:00,15.3
2026-09-05 08:50:00+02:00,15.1
2026-09-05 09:00:00+02:00,15.5
2026-09-05 09:10:00+02:00,15.8
2026-09-05 09:20:00+02:00,15.9
2026-09-05 09:30:00+02:00,16.0
2026-09-05 09:40:00+02:00,15.9
2026-09-05 09:50:00+02:00,15.9
2026-09-05 10:00:00+02:00,16.1
2026-09-05 10:10:00+02:00,16.0
2026-09-05 10:20:00+02:00,16.0
2026-09-05 10:30:00+02:00,16.0
2026-09-05 10:40:00+02:00,16.1
2026-09-05 10:50:00+02:00,16.1
2026-09-05 11:00:00+02:00,15.2
2026-09-05 11:10:00+02:00,15.6
2026-09-05 11:20:00+02:00,15.2
2026-09-05 11:30:00+02:00,15.0
2026-09-05 11:40:00+02:00,15.0
2026-09-05 11:50:00+02:00,15.9
2026-09-05 12:00:00+02:00,16.2
2026-09-05 12:10:00+02:00,16.5
2026-09-05 12:20:00+02:00,16.2
2026-09-05 12:30:00+02:00,15.7
2026-09-05 12:40:00+02:00,16.4
2026-09-05 12:50:00+02:00,16.9
2026-09-05 13:00:00+02:00,17.7
2026-09-05 13:10:00+02:00,16.5
2026-09-05 13:20:00+02:00,16.7
2026-09-05 13:30:00+02:00,17.0
2026-09-05 13:40:00+02:00,17.5
2026-09-05 13:50:00+02:00,17.3
2026-09-05 14:00:00+02:00,18.0
2026-09-05 14:10:00+02:00,17.6
2026-09-05 14:20:00+02:00,17.4
2026-09-05 14:30:00+02:00,16.6
2026-09-05 14:40:00+02:00,15.8
2026-09-05 14:50:00+02:00,15.3
2026-09-05 15:00:00+02:00,15.8
2026-09-05 15:10:00+02:00,16.3
2026-09-05 15:20:00+02:00,17.3
2026-09-05 15:30:00+02:00,17.6
2026-09-05 15:40:00+02:00,17.9
2026-09-05 15:50:00+02:00,17.7
2026-09-05 16:00:00+02:00,17.8
2026-09-05 16:10:00+02:00,17.9
2026-09-05 16:20:00+02:00,17.8
2026-09-05 16:30:00+02:00,17.9
2026-09-05 16:40:00+02:00,17.5
2026-09-05 16:50:00+02:00,16.8
2026-09-05 17:00:00+02:00,16.9
2026-09-05 17:10:00+02:00,17.3
2026-09-05 17:20:00+02:00,17.0
2026-09-05 17:30:00+02:00,17.5
2026-09-05 17:40:00+02:00,17.0
2026-09-05 17:50:00+02:00,17.3
2026-09-05 18:00:00+02:00,17.5
2026-09-05 18:10:00+02:00,17.0
2026-09-05 18:20:00+02:00,17.0
2026-09-05 18:30:00+02:00,17.3
2026-09-05 18:40:00+02:00,17.3
2026-09-05 18:50:00+02:00,17.3
2026-09-05 19:00:00+02:00,17.0
2026-09-05 19:10:00+02:00,16.4
2026-09-05 19:20:00+02:00,15.4
2026-09-05 19:30:00+02:00,15.4
2026-09-05 19:40:00+02:00,15.6
2026-09-05 19:50:00+02:00,15.7
2026-09-05 20:00:00+02:00,15.8
2026-09-05 20:10:00+02:00,15.8
2026-09-05 20:20:00+02:00,15.9
2026-09-05 20:30:00+02:00,15.9
2026-09-05 20:40:00+02:00,15.8
2026-09-05 20:50:00+02:00,15.7
2026-09-05 21:00:00+02:00,15.6
2026-09-05 21:10:00+02:00,15.7
2026-09-05 21:20:00+02:00,15.4
2026-09-05 21:30:00+02:00,15.3
2026-09-05 21:40:00+02:00,15.8
2026-09-05 21:50:00+02:00,15.5
2026-09-05 22:00:00+02:00,15.4
2026-09-05 22:10:00+02:00,15.5
2026-09-05 22:20:00+02:00,15.5
