time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-09-05 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 06:00:00+02:00,0.4441697819314637,0.046728971962616654,0.09999999999999964,214.0,93.0,307.0,7
2026-09-05 07:00:00+02:00,0.813679127725857,0.18691588785046745,0.40000000000000036,214.0,93.0,307.0,7
2026-09-05 08:00:00+02:00,1.0600186915887846,0.2803738317757008,0.5999999999999996,214.0,99.0,313.0,7
2026-09-05 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-05 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
