time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,inversion_index_corrected,surface_correction_used,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-08-23 00:00:00+02:00,12.6,1010.1,0.95,342,100,15.5,187.0,1.62,338,15.1,402.0,2.14,346,13.7,622.0,2.64,348,12.0,845.72,3.11,337,10.3,1074.46,3.67,329,7.0,1548.0,4.93,318,3.4117647058823533,85.0,2.9000000000000004,87.0,15.475813953488371,2.8758139534883718,15.289767441860464,2.6897674418604645,13.84,1.2400000000000002,3.9650000000000003,,,12.6,model_2m,,3.9650000000000003,False,2.8758139534883718,2.6897674418604645,1.2400000000000002,4.283333333333333,3.4117647058823533,2.9000000000000004,85.0,False,1,Boden-1000hPa,522.0,4
2026-08-23 01:00:00+02:00,11.7,1010.3,1.04,17,100,15.2,189.0,2.47,14,14.8,403.0,3.02,354,13.5,623.0,3.76,360,11.8,846.72,3.65,352,10.1,1075.46,3.61,344,6.8,1549.0,3.76,327,4.022988505747127,87.0,3.5,89.0,15.179439252336447,3.479439252336448,14.992523364485981,3.292523364485982,13.635909090909092,1.9359090909090924,4.193,,,11.7,model_2m,,4.193,False,3.479439252336448,3.292523364485982,1.9359090909090924,4.290000000000001,4.022988505747127,3.5,87.0,False,1,Boden-1000hPa,523.0,4
2026-08-23 02:00:00+02:00,11.2,1010.4,1.17,20,100,14.5,189.0,2.66,20,14.6,403.0,3.42,358,13.6,622.0,4.07,12,11.8,845.72,3.43,2,10.1,1074.46,2.93,349,6.6,1548.0,2.69,311,3.7931034482758625,301.0,3.4000000000000004,89.0,14.505140186915888,3.3051401869158887,14.551869158878505,3.3518691588785057,13.700456621004566,2.5004566210045667,4.4765,,,11.2,model_2m,,4.4765,False,3.3051401869158887,3.3518691588785057,2.5004566210045667,5.0,3.7931034482758625,3.4000000000000004,301.0,False,2,Boden-1000hPa,522.0,4
2026-08-23 03:00:00+02:00,10.9,1010.8,1.04,17,100,13.8,192.0,2.6,23,14.3,406.0,3.97,7,13.2,625.0,4.39,17,11.5,848.49,3.36,7,9.9,1076.98,2.53,349,6.6,1550.0,2.4,288,3.2222222222222228,304.0,3.4000000000000004,92.0,13.818691588785047,2.9186915887850464,14.052336448598131,3.152336448598131,13.325570776255708,2.4255707762557073,4.481,,,10.9,model_2m,,4.481,False,2.9186915887850464,3.152336448598131,2.4255707762557073,5.0,3.2222222222222228,3.4000000000000004,304.0,False,2,Boden-1000hPa,525.0,4
2026-08-23 04:00:00+02:00,10.6,1010.4,1.0,6,100,13.8,189.0,2.25,32,13.9,403.0,3.2,25,12.8,622.0,3.65,43,11.3,845.26,2.59,29,9.7,1073.5,1.85,1,6.6,1546.0,2.61,293,3.678160919540231,301.0,3.3000000000000007,89.0,13.805140186915889,3.205140186915889,13.851869158878506,3.251869158878506,12.910502283105023,2.3105022831050235,4.439000000000001,,,10.6,model_2m,,4.439000000000001,False,3.205140186915889,3.251869158878506,2.3105022831050235,5.0,3.678160919540231,3.3000000000000007,301.0,False,2,Boden-1000hPa,522.0,4
2026-08-23 05:00:00+02:00,10.0,1010.1,0.9,360,100,12.5,186.0,2.4,17,13.6,400.0,2.3,36,12.3,618.0,3.21,50,10.9,841.26,2.08,37,9.5,1069.5,1.28,2,6.8,1542.0,2.46,282,2.976190476190476,298.0,3.5999999999999996,86.0,12.57196261682243,2.5719626168224305,13.085981308411215,3.085981308411215,12.407339449541285,2.4073394495412845,4.547000000000001,,,10.0,model_2m,,4.547000000000001,False,2.5719626168224305,3.085981308411215,2.4073394495412845,4.993333333333333,2.976190476190476,3.5999999999999996,298.0,False,2,Boden-1000hPa,518.0,4
2026-08-23 06:00:00+02:00,9.7,1010.5,0.81,7,100,12.0,189.0,2.28,15,13.5,402.0,2.14,39,12.0,620.0,2.97,44,10.6,843.02,1.96,27,9.3,1071.02,1.35,350,6.5,1543.0,2.58,281,2.6436781609195408,300.0,3.8000000000000007,89.0,12.077464788732394,2.3774647887323948,12.78169014084507,3.0816901408450708,12.137614678899082,2.4376146788990827,4.625,,,9.7,model_2m,,4.625,False,2.3774647887323948,3.0816901408450708,2.4376146788990827,5.0,2.6436781609195408,3.8000000000000007,300.0,False,2,Boden-1000hPa,520.0,4
2026-08-23 07:00:00+02:00,9.8,1011.1,1.3,356,100,11.4,194.0,3.51,3,13.1,407.0,2.46,15,12.1,625.0,2.8,23,10.6,848.02,2.16,3,9.2,1076.02,1.93,334,6.3,1548.0,2.92,288,1.7391304347826084,305.0,3.299999999999999,94.0,11.447887323943663,1.647887323943662,12.24600938967136,2.44600938967136,12.214678899082568,2.414678899082567,4.445,,,9.8,model_2m,,4.445,False,1.647887323943662,2.44600938967136,2.414678899082567,5.0,1.7391304347826084,3.299999999999999,305.0,False,2,Boden-1000hPa,525.0,4
2026-08-23 08:00:00+02:00,10.8,1011.3,1.4,360,90,11.3,196.0,3.7,360,13.0,409.0,3.65,7,12.0,627.0,3.89,14,10.5,849.79,3.11,359,9.1,1077.55,2.66,337,6.2,1549.0,3.24,291,0.7981220657276992,307.0,2.1999999999999993,96.0,11.331924882629108,0.5319248826291076,12.130046948356808,1.3300469483568076,12.123853211009175,1.3238532110091743,2.748723787167448,,,10.8,model_2m,,2.748723787167448,False,0.5319248826291076,1.3300469483568076,1.3238532110091743,5.0,0.7981220657276992,2.1999999999999993,307.0,False,2,1000hPa-975hPa,527.0,4
2026-08-23 09:00:00+02:00,13.2,1011.5,1.8,357,25,12.0,198.0,3.11,356,12.7,411.0,5.35,15,11.9,629.0,5.35,15,10.5,851.79,4.19,3,9.1,1079.55,3.35,344,6.4,1551.0,3.53,291,0.32863849765258185,213.0,0.6999999999999993,98.0,12.006572769953051,-1.1934272300469484,12.335211267605633,-0.8647887323943664,12.006422018348625,-1.1935779816513747,1.1845039123630665,,,13.2,model_2m,,1.1845039123630665,False,-1.1934272300469484,-0.8647887323943664,-1.1935779816513747,2.8013732394366175,0.32863849765258185,0.6999999999999993,213.0,False,1,1000hPa-975hPa,529.0,4
