time,temperature_obs,temperature_source,station_id,station_name,station_altitude_m,latitude,longitude,humidity_percent,pressure_hpa,pressure_sea_level_hpa,wind_speed_ms,wind_direction_deg,precip_mm
2026-09-26 00:00:00+02:00,23.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,86.0,1018.1,1019.6,1.1,14.0,0.0
2026-09-26 01:00:00+02:00,22.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,86.0,1018.1,1019.6,1.4,359.0,0.0
2026-09-26 02:00:00+02:00,22.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,88.0,1018.2,1019.7,0.0,0.0,0.0
2026-09-26 03:00:00+02:00,21.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,87.0,1018.3,1019.8,1.4,265.0,0.0
2026-09-26 04:00:00+02:00,21.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,87.0,1018.4,1019.9,0.8,249.0,0.0
2026-09-26 05:00:00+02:00,20.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,87.0,1018.4,1019.9,0.6,259.0,0.0
2026-09-26 06:00:00+02:00,20.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,83.0,1018.3,1019.8,1.3,260.0,0.0
2026-09-26 07:00:00+02:00,20.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,76.0,1018.5,1020.0,1.9,269.0,0.0
2026-09-26 08:00:00+02:00,19.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,75.0,1019.0,1020.5,1.3,252.0,0.0
2026-09-26 09:00:00+02:00,19.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,74.0,1019.4,1020.9,1.2,250.0,0.0
2026-09-26 10:00:00+02:00,21.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,70.0,1019.8,1021.3,0.0,0.0,0.0
2026-09-26 11:00:00+02:00,24.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,69.0,1020.3,1021.8,0.9,31.0,0.0
2026-09-26 12:00:00+02:00,26.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,71.0,1020.2,1021.7,1.5,95.0,0.0
2026-09-26 13:00:00+02:00,26.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,72.0,1020.0,1021.5,2.0,96.0,0.0
2026-09-26 14:00:00+02:00,27.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,70.0,1019.7,1021.2,2.1,75.0,0.0
2026-09-26 15:00:00+02:00,27.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,68.0,1019.3,1020.8,1.7,110.0,0.0
2026-09-26 16:00:00+02:00,27.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,69.0,1018.6,1020.1,2.1,115.0,0.0
2026-09-26 17:00:00+02:00,26.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,72.0,1018.3,1019.8,2.0,113.0,0.0
2026-09-26 18:00:00+02:00,26.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,74.0,1018.2,1019.7,1.5,52.0,0.0
2026-09-26 19:00:00+02:00,25.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,76.0,1018.1,1019.6,1.9,132.0,0.0
2026-09-26 20:00:00+02:00,25.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,79.0,1018.4,1019.9,1.0,47.0,0.0
