time,temperature_C,height_msl_m,pressure_hPa,sounding_id,height_agl_m,sounding_start,station_id,wmo
2026-08-15 02:00:00+02:00,20.3,376,972.44,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:02+02:00,21.8,385,971.39,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:04+02:00,22.2,393,970.5,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:06+02:00,22.7,400,969.67,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:08+02:00,23.2,409,968.73,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:10+02:00,23.8,417,967.79,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:12+02:00,24.2,426,966.79,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:14+02:00,25.0,436,965.73,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:16+02:00,25.6,445,964.68,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:18+02:00,26.4,455,963.66,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:20+02:00,27.0,464,962.67,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:22+02:00,27.2,473,961.71,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:24+02:00,27.2,481,960.77,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:26+02:00,27.1,490,959.82,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:28+02:00,27.1,498,958.89,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:30+02:00,27.1,507,957.97,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:32+02:00,27.1,516,957.03,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:34+02:00,27.1,525,956.06,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:36+02:00,27.3,534,955.05,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:38+02:00,27.7,544,954.01,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:40+02:00,28.1,553,952.95,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:42+02:00,28.5,564,951.86,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:44+02:00,28.8,574,950.69,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:46+02:00,29.0,586,949.47,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:48+02:00,28.9,597,948.26,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:50+02:00,28.9,608,947.13,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:52+02:00,28.8,618,946.04,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:54+02:00,28.7,628,944.92,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:56+02:00,28.6,640,943.73,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:00:58+02:00,28.5,651,942.49,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:00+02:00,28.4,663,941.26,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:02+02:00,28.3,674,940.07,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:04+02:00,28.2,685,938.94,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:06+02:00,28.1,695,937.84,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:08+02:00,28.0,706,936.71,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:10+02:00,27.9,717,935.49,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:12+02:00,27.8,729,934.19,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:14+02:00,27.7,742,932.88,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:16+02:00,27.6,754,931.64,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:18+02:00,27.5,765,930.48,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:20+02:00,27.4,775,929.35,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:22+02:00,27.3,786,928.18,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:24+02:00,27.2,798,926.92,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:26+02:00,27.1,811,925.59,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:27+02:00,27.1,817,925.0,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:28+02:00,27.0,824,924.24,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:30+02:00,26.9,836,922.93,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:32+02:00,26.8,848,921.69,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:34+02:00,26.7,859,920.55,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:36+02:00,26.6,869,919.51,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:38+02:00,26.5,878,918.54,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:40+02:00,26.5,887,917.59,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:42+02:00,26.4,897,916.62,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:44+02:00,26.3,906,915.61,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:46+02:00,26.3,916,914.6,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:48+02:00,26.3,926,913.6,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:50+02:00,26.2,935,912.61,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:52+02:00,26.2,944,911.65,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:54+02:00,26.1,954,910.71,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:56+02:00,26.0,963,909.75,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:01:58+02:00,25.9,973,908.74,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:00+02:00,25.8,983,907.69,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:02+02:00,25.7,993,906.59,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:04+02:00,25.6,1004,905.46,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:06+02:00,25.5,1015,904.34,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:08+02:00,25.4,1026,903.26,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:10+02:00,25.4,1036,902.24,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:12+02:00,25.3,1045,901.25,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:14+02:00,25.2,1055,900.28,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:16+02:00,25.1,1064,899.31,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:18+02:00,25.1,1074,898.34,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:20+02:00,25.0,1083,897.37,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:22+02:00,24.9,1093,896.36,1,0.0,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:24+02:00,24.8,1103,895.33,1,2.7999999999999545,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:26+02:00,24.7,1113,894.3,1,12.799999999999955,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:28+02:00,24.6,1123,893.31,1,22.799999999999955,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:30+02:00,24.5,1132,892.34,1,31.799999999999955,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:32+02:00,24.5,1142,891.33,1,41.799999999999955,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:34+02:00,24.4,1153,890.26,1,52.799999999999955,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:36+02:00,24.3,1163,889.16,1,62.799999999999955,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:38+02:00,24.2,1174,888.04,1,73.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:40+02:00,24.1,1185,886.93,1,84.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:42+02:00,24.0,1196,885.83,1,95.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:44+02:00,23.9,1207,884.74,1,106.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:46+02:00,23.8,1217,883.67,1,116.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:48+02:00,23.7,1228,882.6,1,127.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:50+02:00,23.6,1239,881.51,1,138.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:52+02:00,23.5,1250,880.41,1,149.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:54+02:00,23.4,1260,879.33,1,159.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:56+02:00,23.2,1271,878.28,1,170.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:02:58+02:00,23.2,1280,877.29,1,179.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:00+02:00,23.1,1290,876.33,1,189.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:02+02:00,23.0,1299,875.4,1,198.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:04+02:00,22.9,1308,874.5,1,207.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:06+02:00,22.9,1317,873.63,1,216.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:08+02:00,22.8,1325,872.77,1,224.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:10+02:00,22.7,1334,871.89,1,233.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:12+02:00,22.7,1343,870.96,1,242.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:14+02:00,22.7,1353,869.97,1,252.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:16+02:00,22.6,1363,868.95,1,262.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:18+02:00,22.5,1374,867.93,1,273.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:20+02:00,22.6,1384,866.9,1,283.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:22+02:00,22.5,1395,865.85,1,294.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:24+02:00,22.4,1405,864.77,1,304.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:26+02:00,22.4,1416,863.7,1,315.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:28+02:00,22.3,1427,862.59,1,326.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:30+02:00,22.2,1439,861.44,1,338.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:32+02:00,22.1,1451,860.27,1,350.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:34+02:00,22.0,1462,859.1,1,361.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:36+02:00,21.9,1474,857.92,1,373.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:38+02:00,21.7,1486,856.74,1,385.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:40+02:00,21.7,1498,855.55,1,397.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:42+02:00,21.6,1510,854.41,1,409.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:44+02:00,21.6,1520,853.38,1,419.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:46+02:00,21.5,1529,852.47,1,428.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:48+02:00,21.5,1538,851.6,1,437.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:50+02:00,21.4,1547,850.74,1,446.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:52+02:00,21.3,1555,850.0,1,454.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:52+02:00,21.3,1556,849.9,1,455.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:54+02:00,21.3,1564,849.1,1,463.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:56+02:00,21.2,1571,848.35,1,470.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
2026-08-15 02:03:58+02:00,21.1,1579,847.61,1,478.79999999999995,2026-08-15 02:00:00+02:00,02385,10618
