time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-09-25 00:00:00+02:00,4.4045000000000005,4.466019417475729,4.600000000000001,103.0,2.0,105.0,7
2026-09-25 01:00:00+02:00,4.7225,5.098039215686276,5.300000000000001,315.0,2.0,317.0,7
2026-09-25 02:00:00+02:00,4.3925,5.999999999999999,5.699999999999999,95.0,2.0,97.0,7
2026-09-25 03:00:00+02:00,4.3925,5.894736842105264,5.6000000000000005,95.0,2.0,97.0,7
2026-09-25 04:00:00+02:00,4.7075000000000005,5.326086956521738,5.2,305.0,2.0,307.0,7
2026-09-25 05:00:00+02:00,4.706,3.478260869565217,5.0,304.0,2.0,306.0,7
2026-09-25 06:00:00+02:00,4.7075000000000005,4.787234042553191,6.3,305.0,2.0,307.0,7
2026-09-25 07:00:00+02:00,4.7075000000000005,4.574468085106383,6.2,305.0,2.0,307.0,7
2026-09-25 08:00:00+02:00,4.7075000000000005,4.787234042553192,5.800000000000001,305.0,2.0,307.0,7
2026-09-25 09:00:00+02:00,4.593500000000001,3.5483870967741935,3.7,304.0,2.0,306.0,7
2026-09-25 10:00:00+02:00,1.4359905213270125,0.42654028436018887,0.8999999999999986,211.0,98.0,309.0,7
2026-09-25 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-25 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-25 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-25 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-25 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-25 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-25 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-25 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-25 19:00:00+02:00,2.5895547263681618,1.1940298507462697,0.8000000000000007,67.0,2.0,69.0,7
2026-09-25 20:00:00+02:00,3.755,3.4285714285714266,2.3999999999999986,70.0,2.0,72.0,7
2026-09-25 21:00:00+02:00,4.3580000000000005,7.36111111111111,5.299999999999999,72.0,2.0,74.0,7
2026-09-25 22:00:00+02:00,4.3565000000000005,8.30985915492958,5.900000000000002,71.0,2.0,73.0,7
2026-09-25 23:00:00+02:00,4.682,7.746478873239436,5.699999999999999,288.0,2.0,290.0,7
