time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,inversion_index_corrected,surface_correction_used,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-09-25 00:00:00+02:00,9.2,1012.6,0.54,22,100,13.8,207.0,0.54,112,13.3,421.0,1.72,123,11.9,639.0,2.91,86,10.1,860.85,1.67,74,8.2,1087.63,0.75,25,4.6,1557.0,2.55,297,4.380952380952382,105.0,4.600000000000001,107.0,13.493333333333334,4.293333333333335,13.582710280373833,4.382710280373834,12.150458715596331,2.9504587155963318,4.407500000000001,,,9.2,model_2m,,4.293333333333335,4.382710280373834,2.9504587155963318,4.407500000000001,False,4.35,4.380952380952382,4.600000000000001,105.0,False,1,Boden-1000hPa,539.0,4
2026-09-25 01:00:00+02:00,8.1,1012.5,1.06,41,100,13.3,206.0,1.75,59,13.4,419.0,1.3,119,11.8,637.0,2.22,104,10.0,858.85,0.89,94,8.2,1085.64,0.57,318,4.6,1555.0,3.23,296,5.000000000000001,317.0,5.300000000000001,106.0,13.0,4.9,13.344131455399062,5.244131455399062,12.071559633027523,3.971559633027523,4.7255,,,8.1,model_2m,,4.9,5.244131455399062,3.971559633027523,4.7255,False,5.0,5.000000000000001,5.300000000000001,317.0,False,2,Boden-1000hPa,537.0,4
2026-09-25 02:00:00+02:00,7.4,1011.7,1.46,16,100,13.1,199.0,3.12,50,12.9,412.0,1.25,48,11.2,630.0,0.58,112,9.6,851.62,0.94,317,8.0,1078.16,2.42,311,4.8,1547.0,5.4,309,5.876288659793814,97.0,5.699999999999999,99.0,13.09906103286385,5.699061032863849,13.005164319248827,5.605164319248827,11.43394495412844,4.03394495412844,4.3955,5.866666666666667,5.866666666666667,5.866666666666667,measured,-1.5333333333333332,7.232394366197182,7.13849765258216,5.5672782874617734,4.546625000000001,True,4.323333333333333,7.457044673539517,7.2333333333333325,97.0,True,1,Boden-1000hPa,530.0,4
2026-09-25 03:00:00+02:00,7.7,1011.7,1.46,16,100,13.3,199.0,3.72,59,12.9,412.0,3.01,63,11.2,630.0,1.29,90,9.9,851.86,1.01,1,8.6,1078.64,2.38,328,5.9,1548.0,5.55,317,5.77319587628866,97.0,5.6000000000000005,99.0,13.2981220657277,5.5981220657277,13.110328638497654,5.410328638497654,11.43394495412844,3.7339449541284404,4.3955,5.2,5.2,5.2,measured,-2.5,8.0981220657277,7.910328638497654,6.23394495412844,4.546625000000001,True,4.323333333333333,8.350515463917526,8.100000000000001,97.0,True,1,Boden-1000hPa,530.0,4
2026-09-25 04:00:00+02:00,7.7,1011.3,1.63,349,84,12.6,196.0,3.05,41,12.9,409.0,2.64,64,11.3,626.0,0.97,84,10.1,848.09,1.07,353,8.8,1075.11,2.36,329,6.3,1545.0,5.2,319,5.212765957446807,307.0,5.2,96.0,12.605633802816902,4.905633802816902,12.746478873239436,5.046478873239436,11.491705069124425,3.7917050691244247,4.710500000000001,5.283333333333333,5.283333333333333,5.283333333333333,measured,-2.416666666666667,7.322300469483569,7.463145539906103,6.208371735791092,4.782875000000001,True,5.0,7.783687943262412,7.616666666666667,307.0,True,2,Boden-1000hPa,526.0,4
2026-09-25 05:00:00+02:00,6.9,1011.5,0.36,56,77,10.1,196.0,1.3,67,11.9,408.0,2.04,75,10.9,625.0,1.2,80,9.8,846.86,1.18,8,8.6,1073.64,2.3,338,6.3,1543.0,4.99,324,3.4042553191489358,306.0,5.0,96.0,10.133962264150943,3.233962264150943,10.983018867924528,4.083018867924528,11.01520737327189,4.11520737327189,4.7090000000000005,4.883333333333334,4.883333333333334,4.883333333333334,measured,-2.0166666666666666,5.2506289308176095,6.0996855345911944,6.131874039938556,4.781750000000001,True,5.0,5.549645390070921,7.016666666666667,306.0,True,2,Boden-1000hPa,525.0,4
2026-09-25 06:00:00+02:00,5.2,1011.7,0.92,193,62,9.7,198.0,2.4,178,11.5,409.0,1.87,124,11.0,626.0,1.73,97,10.1,848.09,1.35,35,9.1,1075.11,2.43,356,7.1,1545.0,5.45,338,4.687499999999999,307.0,6.3,98.0,9.717061611374406,4.517061611374406,10.570142180094786,5.370142180094786,11.059907834101383,5.859907834101382,4.710500000000001,4.6,4.6,4.6,measured,-0.6000000000000005,5.117061611374407,5.970142180094786,6.459907834101383,4.782875000000001,True,5.0,5.3125,6.9,307.0,True,2,Boden-1000hPa,526.0,4
2026-09-25 07:00:00+02:00,4.7,1011.7,0.42,135,2,9.0,198.0,2.1,183,10.9,409.0,2.49,182,10.8,626.0,2.0,144,10.0,847.86,0.55,81,9.1,1074.64,1.79,357,7.4,1544.0,5.37,345,4.479166666666667,307.0,6.2,98.0,9.018009478672985,4.318009478672985,9.918483412322274,5.218483412322274,10.811981566820277,6.111981566820277,4.710500000000001,4.733333333333333,4.733333333333333,4.733333333333333,measured,0.033333333333333215,4.284676145339652,5.185150078988941,6.078648233486944,4.782875000000001,True,5.0,4.444444444444445,6.166666666666667,307.0,True,2,Boden-1000hPa,526.0,4
2026-09-25 08:00:00+02:00,5.0,1011.7,0.98,114,71,9.5,198.0,1.49,160,10.8,409.0,2.52,161,10.7,625.0,3.34,159,10.1,847.33,1.21,135,9.4,1074.59,1.51,20,8.1,1545.0,5.95,359,4.6875,307.0,5.800000000000001,98.0,9.512322274881516,4.512322274881516,10.128436018957347,5.128436018957347,10.711574074074074,5.711574074074074,4.710500000000001,7.666666666666667,7.666666666666667,7.666666666666667,measured,2.666666666666667,1.845655608214849,2.4617693522906796,3.0449074074074067,4.782875000000001,True,5.0,1.909722222222222,3.1333333333333337,307.0,True,2,Boden-1000hPa,525.0,4
2026-09-25 09:00:00+02:00,7.2,1011.6,0.22,297,29,10.5,197.0,0.32,252,10.9,408.0,2.51,142,10.7,624.0,3.76,156,10.1,846.32,1.98,132,9.5,1073.59,1.66,61,8.3,1544.0,5.25,15,3.4736842105263155,306.0,3.7,97.0,10.505687203791469,3.305687203791469,10.69526066350711,3.4952606635071097,10.722222222222221,3.5222222222222213,4.596500000000001,10.316666666666666,10.316666666666666,10.316666666666666,measured,3.1166666666666663,0.1890205371248026,0.3785939968404435,0.405555555555555,3.608193713450293,True,2.378837719298247,0.19298245614035112,0.5833333333333339,306.0,True,2,Boden-1000hPa,524.0,4
