time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,inversion_index_corrected,surface_correction_used,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-09-11 00:00:00+02:00,12.8,1017.6,2.2,177,100,14.9,155.0,7.56,198,13.6,369.0,7.16,202,11.9,587.0,6.36,210,10.1,808.86,5.61,223,8.2,1035.65,5.2,239,4.6,1505.0,5.7,271,1.3962765957446805,150.4,2.0999999999999996,152.4,14.168351063829787,1.3683510638297864,14.610841121495326,1.8108411214953257,12.55816513761468,-0.24183486238532126,3.5729404255319146,,,12.8,model_2m,,1.3683510638297864,1.8108411214953257,-0.24183486238532126,3.5729404255319146,False,4.501333333333334,1.3962765957446805,2.0999999999999996,150.4,False,1,Boden-1000hPa,584.4,4
2026-09-11 01:00:00+02:00,12.5,1017.9,2.21,185,79,14.4,157.0,7.91,201,13.8,371.0,7.77,211,11.9,589.0,6.42,220,10.1,811.1,6.11,227,8.4,1038.13,5.92,235,4.8,1508.0,5.88,251,1.246719160104987,152.4,1.9000000000000004,154.4,13.721784776902886,1.2217847769028864,14.27214953271028,1.77214953271028,12.65302752293578,0.15302752293577981,3.2267517935258097,,,12.5,model_2m,,1.2217847769028864,1.77214953271028,0.15302752293577981,3.2267517935258097,False,4.4205,1.246719160104987,1.9000000000000004,152.4,False,1,Boden-1000hPa,586.4,4
2026-09-11 02:00:00+02:00,12.0,1017.9,2.62,173,95,14.7,156.0,8.69,192,14.0,370.0,7.77,201,12.3,588.0,6.2,206,10.5,810.56,5.98,213,8.6,1038.08,5.85,221,4.9,1509.0,5.93,236,1.7833553500660497,151.4,2.6999999999999993,153.4,13.74768824306473,1.7476882430647294,14.547570093457944,2.547570093457944,12.965963302752293,0.9659633027522929,3.9896,12.683333333333332,12.683333333333332,12.683333333333332,measured,0.6833333333333318,1.0643549097313976,1.8642367601246121,0.2826299694189611,4.102210274475269,True,4.504666666666667,1.3320123293703219,2.0166666666666675,151.4,True,1,Boden-1000hPa,585.4,4
2026-09-11 03:00:00+02:00,11.9,1017.0,2.53,171,88,14.2,149.0,8.71,189,13.9,362.0,8.36,200,12.2,581.0,6.93,204,10.4,803.33,6.35,211,8.7,1030.61,5.89,220,5.2,1501.0,5.5,241,1.5927977839335175,144.4,2.299999999999999,146.4,13.460941828254848,1.5609418282548475,14.124507042253521,2.2245070422535207,12.808584474885844,0.9085844748858438,3.8290999999999995,12.116666666666667,12.116666666666667,12.116666666666667,measured,0.21666666666666679,1.3442751615881807,2.007840375586854,0.691917808219177,4.07411801323484,True,4.481333333333334,1.4427516158818088,2.083333333333332,144.4,True,1,Boden-1000hPa,578.4,4
2026-09-11 04:00:00+02:00,11.8,1016.8,2.89,166,91,14.0,147.0,9.5,179,14.0,361.0,8.96,191,12.5,579.0,7.42,197,10.7,801.8,6.78,204,8.9,1029.56,6.26,212,5.2,1501.0,5.67,231,1.5449438202247185,142.4,2.1999999999999993,144.4,13.314044943820225,1.514044943820224,14.0,2.1999999999999993,13.025688073394495,1.225688073394494,3.7885999999999997,11.85,11.85,11.85,measured,0.049999999999998934,1.464044943820225,2.1500000000000004,1.175688073394495,4.09145,True,4.474666666666667,1.5098314606741576,2.1500000000000004,142.4,True,1,Boden-1000hPa,576.4,4
2026-09-11 05:00:00+02:00,11.2,1016.7,2.82,174,82,14.1,146.0,9.28,187,14.3,360.0,8.72,198,12.8,579.0,7.56,204,10.9,801.57,7.31,209,9.0,1029.08,7.12,214,5.2,1500.0,6.89,224,2.050919377652051,355.4,3.1000000000000014,143.4,13.209900990099008,2.009900990099009,14.152897196261682,2.9528971962616826,13.323287671232878,2.1232876712328785,4.445600000000001,11.783333333333333,11.783333333333333,11.783333333333333,measured,0.5833333333333339,1.426567656765675,2.3695638629283486,1.5399543378995446,4.584200000000001,True,5.0,1.6383781235266384,2.5166666666666675,355.4,True,2,Boden-1000hPa,576.4,4
2026-09-11 06:00:00+02:00,10.8,1016.3,3.22,154,91,14.4,143.0,9.4,181,14.7,357.0,8.5,193,13.4,576.0,7.22,208,11.3,799.03,7.01,215,9.3,1027.04,6.91,223,5.2,1499.0,7.06,237,2.6011560693641615,352.4,3.8999999999999986,140.4,13.34913294797688,2.5491329479768794,14.483551401869159,3.683551401869158,13.835707762557078,3.0357077625570774,4.741099999999999,11.533333333333333,11.533333333333333,11.533333333333333,measured,0.7333333333333325,1.8157996146435469,2.9502180685358255,2.302374429223745,4.805825,True,5.0,2.071290944123314,3.166666666666666,352.4,True,2,Boden-1000hPa,573.4,4
2026-09-11 07:00:00+02:00,10.9,1016.7,2.67,167,100,13.7,146.0,9.12,189,14.4,360.0,10.22,210,12.8,579.0,9.91,217,10.9,801.57,8.93,219,9.0,1029.08,7.97,221,5.1,1500.0,6.1,228,1.9801980198019795,355.4,3.5,143.4,12.840594059405941,1.9405940594059405,13.885140186915887,2.9851401869158867,13.358173515981736,2.458173515981736,4.595599999999999,11.783333333333333,11.783333333333333,11.783333333333333,measured,0.8833333333333329,1.0572607260726077,2.101806853582554,1.574840182648403,4.5762772434386285,True,5.0,1.355492692126355,2.616666666666667,355.4,True,2,Boden-1000hPa,576.4,4
2026-09-11 08:00:00+02:00,11.7,1016.9,2.8,178,100,13.7,148.0,9.3,192,14.2,362.0,11.39,221,13.4,581.0,10.88,227,11.4,804.03,10.12,228,9.3,1032.03,9.35,229,5.3,1504.0,7.85,232,1.394700139470014,357.4,2.5,145.4,13.066806136680613,1.366806136680614,13.827570093457943,2.127570093457944,13.686392694063926,1.9863926940639267,4.030550255695026,12.583333333333334,12.583333333333334,12.583333333333334,measured,0.8833333333333346,0.48347280334727927,1.2442367601246094,1.103059360730592,3.6718356733302335,True,4.664583333333332,0.7787075778707568,1.6166666666666654,357.4,True,2,Boden-1000hPa,578.4,4
2026-09-11 09:00:00+02:00,12.6,1016.2,3.34,171,100,12.8,142.0,8.53,190,14.7,356.0,11.53,221,13.4,575.0,11.63,225,11.4,798.03,10.87,225,9.3,1026.04,10.11,225,5.3,1498.0,8.59,226,0.887850467289719,351.4,2.0999999999999996,139.4,12.742649199417759,0.14264919941775922,13.33803738317757,0.73803738317757,13.829771689497717,1.229771689497717,2.942325856697818,14.183333333333332,14.183333333333332,14.183333333333332,measured,1.5833333333333321,-1.440684133915573,-0.8452959501557622,-0.35356164383561506,2.2067443925233636,True,4.625833333333333,0.887850467289719,1.8999999999999986,213.99999999999997,True,1,1000hPa-975hPa,572.4,4
2026-09-11 10:00:00+02:00,13.5,1016.8,3.0,178,100,12.8,146.0,7.81,190,13.9,360.0,11.26,219,13.2,579.0,11.79,227,11.2,801.8,10.81,223,9.3,1029.56,9.9,218,5.4,1501.0,8.32,206,0.514018691588785,213.99999999999997,1.0999999999999996,143.4,13.014851485148515,-0.4851485148514847,13.090934579439253,-0.40906542056074713,13.444200913242009,-0.05579908675799139,1.6758676012461058,14.816666666666668,14.816666666666668,14.816666666666668,measured,1.3166666666666682,-1.801815181518153,-1.7257320872274153,-1.3724657534246596,1.2569007009345794,True,3.925833333333333,0.514018691588785,1.0999999999999996,213.99999999999997,True,1,1000hPa-975hPa,576.4,4
