time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-11 00:00:00+02:00,12.8,1017.6,2.2,177,100,14.9,155.0,7.56,198,13.6,369.0,7.16,202,11.9,587.0,6.36,210,10.1,808.86,5.61,223,8.2,1035.65,5.2,239,4.6,1505.0,5.7,271
2026-09-11 01:00:00+02:00,12.5,1017.9,2.21,185,79,14.4,157.0,7.91,201,13.8,371.0,7.77,211,11.9,589.0,6.42,220,10.1,811.1,6.11,227,8.4,1038.13,5.92,235,4.8,1508.0,5.88,251
2026-09-11 02:00:00+02:00,12.0,1017.9,2.62,173,95,14.7,156.0,8.69,192,14.0,370.0,7.77,201,12.3,588.0,6.2,206,10.5,810.56,5.98,213,8.6,1038.08,5.85,221,4.9,1509.0,5.93,236
2026-09-11 03:00:00+02:00,11.9,1017.0,2.53,171,88,14.2,149.0,8.71,189,13.9,362.0,8.36,200,12.2,581.0,6.93,204,10.4,803.33,6.35,211,8.7,1030.61,5.89,220,5.2,1501.0,5.5,241
2026-09-11 04:00:00+02:00,11.8,1016.8,2.89,166,91,14.0,147.0,9.5,179,14.0,361.0,8.96,191,12.5,579.0,7.42,197,10.7,801.8,6.78,204,8.9,1029.56,6.26,212,5.2,1501.0,5.67,231
2026-09-11 05:00:00+02:00,11.2,1016.7,2.82,174,82,14.1,146.0,9.28,187,14.3,360.0,8.72,198,12.8,579.0,7.56,204,10.9,801.57,7.31,209,9.0,1029.08,7.12,214,5.2,1500.0,6.89,224
2026-09-11 06:00:00+02:00,10.8,1016.3,3.22,154,91,14.4,143.0,9.4,181,14.7,357.0,8.5,193,13.4,576.0,7.22,208,11.3,799.03,7.01,215,9.3,1027.04,6.91,223,5.2,1499.0,7.06,237
2026-09-11 07:00:00+02:00,10.9,1016.7,2.67,167,100,13.7,146.0,9.12,189,14.4,360.0,10.22,210,12.8,579.0,9.91,217,10.9,801.57,8.93,219,9.0,1029.08,7.97,221,5.1,1500.0,6.1,228
2026-09-11 08:00:00+02:00,11.7,1016.9,2.8,178,100,13.7,148.0,9.3,192,14.2,362.0,11.39,221,13.4,581.0,10.88,227,11.4,804.03,10.12,228,9.3,1032.03,9.35,229,5.3,1504.0,7.85,232
2026-09-11 09:00:00+02:00,12.6,1016.2,3.34,171,100,12.8,142.0,8.53,190,14.7,356.0,11.53,221,13.4,575.0,11.63,225,11.4,798.03,10.87,225,9.3,1026.04,10.11,225,5.3,1498.0,8.59,226
2026-09-11 10:00:00+02:00,13.5,1016.8,3.0,178,100,12.8,146.0,7.81,190,13.9,360.0,11.26,219,13.2,579.0,11.79,227,11.2,801.8,10.81,223,9.3,1029.56,9.9,218,5.4,1501.0,8.32,206
2026-09-11 11:00:00+02:00,14.5,1017.4,2.91,176,97,13.4,152.0,6.94,192,14.2,366.0,11.68,221,13.3,585.0,11.76,220,11.3,807.8,11.48,220,9.3,1035.56,11.21,221,5.3,1507.0,10.66,223
2026-09-11 12:00:00+02:00,15.3,1017.7,2.84,170,100,13.7,155.0,5.6,180,13.9,368.0,9.12,220,13.4,587.0,9.52,222,11.4,810.03,9.59,221,9.5,1038.03,9.66,220,5.6,1510.0,9.81,219
2026-09-11 13:00:00+02:00,17.1,1017.3,3.42,187,100,15.1,152.0,5.25,188,13.7,366.0,7.75,210,13.3,585.0,10.96,227,11.4,808.03,10.7,226,9.6,1036.03,10.44,225,5.9,1508.0,9.95,222
2026-09-11 14:00:00+02:00,19.7,1016.6,3.86,211,100,17.8,147.0,6.33,211,15.6,363.0,7.04,213,13.5,583.0,7.46,213,11.8,806.03,7.73,219,10.2,1034.03,8.08,224,6.9,1506.0,8.96,234
2026-09-11 15:00:00+02:00,17.9,1017.3,3.91,238,100,16.4,153.0,6.72,233,14.4,367.0,7.51,231,12.4,586.0,8.16,230,11.2,809.03,7.93,232,10.1,1037.03,7.71,235,7.7,1509.0,7.32,240
2026-09-11 16:00:00+02:00,17.0,1017.3,1.41,172,100,15.6,153.0,2.89,194,14.6,367.0,7.9,214,12.6,586.0,9.27,218,11.3,809.73,9.54,227,10.1,1038.47,10.02,235,7.5,1512.0,11.47,248
2026-09-11 17:00:00+02:00,16.7,1018.0,2.64,217,100,15.3,158.0,6.93,226,13.3,372.0,8.36,228,11.3,591.0,8.69,229,10.7,814.26,7.84,239,10.0,1042.51,7.31,252,8.7,1515.0,7.43,279
2026-09-11 18:00:00+02:00,16.9,1018.0,3.4,246,87,15.3,158.0,6.05,248,13.6,373.0,6.66,255,12.0,591.0,6.5,263,11.0,814.73,6.81,272,10.0,1043.47,7.26,280,8.1,1517.0,8.51,293
2026-09-11 19:00:00+02:00,16.8,1018.3,2.3,236,100,15.6,162.0,5.37,243,13.9,376.0,6.31,256,12.4,595.0,6.84,278,11.2,818.96,7.51,285,10.1,1047.94,8.25,290,7.7,1522.0,9.91,298
2026-09-11 20:00:00+02:00,16.3,1018.8,2.91,229,85,15.3,165.0,7.02,237,14.0,380.0,7.84,255,12.7,599.0,8.3,274,11.4,822.73,8.59,279,10.0,1051.46,8.93,283,7.4,1525.0,9.73,291
2026-09-11 21:00:00+02:00,16.0,1019.3,3.0,240,87,15.3,169.0,7.91,249,14.3,384.0,9.53,271,12.8,603.0,9.22,289,11.4,826.96,8.9,289,10.0,1055.94,8.59,290,7.2,1530.0,7.97,290
2026-09-11 22:00:00+02:00,15.8,1019.9,3.04,243,89,15.6,174.0,7.41,268,14.6,389.0,8.62,303,12.8,608.0,8.43,308,11.5,831.73,8.41,301,10.2,1060.46,8.5,295,7.5,1534.0,8.97,283
2026-09-11 23:00:00+02:00,15.7,1020.2,2.38,255,14,16.2,177.0,6.63,293,14.6,392.0,7.69,307,12.8,612.0,8.03,309,11.4,835.49,8.0,300,10.0,1063.98,8.17,291,7.2,1537.0,9.03,276
