time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-07-30 00:00:00+02:00,25.8,1003.7,0.54,158,0,29.1,134.0,1.73,170,32.0,361.0,3.43,209,30.2,593.0,4.33,243,28.0,828.6,4.95,250,25.8,1069.76,5.61,255,21.4,1570.0,7.04,262,10.312500000000002,259.0,6.199999999999999,34.0,4.6385000000000005,,,4.6385000000000005,False
2026-07-30 01:00:00+02:00,25.2,1004.1,1.08,124,30,28.8,138.0,1.14,165,31.0,364.0,4.52,290,29.4,596.0,5.67,303,27.3,831.14,5.32,293,25.2,1071.81,5.18,281,21.1,1571.0,5.56,258,10.000000000000004,262.0,5.800000000000001,38.0,4.643000000000001,,,4.643000000000001,False
2026-07-30 02:00:00+02:00,23.1,1004.2,0.89,153,0,27.4,138.0,1.68,163,30.0,363.0,3.25,292,28.6,595.0,3.64,304,26.6,829.67,4.43,288,24.6,1069.86,5.47,277,20.6,1568.0,7.88,264,11.944444444444438,261.0,6.899999999999999,38.0,4.641500000000001,,,4.641500000000001,False
2026-07-30 03:00:00+02:00,21.6,1004.6,1.17,160,0,26.8,141.0,2.56,159,29.9,367.0,1.67,277,28.5,598.0,2.7,293,26.5,832.67,4.18,281,24.5,1072.86,5.76,275,20.5,1571.0,8.99,270,13.33333333333333,265.0,8.299999999999997,41.0,4.647500000000001,,,4.647500000000001,False
2026-07-30 04:00:00+02:00,20.5,1004.7,1.22,189,0,24.8,142.0,3.3,178,29.1,367.0,1.58,203,28.0,597.0,2.05,267,26.2,831.67,3.78,269,24.4,1071.86,5.52,270,20.8,1570.0,8.99,271,10.750000000000002,265.0,8.600000000000001,42.0,4.647500000000001,,,4.647500000000001,False
2026-07-30 05:00:00+02:00,19.4,1005.2,1.41,172,0,23.7,146.0,3.72,174,28.0,370.0,2.7,184,27.0,600.0,2.24,235,25.5,834.21,3.2,263,24.0,1073.91,4.56,277,20.9,1571.0,7.61,288,9.772727272727275,268.0,8.600000000000001,46.0,4.652000000000001,,,4.652000000000001,False
2026-07-30 06:00:00+02:00,19.6,1004.4,1.61,173,0,23.2,140.0,4.18,169,28.1,363.0,4.49,173,27.7,593.0,3.13,211,26.0,827.67,2.99,246,24.3,1067.86,3.85,274,20.9,1566.0,6.85,298,9.47368421052631,261.0,8.5,40.0,4.641500000000001,,,4.641500000000001,False
2026-07-30 07:00:00+02:00,20.9,1004.7,2.21,175,0,22.4,142.0,4.94,173,27.5,365.0,5.93,185,27.8,595.0,4.63,202,26.1,829.67,3.91,222,24.5,1069.86,3.83,247,21.1,1568.0,5.47,283,3.75,493.0,6.900000000000002,42.0,4.9895000000000005,,,4.9895000000000005,False
2026-07-30 08:00:00+02:00,24.1,1004.4,2.4,180,0,23.8,139.0,3.71,177,27.1,361.0,6.48,187,27.6,591.0,5.71,183,26.0,825.67,4.47,202,24.4,1065.86,3.97,229,21.2,1564.0,5.72,275,1.4864864864864868,452.0,3.8000000000000007,39.0,4.828225225225227,,,4.828225225225227,False
2026-07-30 09:00:00+02:00,26.8,1004.9,3.3,182,22,25.9,143.0,4.7,180,26.7,365.0,8.09,193,27.7,595.0,7.02,185,26.1,829.9,5.87,198,24.6,1070.33,5.11,215,21.5,1569.0,5.37,255,0.43478260869565216,452.0,1.8000000000000007,43.0,2.1501014492753625,,,2.1501014492753625,False
2026-07-30 10:00:00+02:00,28.8,1004.8,3.5,182,38,27.5,143.0,4.7,181,26.4,366.0,8.6,202,27.7,596.0,8.33,204,26.2,830.9,7.35,209,24.6,1071.34,6.44,215,21.6,1570.0,4.99,234,0.5652173913043481,230.0,1.3000000000000007,43.0,1.868731884057972,,,1.868731884057972,False
2026-07-30 11:00:00+02:00,32.1,1004.1,3.21,184,0,30.5,136.0,3.91,183,28.1,361.0,4.77,182,28.3,591.0,6.88,190,26.7,826.37,6.23,196,25.1,1067.29,5.66,203,21.8,1567.0,4.85,221,0.08695652173913013,230.0,0.1999999999999993,36.0,0.5794202898550717,,,0.5794202898550717,False
2026-07-30 12:00:00+02:00,34.4,1004.1,3.63,188,0,32.5,136.0,4.43,186,30.0,362.0,5.21,186,28.0,593.0,6.14,183,26.5,828.6,6.15,190,24.9,1069.76,6.24,197,21.8,1570.0,6.69,209,0.0,0.0,0.0,36.0,0.0,,,0.0,False
2026-07-30 13:00:00+02:00,36.8,1003.6,3.71,185,0,34.9,130.0,4.32,185,32.1,359.0,5.3,184,29.8,591.0,5.72,184,27.8,826.83,6.38,195,25.8,1068.24,7.22,203,21.8,1569.0,9.2,214,0.0,0.0,0.0,30.0,0.0,,,0.0,False
2026-07-30 14:00:00+02:00,38.3,1002.6,3.55,190,100,36.7,122.0,3.96,190,33.8,351.0,5.28,191,31.4,585.0,5.87,194,29.0,821.53,6.51,196,26.7,1063.67,7.15,197,22.0,1566.0,8.45,199,0.0,0.0,0.0,22.0,0.0,,,0.0,False
2026-07-30 15:00:00+02:00,39.0,1002.1,4.85,202,97,38.0,117.0,5.39,202,35.0,347.0,8.07,200,32.6,581.0,8.54,199,30.2,818.0,8.67,207,27.9,1060.62,8.96,214,23.2,1564.0,9.95,228,0.0,0.0,0.0,17.0,0.0,,,0.0,False
2026-07-30 16:00:00+02:00,37.0,1002.5,6.5,271,100,36.5,121.0,8.0,271,33.8,351.0,12.44,270,31.4,584.0,12.58,269,29.0,820.3,11.69,265,26.7,1062.19,10.85,261,22.0,1564.0,9.41,250,0.0,0.0,0.0,21.0,0.0,,,0.0,False
2026-07-30 17:00:00+02:00,34.4,1003.3,6.33,275,100,33.9,129.0,8.65,276,31.4,356.0,13.88,280,29.2,588.0,15.47,283,27.1,823.14,14.66,282,25.1,1063.81,13.86,281,21.0,1563.0,12.28,278,0.0,0.0,0.0,29.0,0.0,,,0.0,False
2026-07-30 18:00:00+02:00,31.0,1004.8,3.83,327,100,30.5,143.0,5.96,325,28.2,368.0,8.46,324,26.0,598.0,9.62,320,24.2,831.51,10.01,309,22.3,1070.48,10.75,299,18.7,1566.0,13.02,283,0.0,0.0,0.0,43.0,0.0,,,0.0,False
2026-07-30 19:00:00+02:00,30.2,1005.1,2.15,338,100,29.6,145.0,3.16,342,27.5,370.0,5.24,335,25.3,599.0,7.29,307,23.7,831.35,8.29,276,22.0,1069.1,11.03,256,18.7,1562.0,18.44,238,0.0,0.0,0.0,45.0,0.0,,,0.0,False
2026-07-30 20:00:00+02:00,29.0,1004.6,1.92,62,45,28.8,140.0,2.77,64,26.8,364.0,2.26,74,24.8,593.0,0.63,59,23.3,825.35,2.48,251,21.8,1063.1,5.58,250,18.7,1556.0,11.78,249,0.0,0.0,0.0,40.0,0.0,,,0.0,False
2026-07-30 21:00:00+02:00,27.3,1003.9,0.86,36,0,28.1,135.0,1.7,50,26.8,359.0,2.2,49,24.8,588.0,2.17,9,23.4,820.82,3.31,282,22.1,1059.05,6.85,263,19.3,1553.0,14.43,255,2.4242424242424265,33.0,0.8000000000000007,35.0,3.099500000000001,,,3.099500000000001,False
2026-07-30 22:00:00+02:00,25.6,1004.5,0.58,121,0,27.1,141.0,1.22,125,26.7,365.0,1.47,98,24.8,593.0,0.65,351,23.3,825.58,2.88,264,21.7,1063.58,5.76,257,18.6,1557.0,11.58,254,3.8461538461538463,39.0,1.5,41.0,3.3710000000000004,,,3.3710000000000004,False
2026-07-30 23:00:00+02:00,22.7,1005.0,0.78,140,0,24.7,145.0,1.2,180,25.9,367.0,2.38,180,24.4,596.0,0.72,207,22.9,828.35,2.67,250,21.4,1066.1,4.86,256,18.3,1559.0,9.26,260,4.651162790697675,265.0,3.1999999999999993,45.0,4.3475,,,4.3475,False
