time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-07-30 00:00:00+02:00,surface,,104.0,2.0,25.8,True
2026-07-30 00:00:00+02:00,pressure,1000.0,134.0,32.0,29.1,True
2026-07-30 00:00:00+02:00,pressure,975.0,361.0,259.0,32.0,True
2026-07-30 00:00:00+02:00,pressure,950.0,593.0,491.0,30.2,True
2026-07-30 00:00:00+02:00,pressure,925.0,828.6,726.6,28.0,True
2026-07-30 00:00:00+02:00,pressure,900.0,1069.76,967.76,25.8,True
2026-07-30 00:00:00+02:00,pressure,850.0,1570.0,1468.0,21.4,True
2026-07-30 01:00:00+02:00,surface,,104.0,2.0,25.2,True
2026-07-30 01:00:00+02:00,pressure,1000.0,138.0,36.0,28.8,True
2026-07-30 01:00:00+02:00,pressure,975.0,364.0,262.0,31.0,True
2026-07-30 01:00:00+02:00,pressure,950.0,596.0,494.0,29.4,True
2026-07-30 01:00:00+02:00,pressure,925.0,831.14,729.14,27.3,True
2026-07-30 01:00:00+02:00,pressure,900.0,1071.81,969.81,25.2,True
2026-07-30 01:00:00+02:00,pressure,850.0,1571.0,1469.0,21.1,True
2026-07-30 02:00:00+02:00,surface,,104.0,2.0,23.1,True
2026-07-30 02:00:00+02:00,pressure,1000.0,138.0,36.0,27.4,True
2026-07-30 02:00:00+02:00,pressure,975.0,363.0,261.0,30.0,True
2026-07-30 02:00:00+02:00,pressure,950.0,595.0,493.0,28.6,True
2026-07-30 02:00:00+02:00,pressure,925.0,829.67,727.67,26.6,True
2026-07-30 02:00:00+02:00,pressure,900.0,1069.86,967.8599999999999,24.6,True
2026-07-30 02:00:00+02:00,pressure,850.0,1568.0,1466.0,20.6,True
2026-07-30 03:00:00+02:00,surface,,104.0,2.0,21.6,True
2026-07-30 03:00:00+02:00,pressure,1000.0,141.0,39.0,26.8,True
2026-07-30 03:00:00+02:00,pressure,975.0,367.0,265.0,29.9,True
2026-07-30 03:00:00+02:00,pressure,950.0,598.0,496.0,28.5,True
2026-07-30 03:00:00+02:00,pressure,925.0,832.67,730.67,26.5,True
2026-07-30 03:00:00+02:00,pressure,900.0,1072.86,970.8599999999999,24.5,True
2026-07-30 03:00:00+02:00,pressure,850.0,1571.0,1469.0,20.5,True
2026-07-30 04:00:00+02:00,surface,,104.0,2.0,20.5,True
2026-07-30 04:00:00+02:00,pressure,1000.0,142.0,40.0,24.8,True
2026-07-30 04:00:00+02:00,pressure,975.0,367.0,265.0,29.1,True
2026-07-30 04:00:00+02:00,pressure,950.0,597.0,495.0,28.0,True
2026-07-30 04:00:00+02:00,pressure,925.0,831.67,729.67,26.2,True
2026-07-30 04:00:00+02:00,pressure,900.0,1071.86,969.8599999999999,24.4,True
2026-07-30 04:00:00+02:00,pressure,850.0,1570.0,1468.0,20.8,True
2026-07-30 05:00:00+02:00,surface,,104.0,2.0,19.4,True
2026-07-30 05:00:00+02:00,pressure,1000.0,146.0,44.0,23.7,True
2026-07-30 05:00:00+02:00,pressure,975.0,370.0,268.0,28.0,True
2026-07-30 05:00:00+02:00,pressure,950.0,600.0,498.0,27.0,True
2026-07-30 05:00:00+02:00,pressure,925.0,834.21,732.21,25.5,True
2026-07-30 05:00:00+02:00,pressure,900.0,1073.91,971.9100000000001,24.0,True
2026-07-30 05:00:00+02:00,pressure,850.0,1571.0,1469.0,20.9,True
2026-07-30 06:00:00+02:00,surface,,104.0,2.0,19.6,True
2026-07-30 06:00:00+02:00,pressure,1000.0,140.0,38.0,23.2,True
2026-07-30 06:00:00+02:00,pressure,975.0,363.0,261.0,28.1,True
2026-07-30 06:00:00+02:00,pressure,950.0,593.0,491.0,27.7,True
