time,temperature_obs,temperature_source,station_id,station_name,station_altitude_m,latitude,longitude,humidity_percent,pressure_hpa,pressure_sea_level_hpa,wind_speed_ms,wind_direction_deg,precip_mm
2026-09-14 00:00:00+02:00,23.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,79.0,1021.7,1023.2,1.5,344.0,0.0
2026-09-14 01:00:00+02:00,22.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,80.0,1021.6,1023.1,1.2,3.0,0.0
2026-09-14 02:00:00+02:00,22.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,83.0,1021.5,1023.0,0.8,300.0,0.0
2026-09-14 03:00:00+02:00,22.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,80.0,1021.1,1022.6,1.2,285.0,0.0
2026-09-14 04:00:00+02:00,21.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,80.0,1020.9,1022.4,1.5,254.0,0.0
2026-09-14 05:00:00+02:00,20.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,77.0,1020.8,1022.3,1.9,257.0,0.0
2026-09-14 06:00:00+02:00,20.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,77.0,1020.6,1022.1,2.0,263.0,0.0
2026-09-14 07:00:00+02:00,20.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,78.0,1020.9,1022.4,1.8,251.0,0.0
2026-09-14 08:00:00+02:00,20.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,75.0,1021.0,1022.5,1.3,250.0,0.0
2026-09-14 09:00:00+02:00,20.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,70.0,1021.4,1022.9,2.1,263.0,0.0
2026-09-14 10:00:00+02:00,23.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,56.0,1021.5,1023.0,2.2,251.0,0.0
2026-09-14 11:00:00+02:00,26.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,50.0,1021.5,1023.0,1.4,229.0,0.0
2026-09-14 12:00:00+02:00,29.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,37.0,1021.4,1022.9,1.6,237.0,0.0
2026-09-14 13:00:00+02:00,31.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,35.0,1021.1,1022.6,1.8,143.0,0.0
2026-09-14 14:00:00+02:00,32.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,39.0,1020.6,1022.0,2.7,166.0,0.0
2026-09-14 15:00:00+02:00,31.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,39.0,1020.3,1021.8,3.5,155.0,0.0
2026-09-14 16:00:00+02:00,30.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,37.0,1019.8,1021.3,3.5,137.0,0.0
2026-09-14 17:00:00+02:00,30.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,36.0,1019.1,1020.6,3.4,131.0,0.0
2026-09-14 18:00:00+02:00,28.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,37.0,1018.8,1020.3,4.4,152.0,0.0
2026-09-14 19:00:00+02:00,28.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,42.0,1018.8,1020.3,3.2,156.0,0.0
2026-09-14 20:00:00+02:00,27.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,45.0,1019.0,1020.5,1.5,166.0,0.0
