time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-09-14 00:00:00+02:00,surface,,9.0,2.0,14.8,True
2026-09-14 00:00:00+02:00,pressure,1000.0,180.0,173.0,14.3,True
2026-09-14 00:00:00+02:00,pressure,975.0,393.0,386.0,12.3,True
2026-09-14 00:00:00+02:00,pressure,950.0,610.0,603.0,10.2,True
2026-09-14 00:00:00+02:00,pressure,925.0,832.09,825.09,10.2,True
2026-09-14 00:00:00+02:00,pressure,900.0,1059.12,1052.12,10.2,True
2026-09-14 00:00:00+02:00,pressure,850.0,1529.0,1522.0,10.1,True
2026-09-14 01:00:00+02:00,surface,,9.0,2.0,14.4,True
2026-09-14 01:00:00+02:00,pressure,1000.0,182.0,175.0,14.1,True
2026-09-14 01:00:00+02:00,pressure,975.0,395.0,388.0,12.0,True
2026-09-14 01:00:00+02:00,pressure,950.0,612.0,605.0,10.0,True
2026-09-14 01:00:00+02:00,pressure,925.0,834.09,827.09,10.2,True
2026-09-14 01:00:00+02:00,pressure,900.0,1061.12,1054.12,10.4,True
2026-09-14 01:00:00+02:00,pressure,850.0,1531.0,1524.0,10.9,True
2026-09-14 02:00:00+02:00,surface,,9.0,2.0,15.1,True
2026-09-14 02:00:00+02:00,pressure,1000.0,187.0,180.0,13.9,True
2026-09-14 02:00:00+02:00,pressure,975.0,400.0,393.0,11.8,True
2026-09-14 02:00:00+02:00,pressure,950.0,616.0,609.0,9.8,True
2026-09-14 02:00:00+02:00,pressure,925.0,838.33,831.33,10.2,True
2026-09-14 02:00:00+02:00,pressure,900.0,1065.6,1058.6,10.7,True
2026-09-14 02:00:00+02:00,pressure,850.0,1536.0,1529.0,11.6,True
2026-09-14 03:00:00+02:00,surface,,9.0,2.0,14.9,True
2026-09-14 03:00:00+02:00,pressure,1000.0,185.0,178.0,14.1,True
2026-09-14 03:00:00+02:00,pressure,975.0,398.0,391.0,12.0,True
2026-09-14 03:00:00+02:00,pressure,950.0,615.0,608.0,10.0,True
2026-09-14 03:00:00+02:00,pressure,925.0,837.09,830.09,10.6,True
2026-09-14 03:00:00+02:00,pressure,900.0,1064.12,1057.12,11.1,True
2026-09-14 03:00:00+02:00,pressure,850.0,1534.0,1527.0,12.3,True
2026-09-14 04:00:00+02:00,surface,,9.0,2.0,14.3,True
2026-09-14 04:00:00+02:00,pressure,1000.0,191.0,184.0,13.5,True
2026-09-14 04:00:00+02:00,pressure,975.0,404.0,397.0,11.6,True
2026-09-14 04:00:00+02:00,pressure,950.0,620.0,613.0,9.5,True
2026-09-14 04:00:00+02:00,pressure,925.0,841.86,834.86,10.2,True
2026-09-14 04:00:00+02:00,pressure,900.0,1068.64,1061.64,10.9,True
2026-09-14 04:00:00+02:00,pressure,850.0,1538.0,1531.0,12.2,True
2026-09-14 05:00:00+02:00,surface,,9.0,2.0,13.9,True
2026-09-14 05:00:00+02:00,pressure,1000.0,190.0,183.0,13.6,True
2026-09-14 05:00:00+02:00,pressure,975.0,403.0,396.0,11.7,True
2026-09-14 05:00:00+02:00,pressure,950.0,619.0,612.0,9.5,True
2026-09-14 05:00:00+02:00,pressure,925.0,840.62,833.62,9.9,True
2026-09-14 05:00:00+02:00,pressure,900.0,1067.16,1060.16,10.3,True
2026-09-14 05:00:00+02:00,pressure,850.0,1536.0,1529.0,11.1,True
2026-09-14 06:00:00+02:00,surface,,9.0,2.0,14.6,True
2026-09-14 06:00:00+02:00,pressure,1000.0,190.0,183.0,13.6,True
2026-09-14 06:00:00+02:00,pressure,975.0,403.0,396.0,11.5,True
2026-09-14 06:00:00+02:00,pressure,950.0,619.0,612.0,9.4,True
2026-09-14 06:00:00+02:00,pressure,925.0,840.62,833.62,9.9,True
2026-09-14 06:00:00+02:00,pressure,900.0,1067.16,1060.16,10.3,True
2026-09-14 06:00:00+02:00,pressure,850.0,1536.0,1529.0,11.2,True
2026-09-14 07:00:00+02:00,surface,,9.0,2.0,14.5,True
2026-09-14 07:00:00+02:00,pressure,1000.0,193.0,186.0,13.5,True
2026-09-14 07:00:00+02:00,pressure,975.0,405.0,398.0,11.5,True
2026-09-14 07:00:00+02:00,pressure,950.0,622.0,615.0,9.4,True
2026-09-14 07:00:00+02:00,pressure,925.0,843.62,836.62,9.8,True
2026-09-14 07:00:00+02:00,pressure,900.0,1070.16,1063.16,10.2,True
2026-09-14 07:00:00+02:00,pressure,850.0,1539.0,1532.0,11.0,True
2026-09-14 08:00:00+02:00,surface,,9.0,2.0,14.1,True
2026-09-14 08:00:00+02:00,pressure,1000.0,191.0,184.0,13.3,True
2026-09-14 08:00:00+02:00,pressure,975.0,404.0,397.0,11.3,True
2026-09-14 08:00:00+02:00,pressure,950.0,620.0,613.0,9.3,True
2026-09-14 08:00:00+02:00,pressure,925.0,841.86,834.86,9.9,True
2026-09-14 08:00:00+02:00,pressure,900.0,1068.64,1061.64,10.4,True
2026-09-14 08:00:00+02:00,pressure,850.0,1538.0,1531.0,11.5,True
2026-09-14 09:00:00+02:00,surface,,9.0,2.0,14.3,True
2026-09-14 09:00:00+02:00,pressure,1000.0,200.0,193.0,13.2,True
2026-09-14 09:00:00+02:00,pressure,975.0,412.0,405.0,11.3,True
2026-09-14 09:00:00+02:00,pressure,950.0,628.0,621.0,9.2,True
2026-09-14 09:00:00+02:00,pressure,925.0,850.32,843.32,9.9,True
2026-09-14 09:00:00+02:00,pressure,900.0,1077.59,1070.59,10.5,True
2026-09-14 09:00:00+02:00,pressure,850.0,1548.0,1541.0,11.8,True
2026-09-14 10:00:00+02:00,surface,,9.0,2.0,14.9,True
2026-09-14 10:00:00+02:00,pressure,1000.0,203.0,196.0,13.1,True
2026-09-14 10:00:00+02:00,pressure,975.0,415.0,408.0,11.4,True
2026-09-14 10:00:00+02:00,pressure,950.0,632.0,625.0,9.3,True
2026-09-14 10:00:00+02:00,pressure,925.0,854.32,847.32,10.0,True
2026-09-14 10:00:00+02:00,pressure,900.0,1081.59,1074.59,10.8,True
2026-09-14 10:00:00+02:00,pressure,850.0,1552.0,1545.0,12.2,True
2026-09-14 11:00:00+02:00,surface,,9.0,2.0,15.9,True
2026-09-14 11:00:00+02:00,pressure,1000.0,196.0,189.0,13.5,True
2026-09-14 11:00:00+02:00,pressure,975.0,409.0,402.0,11.5,True
2026-09-14 11:00:00+02:00,pressure,950.0,626.0,619.0,9.8,True
2026-09-14 11:00:00+02:00,pressure,925.0,848.56,841.56,10.3,True
2026-09-14 11:00:00+02:00,pressure,900.0,1076.07,1069.07,10.9,True
2026-09-14 11:00:00+02:00,pressure,850.0,1547.0,1540.0,11.9,True
2026-09-14 12:00:00+02:00,surface,,9.0,2.0,16.8,True
2026-09-14 12:00:00+02:00,pressure,1000.0,202.0,195.0,14.0,True
2026-09-14 12:00:00+02:00,pressure,975.0,415.0,408.0,11.8,True
2026-09-14 12:00:00+02:00,pressure,950.0,631.0,624.0,9.8,True
2026-09-14 12:00:00+02:00,pressure,925.0,854.26,847.26,10.3,True
2026-09-14 12:00:00+02:00,pressure,900.0,1082.5,1075.5,10.9,True
2026-09-14 12:00:00+02:00,pressure,850.0,1555.0,1548.0,11.9,True
2026-09-14 13:00:00+02:00,surface,,9.0,2.0,17.3,True
2026-09-14 13:00:00+02:00,pressure,1000.0,200.0,193.0,14.5,True
2026-09-14 13:00:00+02:00,pressure,975.0,413.0,406.0,12.4,True
2026-09-14 13:00:00+02:00,pressure,950.0,631.0,624.0,10.2,True
2026-09-14 13:00:00+02:00,pressure,925.0,854.49,847.49,10.7,True
2026-09-14 13:00:00+02:00,pressure,900.0,1082.98,1075.98,11.3,True
2026-09-14 13:00:00+02:00,pressure,850.0,1556.0,1549.0,12.4,True
2026-09-14 14:00:00+02:00,surface,,9.0,2.0,18.1,True
2026-09-14 14:00:00+02:00,pressure,1000.0,201.0,194.0,15.2,True
2026-09-14 14:00:00+02:00,pressure,975.0,415.0,408.0,13.1,True
2026-09-14 14:00:00+02:00,pressure,950.0,632.0,625.0,10.9,True
2026-09-14 14:00:00+02:00,pressure,925.0,855.49,848.49,11.2,True
2026-09-14 14:00:00+02:00,pressure,900.0,1083.98,1076.98,11.4,True
2026-09-14 14:00:00+02:00,pressure,850.0,1557.0,1550.0,11.9,True
2026-09-14 15:00:00+02:00,surface,,9.0,2.0,18.4,True
2026-09-14 15:00:00+02:00,pressure,1000.0,198.0,191.0,15.7,True
2026-09-14 15:00:00+02:00,pressure,975.0,412.0,405.0,13.6,True
2026-09-14 15:00:00+02:00,pressure,950.0,630.0,623.0,11.3,True
2026-09-14 15:00:00+02:00,pressure,925.0,853.96,846.96,11.5,True
2026-09-14 15:00:00+02:00,pressure,900.0,1082.93,1075.93,11.6,True
2026-09-14 15:00:00+02:00,pressure,850.0,1557.0,1550.0,11.8,True
2026-09-14 16:00:00+02:00,surface,,9.0,2.0,18.8,True
2026-09-14 16:00:00+02:00,pressure,1000.0,197.0,190.0,16.1,True
2026-09-14 16:00:00+02:00,pressure,975.0,412.0,405.0,14.0,True
2026-09-14 16:00:00+02:00,pressure,950.0,630.0,623.0,11.8,True
2026-09-14 16:00:00+02:00,pressure,925.0,854.19,847.19,11.7,True
2026-09-14 16:00:00+02:00,pressure,900.0,1083.41,1076.41,11.6,True
2026-09-14 16:00:00+02:00,pressure,850.0,1558.0,1551.0,11.5,True
2026-09-14 17:00:00+02:00,surface,,9.0,2.0,19.3,True
2026-09-14 17:00:00+02:00,pressure,1000.0,195.0,188.0,16.8,True
2026-09-14 17:00:00+02:00,pressure,975.0,410.0,403.0,14.7,True
2026-09-14 17:00:00+02:00,pressure,950.0,629.0,622.0,12.5,True
2026-09-14 17:00:00+02:00,pressure,925.0,853.42,846.42,12.2,True
2026-09-14 17:00:00+02:00,pressure,900.0,1082.89,1075.89,11.9,True
2026-09-14 17:00:00+02:00,pressure,850.0,1558.0,1551.0,11.3,True
2026-09-14 18:00:00+02:00,surface,,9.0,2.0,19.3,True
2026-09-14 18:00:00+02:00,pressure,1000.0,188.0,181.0,17.3,True
2026-09-14 18:00:00+02:00,pressure,975.0,404.0,397.0,15.1,True
2026-09-14 18:00:00+02:00,pressure,950.0,623.0,616.0,13.0,True
2026-09-14 18:00:00+02:00,pressure,925.0,847.66,840.66,12.6,True
2026-09-14 18:00:00+02:00,pressure,900.0,1077.37,1070.37,12.2,True
2026-09-14 18:00:00+02:00,pressure,850.0,1553.0,1546.0,11.3,True
2026-09-14 19:00:00+02:00,surface,,9.0,2.0,18.9,True
2026-09-14 19:00:00+02:00,pressure,1000.0,184.0,177.0,17.5,True
2026-09-14 19:00:00+02:00,pressure,975.0,400.0,393.0,15.6,True
2026-09-14 19:00:00+02:00,pressure,950.0,619.0,612.0,13.7,True
2026-09-14 19:00:00+02:00,pressure,925.0,843.89,836.89,13.1,True
2026-09-14 19:00:00+02:00,pressure,900.0,1073.84,1066.84,12.5,True
2026-09-14 19:00:00+02:00,pressure,850.0,1550.0,1543.0,11.2,True
2026-09-14 20:00:00+02:00,surface,,9.0,2.0,17.0,True
2026-09-14 20:00:00+02:00,pressure,1000.0,179.0,172.0,17.7,True
2026-09-14 20:00:00+02:00,pressure,975.0,395.0,388.0,16.0,True
2026-09-14 20:00:00+02:00,pressure,950.0,615.0,608.0,14.2,True
2026-09-14 20:00:00+02:00,pressure,925.0,840.36,833.36,13.6,True
2026-09-14 20:00:00+02:00,pressure,900.0,1070.8,1063.8,13.0,True
2026-09-14 20:00:00+02:00,pressure,850.0,1548.0,1541.0,11.7,True
2026-09-14 21:00:00+02:00,surface,,9.0,2.0,15.7,True
2026-09-14 21:00:00+02:00,pressure,1000.0,183.0,176.0,17.9,True
2026-09-14 21:00:00+02:00,pressure,975.0,399.0,392.0,16.4,True
2026-09-14 21:00:00+02:00,pressure,950.0,620.0,613.0,14.6,True
2026-09-14 21:00:00+02:00,pressure,925.0,845.35,838.35,13.5,True
2026-09-14 21:00:00+02:00,pressure,900.0,1075.8,1068.8,12.4,True
2026-09-14 21:00:00+02:00,pressure,850.0,1553.0,1546.0,10.1,True
2026-09-14 22:00:00+02:00,surface,,9.0,2.0,15.3,True
2026-09-14 22:00:00+02:00,pressure,1000.0,179.0,172.0,18.0,True
2026-09-14 22:00:00+02:00,pressure,975.0,396.0,389.0,16.7,True
2026-09-14 22:00:00+02:00,pressure,950.0,616.0,609.0,15.4,True
2026-09-14 22:00:00+02:00,pressure,925.0,842.06,835.06,14.1,True
2026-09-14 22:00:00+02:00,pressure,900.0,1073.23,1066.23,12.8,True
2026-09-14 22:00:00+02:00,pressure,850.0,1552.0,1545.0,10.3,True
2026-09-14 23:00:00+02:00,surface,,9.0,2.0,15.8,True
2026-09-14 23:00:00+02:00,pressure,1000.0,176.0,169.0,17.9,True
2026-09-14 23:00:00+02:00,pressure,975.0,393.0,386.0,16.9,True
2026-09-14 23:00:00+02:00,pressure,950.0,614.0,607.0,15.4,True
2026-09-14 23:00:00+02:00,pressure,925.0,839.82,832.82,14.1,True
2026-09-14 23:00:00+02:00,pressure,900.0,1070.75,1063.75,12.8,True
2026-09-14 23:00:00+02:00,pressure,850.0,1549.0,1542.0,10.3,True
