time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-14 00:00:00+02:00,14.8,1020.7,2.39,327,82,14.3,180.0,6.71,327,12.3,393.0,7.03,323,10.2,610.0,7.16,319,10.2,832.09,7.9,319,10.2,1059.12,8.65,319,10.1,1529.0,10.13,319
2026-09-14 01:00:00+02:00,14.4,1020.9,1.92,332,65,14.1,182.0,5.98,322,12.0,395.0,6.23,317,10.0,612.0,6.54,315,10.2,834.09,6.99,315,10.4,1061.12,7.43,315,10.9,1531.0,8.32,316
2026-09-14 02:00:00+02:00,15.1,1021.5,2.41,312,84,13.9,187.0,6.36,315,11.8,400.0,6.45,315,9.8,616.0,6.31,314,10.2,838.33,6.88,313,10.7,1065.6,7.46,313,11.6,1536.0,8.61,311
2026-09-14 03:00:00+02:00,14.9,1021.3,1.35,318,81,14.1,185.0,4.47,320,12.0,398.0,5.2,316,10.0,615.0,5.4,314,10.6,837.09,5.87,312,11.1,1064.12,6.34,311,12.3,1534.0,7.29,309
2026-09-14 04:00:00+02:00,14.3,1022.0,0.67,333,100,13.5,191.0,4.08,329,11.6,404.0,5.67,320,9.5,620.0,5.79,318,10.2,841.86,6.57,315,10.9,1068.64,7.37,312,12.2,1538.0,9.01,308
2026-09-14 05:00:00+02:00,13.9,1021.9,2.1,270,100,13.6,190.0,5.49,303,11.7,403.0,5.87,312,9.5,619.0,5.78,313,9.9,840.62,6.59,308,10.3,1067.16,7.45,304,11.1,1536.0,9.23,299
2026-09-14 06:00:00+02:00,14.6,1021.9,1.2,318,100,13.6,190.0,4.28,323,11.5,403.0,4.69,317,9.4,619.0,4.71,315,9.9,840.62,5.74,309,10.3,1067.16,6.81,305,11.2,1536.0,9.01,299
2026-09-14 07:00:00+02:00,14.5,1022.3,0.64,321,100,13.5,193.0,3.33,327,11.5,405.0,3.79,325,9.4,622.0,3.8,317,9.8,843.62,5.07,310,10.2,1070.16,6.38,305,11.0,1539.0,9.08,300
2026-09-14 08:00:00+02:00,14.1,1022.0,1.39,240,99,13.3,191.0,2.3,272,11.3,404.0,2.0,291,9.3,620.0,1.98,311,9.9,841.86,3.36,303,10.4,1068.64,4.77,300,11.5,1538.0,7.59,298
2026-09-14 09:00:00+02:00,14.3,1023.1,1.84,229,93,13.2,200.0,3.54,254,11.3,412.0,2.66,249,9.2,628.0,1.59,242,9.9,850.32,2.76,274,10.5,1077.59,4.27,286,11.8,1548.0,7.48,294
2026-09-14 10:00:00+02:00,14.9,1023.5,2.22,234,73,13.1,203.0,3.58,247,11.4,415.0,2.66,257,9.3,632.0,1.98,248,10.0,854.32,2.89,278,10.8,1081.59,4.2,292,12.2,1552.0,7.13,303
2026-09-14 11:00:00+02:00,15.9,1022.7,2.69,239,95,13.5,196.0,3.64,238,11.5,409.0,3.48,240,9.8,626.0,2.15,233,10.3,848.56,2.57,264,10.9,1076.07,3.47,282,11.9,1547.0,5.78,299
2026-09-14 12:00:00+02:00,16.8,1023.3,2.1,245,63,14.0,202.0,2.68,243,11.8,415.0,2.69,242,9.8,631.0,2.79,242,10.3,854.26,3.12,256,10.9,1082.5,3.59,266,11.9,1555.0,4.74,279
2026-09-14 13:00:00+02:00,17.3,1023.1,2.26,225,87,14.5,200.0,2.9,224,12.4,413.0,3.08,225,10.2,631.0,3.19,225,10.7,854.49,3.26,245,11.3,1082.98,3.69,262,12.4,1556.0,5.22,284
2026-09-14 14:00:00+02:00,18.1,1023.1,2.56,231,73,15.2,201.0,3.26,230,13.1,415.0,3.38,230,10.9,632.0,3.51,230,11.2,855.49,3.74,251,11.4,1083.98,4.39,268,11.9,1557.0,6.37,287
2026-09-14 15:00:00+02:00,18.4,1022.7,2.28,232,65,15.7,198.0,2.98,230,13.6,412.0,3.09,230,11.3,630.0,3.13,229,11.5,853.96,3.66,248,11.6,1082.93,4.47,261,11.8,1557.0,6.49,276
2026-09-14 16:00:00+02:00,18.8,1022.6,1.61,240,80,16.1,197.0,2.08,235,14.0,412.0,2.36,232,11.8,630.0,2.37,231,11.7,854.19,3.12,249,11.6,1083.41,4.07,260,11.5,1558.0,6.2,271
2026-09-14 17:00:00+02:00,19.3,1022.2,1.24,194,20,16.8,195.0,1.65,194,14.7,410.0,1.81,193,12.5,629.0,2.01,196,12.2,853.42,2.41,229,11.9,1082.89,3.35,249,11.3,1558.0,5.72,265
2026-09-14 18:00:00+02:00,19.3,1021.4,1.91,186,100,17.3,188.0,3.04,189,15.1,404.0,3.5,192,13.0,623.0,4.02,196,12.6,847.66,3.74,217,12.2,1077.37,4.0,238,11.3,1553.0,5.71,266
2026-09-14 19:00:00+02:00,18.9,1020.9,1.52,157,94,17.5,184.0,3.3,180,15.6,400.0,4.43,196,13.7,619.0,5.34,208,13.1,843.89,4.74,224,12.5,1073.84,4.6,243,11.2,1550.0,5.72,275
2026-09-14 20:00:00+02:00,17.0,1020.4,1.5,127,44,17.7,179.0,4.0,167,16.0,395.0,4.98,192,14.2,615.0,6.38,213,13.6,840.36,5.93,224,13.0,1070.8,5.73,236,11.7,1548.0,6.16,261
2026-09-14 21:00:00+02:00,15.7,1020.8,1.77,133,75,17.9,183.0,5.1,169,16.4,399.0,6.36,196,14.6,620.0,7.49,215,13.5,845.35,7.24,232,12.4,1075.8,7.62,248,10.1,1553.0,9.89,273
2026-09-14 22:00:00+02:00,15.3,1020.4,2.16,146,88,18.0,179.0,6.6,179,16.7,396.0,6.78,203,15.4,616.0,7.22,224,14.1,842.06,7.34,233,12.8,1073.23,7.61,241,10.3,1552.0,8.54,255
2026-09-14 23:00:00+02:00,15.8,1020.1,2.12,161,99,17.9,176.0,7.43,191,16.9,393.0,7.84,209,15.4,614.0,7.83,226,14.1,839.82,8.06,231,12.8,1070.75,8.34,235,10.3,1549.0,9.06,243
