time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-18 00:00:00+02:00,20.7,1014.5,1.3,328,37,21.3,142.0,2.82,337,19.6,360.64,1.52,353,17.9,584.0,0.87,60,16.6,813.0,1.57,86,15.2,1046.0,1.82,63,12.8,1529.0,1.53,66
2026-09-18 01:00:00+02:00,20.3,1014.5,1.06,319,63,21.1,141.0,2.59,332,19.5,360.12,1.4,346,17.8,584.0,0.69,51,16.5,812.0,1.47,81,15.2,1045.0,2.03,66,12.6,1528.0,2.21,59
2026-09-18 02:00:00+02:00,20.0,1014.4,1.08,304,24,21.2,141.0,2.42,322,19.7,359.64,1.21,337,18.1,583.0,0.63,59,16.5,812.0,1.35,95,15.1,1045.0,2.09,90,12.6,1528.0,2.33,68
2026-09-18 03:00:00+02:00,19.5,1013.9,1.17,290,26,20.8,136.0,2.56,309,19.4,354.64,1.32,320,18.0,578.0,0.54,37,16.3,806.0,1.12,90,15.0,1040.0,2.09,90,12.3,1522.0,2.84,69
2026-09-18 04:00:00+02:00,19.2,1014.0,1.12,297,90,20.6,137.0,2.83,315,19.3,355.64,1.63,331,18.0,579.0,0.96,27,16.1,807.0,1.21,56,14.8,1040.0,1.92,76,11.9,1522.0,2.89,61
2026-09-18 05:00:00+02:00,19.0,1013.8,1.0,307,75,20.6,135.0,2.47,328,19.3,353.64,2.0,349,17.9,577.0,1.91,16,16.0,805.0,2.01,19,14.5,1038.0,2.0,36,11.6,1519.0,2.74,56
2026-09-18 06:00:00+02:00,18.9,1013.8,0.94,302,100,20.4,135.0,1.75,336,19.1,353.64,1.82,1,17.7,577.0,2.18,20,16.0,805.0,2.37,8,14.5,1038.0,2.4,23,11.6,1519.0,2.49,66
2026-09-18 07:00:00+02:00,18.6,1013.8,0.92,311,48,20.0,135.0,1.33,347,18.6,353.15,1.94,13,17.3,576.0,2.74,26,15.9,803.0,3.18,10,14.3,1036.0,3.27,17,11.6,1517.0,1.93,67
2026-09-18 08:00:00+02:00,18.2,1014.1,1.08,292,37,20.1,137.0,1.28,321,18.7,355.15,1.78,13,17.4,578.0,2.95,33,15.9,806.0,3.11,21,14.2,1038.0,2.65,15,11.6,1519.0,0.65,79
2026-09-18 09:00:00+02:00,18.8,1014.7,1.17,290,100,19.9,142.0,1.35,318,18.6,360.15,1.96,24,17.3,583.0,3.57,44,15.9,811.0,3.91,37,14.1,1043.0,2.81,30,11.8,1524.0,0.9,45
