time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-13 00:00:00+02:00,18.8,1010.9,1.33,283,30,20.9,195.0,5.92,282,20.3,414.0,8.55,293,18.3,637.0,7.57,293,16.5,863.99,7.81,282,14.7,1096.13,8.31,272,11.0,1577.0,9.92,256
2026-09-13 01:00:00+02:00,17.8,1011.3,0.94,328,59,19.8,199.0,5.03,287,19.3,417.0,7.86,301,17.7,640.0,6.48,310,16.2,866.52,7.16,297,14.6,1098.17,8.14,287,11.5,1578.0,10.64,273
2026-09-13 02:00:00+02:00,15.5,1011.0,0.7,90,100,17.8,196.0,1.68,287,18.3,413.0,5.1,294,17.1,635.0,5.49,293,15.5,861.29,6.44,286,14.0,1092.7,7.47,281,10.9,1572.0,9.64,274
2026-09-13 03:00:00+02:00,15.5,1011.0,0.42,135,100,17.4,196.0,0.81,263,17.6,413.0,4.83,285,16.4,634.0,5.17,291,15.1,860.05,6.15,291,13.8,1091.23,7.13,291,11.1,1570.0,9.1,291
2026-09-13 04:00:00+02:00,15.5,1010.8,1.1,175,84,17.6,194.0,2.0,183,17.1,410.0,3.77,262,16.3,632.0,4.42,288,14.9,858.05,5.35,292,13.5,1089.22,6.29,295,10.7,1568.0,8.21,299
2026-09-13 05:00:00+02:00,14.9,1010.9,1.53,191,67,17.3,194.0,3.8,182,17.3,410.0,4.22,245,16.2,632.0,4.98,276,15.0,858.05,5.63,282,13.8,1089.22,6.32,286,11.3,1568.0,7.78,292
2026-09-13 06:00:00+02:00,15.3,1010.4,2.04,191,100,16.3,190.0,5.7,180,17.4,406.0,5.31,231,16.1,628.0,5.22,256,15.0,854.29,5.57,268,14.0,1085.7,6.13,278,11.8,1565.0,7.66,292
2026-09-13 07:00:00+02:00,15.5,1010.4,2.5,178,94,15.8,190.0,6.31,176,17.4,406.0,5.65,229,16.4,628.0,5.54,252,15.3,854.75,5.83,266,14.3,1086.66,6.44,279,12.1,1567.0,8.32,296
2026-09-13 08:00:00+02:00,16.6,1010.7,2.92,174,100,15.9,192.0,5.43,174,17.4,408.0,5.23,231,16.4,630.0,5.99,261,15.2,856.75,6.34,272,14.0,1088.65,6.9,282,11.6,1569.0,8.49,297
2026-09-13 09:00:00+02:00,17.0,1010.5,2.7,178,98,16.0,191.0,4.6,181,17.2,407.0,6.06,237,16.1,628.0,7.92,262,15.1,854.75,8.42,270,14.0,1086.66,9.05,277,11.9,1567.0,10.61,287
2026-09-13 10:00:00+02:00,18.2,1010.6,2.82,174,100,17.0,191.0,4.41,176,17.0,407.0,5.52,236,16.2,629.0,8.88,263,15.2,855.75,9.21,270,14.1,1087.66,9.64,275,11.9,1568.0,10.78,286
2026-09-13 11:00:00+02:00,19.7,1010.0,2.7,178,100,18.7,187.0,4.5,179,17.7,404.0,5.94,223,16.5,626.0,8.89,255,15.4,853.22,9.08,263,14.2,1085.61,9.43,270,11.8,1567.0,10.53,283
2026-09-13 12:00:00+02:00,20.1,1010.2,1.8,180,100,19.4,189.0,3.61,185,17.8,406.0,5.35,216,16.4,628.0,7.8,255,15.3,855.22,8.47,267,14.1,1087.61,9.46,277,11.7,1569.0,12.06,291
2026-09-13 13:00:00+02:00,21.5,1010.1,1.9,198,100,20.8,188.0,3.72,211,18.8,406.0,5.51,229,16.8,628.0,6.66,239,15.6,854.99,7.38,258,14.4,1087.13,8.74,272,11.9,1568.0,12.49,290
2026-09-13 14:00:00+02:00,21.9,1010.0,2.05,227,100,21.4,188.0,4.63,237,19.3,406.0,6.38,238,17.3,629.0,7.6,241,15.9,856.22,8.49,255,14.6,1088.61,9.75,266,11.8,1570.0,12.96,280
2026-09-13 15:00:00+02:00,22.8,1009.2,2.2,219,100,22.0,180.0,4.04,222,19.9,399.0,5.13,225,17.7,622.0,5.55,226,16.2,849.45,6.07,250,14.8,1082.09,7.44,268,11.8,1564.0,11.37,287
2026-09-13 16:00:00+02:00,23.3,1008.8,1.89,212,100,22.7,177.0,3.44,216,20.6,397.0,4.7,221,18.6,620.0,6.38,237,16.8,847.45,7.29,256,15.1,1080.09,8.76,270,11.7,1562.0,12.59,285
2026-09-13 17:00:00+02:00,23.6,1008.5,4.3,269,100,23.0,175.0,7.5,269,20.8,394.0,8.92,267,18.6,618.0,9.26,267,16.9,845.22,10.36,272,15.2,1077.61,11.52,276,11.8,1559.0,13.98,282
2026-09-13 18:00:00+02:00,22.6,1008.7,3.26,259,100,22.2,176.0,6.69,261,20.1,395.0,9.76,261,17.9,618.0,10.45,261,16.2,844.99,10.84,270,14.5,1077.14,11.5,279,11.0,1558.0,13.45,293
2026-09-13 19:00:00+02:00,19.5,1009.3,1.71,249,100,19.1,181.0,4.06,260,18.7,399.0,9.65,273,16.9,622.0,11.56,280,15.3,848.52,12.36,291,13.7,1080.18,13.57,300,10.6,1560.0,16.83,314
2026-09-13 20:00:00+02:00,19.7,1009.6,0.98,204,90,20.1,185.0,3.76,241,18.7,403.0,8.55,276,16.8,625.0,10.21,287,15.3,851.52,10.94,296,13.7,1083.18,11.92,304,10.7,1563.0,14.41,316
2026-09-13 21:00:00+02:00,19.3,1010.2,1.61,300,100,19.8,189.0,5.02,301,18.1,407.0,7.05,298,16.1,629.0,8.8,297,14.6,855.05,9.48,304,13.1,1086.23,10.3,311,10.1,1565.0,12.24,321
2026-09-13 22:00:00+02:00,18.7,1010.6,1.12,280,86,19.1,192.0,3.51,290,17.4,410.0,5.8,299,15.6,631.0,8.53,304,14.4,857.29,9.2,310,13.2,1088.7,9.96,315,10.7,1568.0,11.65,323
2026-09-13 23:00:00+02:00,18.1,1011.1,1.0,323,94,18.5,197.0,2.92,322,16.6,414.0,4.22,332,14.8,635.0,5.08,324,13.7,860.59,6.64,324,12.5,1091.27,8.2,324,10.1,1569.0,11.32,324
