time,temperature_obs
2026-08-30 02:00:00+02:00,21.1
2026-08-30 02:10:00+02:00,21.1
2026-08-30 02:20:00+02:00,21.0
2026-08-30 02:30:00+02:00,21.0
2026-08-30 02:40:00+02:00,20.9
2026-08-30 02:50:00+02:00,20.9
2026-08-30 03:00:00+02:00,20.8
2026-08-30 03:10:00+02:00,20.7
2026-08-30 03:20:00+02:00,20.8
2026-08-30 03:30:00+02:00,21.0
2026-08-30 03:40:00+02:00,21.0
2026-08-30 03:50:00+02:00,21.0
2026-08-30 04:00:00+02:00,21.0
2026-08-30 04:10:00+02:00,21.0
2026-08-30 04:20:00+02:00,21.0
2026-08-30 04:30:00+02:00,21.1
2026-08-30 04:40:00+02:00,21.1
2026-08-30 04:50:00+02:00,21.1
2026-08-30 05:00:00+02:00,21.2
2026-08-30 05:10:00+02:00,21.1
2026-08-30 05:20:00+02:00,21.0
2026-08-30 05:30:00+02:00,20.9
2026-08-30 05:40:00+02:00,20.8
2026-08-30 05:50:00+02:00,20.8
2026-08-30 06:00:00+02:00,20.8
2026-08-30 06:10:00+02:00,20.6
2026-08-30 06:20:00+02:00,20.7
2026-08-30 06:30:00+02:00,20.7
2026-08-30 06:40:00+02:00,20.5
2026-08-30 06:50:00+02:00,20.5
2026-08-30 07:00:00+02:00,20.4
2026-08-30 07:10:00+02:00,20.4
2026-08-30 07:20:00+02:00,20.4
2026-08-30 07:30:00+02:00,20.5
2026-08-30 07:40:00+02:00,20.5
2026-08-30 07:50:00+02:00,20.5
2026-08-30 08:00:00+02:00,20.5
2026-08-30 08:10:00+02:00,20.8
2026-08-30 08:20:00+02:00,21.4
2026-08-30 08:30:00+02:00,21.4
2026-08-30 08:40:00+02:00,21.5
2026-08-30 08:50:00+02:00,21.8
2026-08-30 09:00:00+02:00,21.8
2026-08-30 09:10:00+02:00,22.2
2026-08-30 09:20:00+02:00,22.1
2026-08-30 09:30:00+02:00,22.6
2026-08-30 09:40:00+02:00,22.6
2026-08-30 09:50:00+02:00,22.6
