time,kit_mast_index,kit_max_positive_gradient_K_per_100m,kit_positive_deltaT_K,kit_inversion_base_m,kit_inversion_top_m,kit_inversion_depth_m,kit_inversion_deltaT_K,kit_source_id,kit_profile_levels,kit_missing_levels,kit_temperature_2m_C,kit_temperature_10m_C,kit_temperature_30m_C,kit_temperature_60m_C,kit_temperature_100m_C,kit_temperature_130m_C,kit_temperature_160m_C
2026-08-30 15:00:00+02:00,1.496388582719916,3.124386579529226,0.2771711627776128,2.0,10.0,8.0,0.249950926362338,p4134473,7,200,26.086245240341203,26.33619616670354,24.98085938032525,24.16295131105804,23.4458789905909,23.0034717972456,23.03069203366088
2026-08-30 15:10:00+02:00,1.4977952829872154,3.1274895948247394,0.2501991675859791,2.0,10.0,8.0,0.2501991675859791,p4177785,7,200,25.82440878639222,26.0746079539782,25.04703828620909,24.24685416318514,23.624016537651386,23.231405462716644,23.091494154040014
2026-08-30 15:50:00+02:00,1.001991338130135,2.033804422345886,0.1627043537876709,2.0,10.0,8.0,0.1627043537876709,p4236908,7,200,26.00621457085805,26.168918924645723,25.21323128771973,24.517896700505595,23.989318766006225,23.55280463155595,23.48264490961964
2026-08-30 16:00:00+02:00,0.6170923989684944,1.1847626447834436,0.09478101158267549,2.0,10.0,8.0,0.09478101158267549,p4246760,7,200,25.91029563437653,26.005076645959207,25.130716541381812,24.568004267417916,24.010618068749636,23.55558104472691,23.387937255388877
2026-08-30 16:10:00+02:00,0.8456010224472401,1.6888257848100885,0.135106062784807,2.0,10.0,8.0,0.135106062784807,p4177768,7,200,25.92699862059786,26.062104683382668,25.192175028381303,24.486013292594933,24.04092518045461,23.59263452584851,23.58679240095776
2026-08-30 16:50:00+02:00,0.8665844661385008,1.7351127929525756,0.138809023436206,2.0,10.0,8.0,0.138809023436206,p4236891,7,200,26.27035174691393,26.40916077035014,25.74134156105038,25.078893148803683,24.439243930403,24.088081959768417,24.00436493360138
2026-08-30 17:00:00+02:00,1.2355668183766533,2.549044452301441,0.20392355618411528,2.0,10.0,8.0,0.20392355618411528,p4246743,7,200,26.210998941581742,26.414922497765858,25.72772555113216,25.140492301282258,24.490197778478297,24.088518839365502,23.852680895548527
2026-08-30 17:10:00+02:00,1.3262890938356566,2.7491671187551248,0.2199333695004099,2.0,10.0,8.0,0.2199333695004099,p4177751,7,200,26.27538477265171,26.49531814215212,25.72233365223693,25.0548730460968,24.49136152251141,24.104385109877303,24.047941073857626
2026-08-30 17:50:00+02:00,1.723961669710008,3.6263860361250178,0.2901108828900014,2.0,10.0,8.0,0.2901108828900014,p4236874,7,200,25.917701688388878,26.207812571278875,25.6987363601684,25.2163289248327,24.683367556414584,24.31666377715508,24.10520330435182
2026-08-30 18:00:00+02:00,0.8619254960710632,1.7248356530979336,0.1379868522478347,2.0,10.0,8.0,0.1379868522478347,p4246726,7,200,25.621697137992875,25.75968399024071,25.424334064132662,25.04743355702468,24.61193123732819,24.285641065782986,24.045078553965254
2026-08-30 18:10:00+02:00,0.6729307648643607,1.307935510730207,0.1046348408584165,2.0,10.0,8.0,0.1046348408584165,p4177733,7,200,25.55785288404087,25.66248772489929,25.36289148696896,25.04670399996189,24.670473586534204,24.36582744031244,24.163764249537177
2026-08-30 18:50:00+02:00,2.503329391866022,7.93742609748791,0.6349940877990328,2.0,10.0,8.0,0.6349940877990328,p4236857,7,200,25.607652122570048,26.24264621036908,25.92884515058893,25.531195330886785,25.0572706659638,24.710329849503275,24.581278436119085
2026-08-30 19:00:00+02:00,2.490007937357546,7.687648825453985,0.6150119060363188,2.0,10.0,8.0,0.6150119060363188,p4246709,7,200,25.375980808025385,25.990992714061704,25.95001049194331,25.591590991920466,25.146185668038875,24.80180707428639,24.629884758692402
2026-08-30 19:50:00+02:00,3.627354091701053,9.059452900171204,1.5710311375515786,2.0,60.0,58.0,1.5710311375515786,p4236839,7,200,23.69610201094438,24.42085824295808,25.074424634719826,25.26713314849596,24.966965943693317,24.70874980198056,24.479969112955743
2026-08-30 20:00:00+02:00,3.8319849898071174,6.579754492297996,1.8779774847106765,2.0,60.0,58.0,1.8779774847106765,p4246691,7,200,23.22706239459996,23.7534427539838,24.914156854629464,25.105039879310638,24.840801026944135,24.62749993191455,24.406641711128216
