time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-08-23 00:00:00+02:00,26.0,1014.1,1.35,42,65,25.4,141.0,2.95,62,23.6,363.55,2.94,76,21.7,591.0,3.12,90,20.2,823.0,3.38,124,19.2,1060.0,3.8,140,16.8,1550.0,4.5,122
2026-08-23 01:00:00+02:00,25.8,1014.3,1.27,45,62,25.3,142.0,2.97,57,23.5,364.55,2.53,70,21.7,592.0,2.26,87,20.1,824.0,2.38,131,19.1,1061.0,3.33,151,16.9,1552.0,4.67,131
2026-08-23 02:00:00+02:00,25.6,1014.1,1.06,41,60,25.2,140.0,2.62,50,23.5,362.55,2.14,60,21.8,590.0,1.77,76,20.2,822.0,1.59,129,19.2,1059.0,2.71,149,17.0,1550.0,4.57,132
2026-08-23 03:00:00+02:00,25.4,1013.7,0.86,36,61,25.1,137.0,2.26,45,23.5,359.55,1.94,51,21.8,587.0,1.64,58,20.2,818.0,0.9,120,19.0,1055.0,1.98,152,17.1,1546.0,4.66,137
2026-08-23 04:00:00+02:00,25.3,1013.4,0.7,360,64,25.1,134.0,1.64,38,23.5,356.55,1.69,43,21.8,584.0,1.75,47,20.2,816.0,0.34,90,18.7,1052.0,1.47,162,17.0,1543.0,4.66,137
2026-08-23 05:00:00+02:00,25.2,1013.3,0.63,342,62,25.1,134.0,1.53,11,23.5,356.06,1.87,27,21.8,583.0,2.3,37,20.2,815.0,0.87,40,18.7,1052.0,1.0,144,16.8,1542.0,4.66,137
2026-08-23 06:00:00+02:00,25.0,1013.2,0.5,307,67,24.8,133.0,0.8,360,23.2,355.06,1.45,34,21.6,582.0,2.28,45,20.1,814.0,0.96,36,18.7,1050.0,1.04,153,16.5,1541.0,4.41,141
2026-08-23 07:00:00+02:00,24.7,1013.4,0.54,292,68,24.6,134.0,0.58,329,23.1,356.06,1.2,33,21.5,583.0,2.21,47,20.0,815.0,1.19,41,18.7,1051.0,0.94,150,16.5,1542.0,3.97,143
2026-08-23 08:00:00+02:00,24.7,1013.9,0.45,333,67,24.5,139.0,0.8,360,22.9,360.57,1.44,37,21.3,587.0,2.29,49,19.9,819.0,1.75,50,18.7,1055.0,1.0,126,16.5,1546.0,3.9,144
2026-08-23 09:00:00+02:00,25.5,1014.3,0.51,11,67,24.4,142.0,0.85,21,22.8,363.57,1.54,38,21.2,590.0,2.28,45,19.9,822.0,1.61,56,18.6,1059.0,1.15,135,16.7,1549.0,4.08,150
2026-08-23 10:00:00+02:00,26.5,1014.6,1.35,48,65,24.7,144.0,1.7,50,23.0,366.06,1.88,44,21.3,593.0,2.07,39,20.1,825.0,1.36,55,18.9,1061.0,1.52,148,16.4,1552.0,4.31,156
