time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-08-21 00:00:00+02:00,15.0,1005.7,3.83,221,58,14.8,53.0,6.1,221,15.4,267.0,12.5,235,13.9,487.0,11.88,245,12.4,711.21,11.97,246,10.9,940.44,12.07,247,7.8,1415.0,12.27,248
2026-08-21 01:00:00+02:00,14.8,1005.8,3.54,223,69,14.6,53.0,5.8,224,15.1,268.0,12.28,242,13.7,488.0,12.41,251,12.2,712.21,12.02,251,10.7,941.44,11.63,252,7.7,1416.0,10.85,253
2026-08-21 02:00:00+02:00,14.5,1005.7,3.5,217,90,14.3,53.0,5.5,217,15.3,267.0,12.96,231,14.0,487.0,11.9,237,12.3,711.21,12.06,240,10.7,940.44,12.26,243,7.4,1415.0,12.72,248
2026-08-21 03:00:00+02:00,14.3,1006.0,3.26,223,73,14.1,55.0,5.17,223,14.6,269.0,10.71,244,13.7,489.0,10.65,247,12.2,712.98,10.73,248,10.6,941.97,10.81,250,7.6,1416.0,11.01,253
2026-08-21 04:00:00+02:00,13.9,1006.2,2.8,235,79,13.8,57.0,4.63,237,13.8,270.0,9.17,256,13.3,490.0,9.94,260,11.9,713.75,10.27,258,10.6,942.49,10.62,257,7.8,1416.0,11.34,254
2026-08-21 05:00:00+02:00,13.6,1006.7,3.05,229,46,13.4,61.0,4.97,230,13.5,274.0,10.16,250,13.2,493.0,10.92,251,11.7,716.98,10.92,251,10.3,945.97,10.92,250,7.5,1420.0,10.93,250
2026-08-21 06:00:00+02:00,13.4,1006.3,2.55,225,54,13.3,57.0,4.18,228,13.3,271.0,9.08,259,13.0,490.0,9.08,276,11.7,713.98,9.09,272,10.3,942.96,9.14,268,7.6,1417.0,9.39,260
2026-08-21 07:00:00+02:00,13.3,1006.5,2.42,218,62,13.0,59.0,3.96,223,13.4,272.0,8.8,258,12.9,491.0,8.39,269,11.6,714.98,8.38,268,10.3,943.97,8.38,267,7.6,1418.0,8.39,265
2026-08-21 08:00:00+02:00,13.8,1006.6,3.14,233,26,13.2,60.0,4.64,233,13.5,273.0,8.93,261,12.9,492.0,8.4,267,11.5,715.75,8.39,267,10.2,944.49,8.38,267,7.4,1418.0,8.36,267
2026-08-21 09:00:00+02:00,15.2,1007.0,2.97,225,27,14.2,63.0,4.24,227,13.9,277.0,7.48,260,13.0,496.0,7.21,272,11.6,719.75,6.96,269,10.1,948.49,6.72,266,7.1,1422.0,6.33,258
2026-08-21 10:00:00+02:00,16.6,1007.5,3.18,226,79,15.4,68.0,4.53,229,13.4,282.0,5.21,239,12.7,501.0,6.8,275,11.3,724.51,6.6,271,9.9,953.01,6.43,267,7.1,1426.0,6.18,259
2026-08-21 11:00:00+02:00,18.5,1008.4,3.62,231,76,17.0,76.0,5.19,230,14.8,291.0,5.75,231,13.2,511.0,6.44,237,11.6,734.51,6.65,244,10.1,963.01,6.96,250,7.0,1436.0,7.81,262
2026-08-21 12:00:00+02:00,18.8,1008.2,3.5,239,100,17.5,74.0,5.16,238,15.3,290.0,5.72,238,13.2,510.0,6.03,239,11.5,733.51,6.16,244,9.9,962.01,6.35,249,6.6,1435.0,6.85,258
2026-08-21 13:00:00+02:00,19.9,1008.5,3.47,229,91,18.3,77.0,4.96,228,16.1,294.0,5.43,228,13.9,514.0,5.56,229,12.1,737.74,5.59,233,10.4,966.48,5.64,237,6.9,1440.0,5.84,246
2026-08-21 14:00:00+02:00,18.3,1008.7,2.06,284,100,17.2,78.0,2.6,286,15.1,294.0,2.72,288,13.2,513.0,2.86,290,11.7,737.21,3.39,286,10.3,966.44,3.92,284,7.4,1441.0,5.02,280
2026-08-21 15:00:00+02:00,19.2,1008.7,3.16,325,100,17.8,78.0,4.49,328,15.6,294.0,4.82,332,13.5,514.0,4.86,335,12.0,738.21,4.79,326,10.5,967.44,4.83,317,7.5,1442.0,5.28,300
2026-08-21 16:00:00+02:00,19.5,1008.8,4.34,334,100,18.0,79.0,6.58,336,15.8,295.0,7.08,339,13.6,515.0,7.11,342,12.0,738.74,6.21,334,10.3,967.48,5.49,323,7.1,1441.0,4.87,295
2026-08-21 17:00:00+02:00,19.0,1009.2,4.1,326,100,17.4,83.0,6.24,328,15.2,298.0,6.77,331,13.0,518.0,6.83,332,11.4,741.28,6.22,324,9.8,969.53,5.73,315,6.6,1442.0,5.27,294
2026-08-21 18:00:00+02:00,18.5,1009.5,4.17,330,100,17.3,85.0,6.9,330,15.0,300.0,7.6,332,12.9,520.0,7.69,333,11.4,743.04,7.04,326,9.8,971.05,6.52,318,6.6,1443.0,6.0,298
2026-08-21 19:00:00+02:00,18.0,1009.7,3.67,343,100,17.0,86.0,6.2,342,14.9,302.0,7.21,342,12.7,521.0,7.55,340,11.2,744.04,7.13,332,9.6,972.05,6.88,322,6.5,1444.0,6.95,303
2026-08-21 20:00:00+02:00,17.1,1009.9,2.92,338,100,16.4,88.0,5.16,338,14.5,303.0,6.45,336,12.5,522.0,6.49,333,10.9,744.81,6.44,324,9.3,972.57,6.57,315,6.0,1444.0,7.3,298
2026-08-21 21:00:00+02:00,15.9,1010.3,2.1,335,100,16.4,91.0,4.88,332,14.6,306.0,6.22,330,12.5,525.0,6.23,328,11.0,747.81,6.39,323,9.4,975.57,6.59,318,6.3,1447.0,7.1,310
2026-08-21 22:00:00+02:00,15.3,1010.4,1.75,347,100,16.5,93.0,4.7,336,14.8,308.0,6.21,332,12.7,527.0,6.46,330,11.0,749.81,6.29,325,9.3,977.57,6.18,319,5.9,1449.0,6.13,308
