time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,inversion_index_corrected,surface_correction_used,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-08-24 00:00:00+02:00,14.1,1010.7,1.8,357,0,16.0,192.0,4.7,29,16.2,407.0,9.1,42,14.5,627.0,8.83,42,13.2,851.66,6.06,43,11.8,1081.36,3.29,46,9.1,1557.0,2.32,209,2.1111111111111116,305.0,2.0999999999999996,92.0,16.007441860465118,1.9074418604651182,16.100465116279068,2.0004651162790683,14.708636363636364,0.6086363636363643,3.995,,,14.1,model_2m,,3.995,False,1.9074418604651182,2.0004651162790683,0.6086363636363643,5.0,2.1111111111111116,2.0999999999999996,305.0,False,2,Boden-1000hPa,527.0,4
2026-08-24 01:00:00+02:00,13.5,1010.8,1.75,347,0,15.6,193.0,3.61,34,15.6,407.0,8.02,54,14.5,627.0,7.05,52,13.1,851.66,4.67,55,11.6,1081.36,2.33,64,8.7,1557.0,2.67,211,2.3076923076923075,91.0,2.0999999999999996,93.0,15.6,2.0999999999999996,15.6,2.0999999999999996,14.635,1.1349999999999998,3.674,,,13.5,model_2m,,3.674,False,2.0999999999999996,2.0999999999999996,1.1349999999999998,4.303333333333334,2.3076923076923075,2.0999999999999996,91.0,False,1,Boden-1000hPa,527.0,4
2026-08-24 02:00:00+02:00,11.7,1010.4,1.84,347,0,14.9,189.0,3.89,26,14.8,403.0,7.57,60,14.2,623.0,7.01,58,12.7,847.19,4.62,63,11.2,1076.41,2.36,80,8.2,1551.0,3.17,203,3.678160919540231,87.0,3.200000000000001,89.0,14.894859813084112,3.194859813084113,14.848130841121495,3.148130841121496,14.262727272727272,2.5627272727272725,4.080500000000001,,,11.7,model_2m,,4.080500000000001,False,3.194859813084113,3.148130841121496,2.5627272727272725,4.290000000000001,3.678160919540231,3.200000000000001,87.0,False,1,Boden-1000hPa,523.0,4
2026-08-24 03:00:00+02:00,11.2,1010.5,1.75,347,0,14.4,190.0,3.36,23,14.4,403.0,6.1,69,13.9,623.0,6.81,69,12.4,846.96,4.69,72,10.9,1075.93,2.63,82,7.8,1550.0,2.11,213,3.6363636363636376,88.0,3.200000000000001,90.0,14.4,3.200000000000001,14.4,3.200000000000001,13.952272727272728,2.7522727272727288,4.082000000000001,,,11.2,model_2m,,4.082000000000001,False,3.200000000000001,3.200000000000001,2.7522727272727288,4.293333333333333,3.6363636363636376,3.200000000000001,88.0,False,1,Boden-1000hPa,523.0,4
2026-08-24 04:00:00+02:00,10.5,1009.9,1.4,360,87,13.9,185.0,2.86,36,14.2,399.0,5.63,84,13.7,618.0,6.62,83,12.2,841.96,4.74,86,10.7,1070.93,2.91,94,7.7,1545.0,1.48,211,4.096385542168675,297.0,3.6999999999999993,85.0,13.921028037383177,3.421028037383177,14.061214953271028,3.561214953271028,13.741095890410959,3.241095890410959,4.582999999999999,,,10.5,model_2m,,4.582999999999999,False,3.421028037383177,3.561214953271028,3.241095890410959,4.99,4.096385542168675,3.6999999999999993,297.0,False,2,Boden-1000hPa,518.0,4
2026-08-24 05:00:00+02:00,9.4,1009.9,1.6,4,100,13.2,185.0,3.49,24,13.6,398.0,4.96,79,13.7,617.0,6.46,87,12.2,840.73,4.71,92,10.8,1069.46,3.03,101,7.8,1543.0,1.6,198,4.578313253012047,515.0,4.299999999999999,85.0,13.228169014084507,3.828169014084507,13.415962441314553,4.015962441314553,13.692237442922373,4.292237442922373,5.0,,,9.4,model_2m,,5.0,False,3.828169014084507,4.015962441314553,4.292237442922373,5.0,4.578313253012047,4.299999999999999,515.0,False,3,Boden-1000hPa,517.0,4
2026-08-24 06:00:00+02:00,9.1,1009.5,1.7,360,100,13.1,181.0,3.58,30,13.4,394.0,5.61,86,13.5,613.0,6.88,90,12.1,836.72,5.23,97,10.7,1065.46,3.7,109,7.8,1539.0,2.41,177,5.063291139240507,511.0,4.4,81.0,13.126760563380282,4.026760563380282,13.267605633802816,4.1676056338028165,13.494063926940639,4.394063926940639,5.0,,,9.1,model_2m,,5.0,False,4.026760563380282,4.1676056338028165,4.394063926940639,5.0,5.063291139240507,4.4,511.0,False,3,Boden-1000hPa,513.0,4
2026-08-24 07:00:00+02:00,9.3,1009.6,1.73,10,100,12.8,182.0,3.66,35,13.3,395.0,5.29,87,13.5,613.0,6.99,92,12.2,836.96,5.45,98,10.8,1065.94,4.03,109,8.2,1540.0,2.49,165,4.375,511.0,4.199999999999999,82.0,12.84225352112676,3.54225352112676,13.07699530516432,3.77699530516432,13.488073394495412,4.188073394495412,5.0,,,9.3,model_2m,,5.0,False,3.54225352112676,3.77699530516432,4.188073394495412,5.0,4.375,4.199999999999999,511.0,False,3,Boden-1000hPa,513.0,4
2026-08-24 08:00:00+02:00,11.3,1009.6,1.75,347,86,13.0,182.0,3.2,20,12.9,395.0,4.98,91,13.3,613.0,7.68,101,12.0,836.96,6.21,107,10.7,1065.94,4.86,117,8.2,1540.0,3.13,159,2.124999999999999,298.0,2.0999999999999996,82.0,12.991549295774648,1.6915492957746476,12.944600938967136,1.6446009389671357,13.276146788990827,1.9761467889908264,3.9845,,,11.3,model_2m,,3.9845,False,1.6915492957746476,1.6446009389671357,1.9761467889908264,4.993333333333333,2.124999999999999,2.0999999999999996,298.0,False,2,Boden-1000hPa,513.0,4
2026-08-24 09:00:00+02:00,14.0,1009.8,1.82,351,100,13.2,184.0,3.04,9,13.2,397.0,4.15,89,13.5,615.0,7.7,105,12.2,838.96,6.45,112,11.0,1067.94,5.32,122,8.4,1542.0,3.91,155,0.1376146788990829,218.0,0.3000000000000007,84.0,13.2,-0.8000000000000007,13.2,-0.8000000000000007,13.479357798165138,-0.5206422018348622,0.6917935779816522,,,14.0,model_2m,,0.6917935779816522,False,-0.8000000000000007,-0.8000000000000007,-0.5206422018348622,1.6084327217125405,0.1376146788990829,0.3000000000000007,218.0,False,1,975hPa-950hPa,515.0,4
