time,temperature_obs,temperature_source,station_id,station_name,station_altitude_m,latitude,longitude,humidity_percent,pressure_hpa,pressure_sea_level_hpa,wind_speed_ms,wind_direction_deg,precip_mm
2026-09-22 00:00:00+02:00,22.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,68.0,1019.8,1021.3,1.3,267.0,0.0
2026-09-22 01:00:00+02:00,22.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,57.0,1019.6,1021.1,2.6,271.0,0.0
2026-09-22 02:00:00+02:00,22.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,57.0,1019.0,1020.5,1.7,257.0,0.0
2026-09-22 03:00:00+02:00,21.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,58.0,1018.4,1019.9,2.0,260.0,0.0
2026-09-22 04:00:00+02:00,21.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,57.0,1017.9,1019.4,2.4,271.0,0.0
2026-09-22 05:00:00+02:00,21.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,56.0,1017.7,1019.2,1.4,251.0,0.0
2026-09-22 06:00:00+02:00,20.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,60.0,1017.5,1019.0,1.1,241.0,0.0
2026-09-22 07:00:00+02:00,19.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,64.0,1017.6,1019.1,1.1,226.0,0.0
2026-09-22 08:00:00+02:00,19.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,65.0,1017.5,1019.0,1.3,252.0,0.0
2026-09-22 09:00:00+02:00,20.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,65.0,1018.0,1019.5,1.1,247.0,0.0
2026-09-22 10:00:00+02:00,23.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,52.0,1018.2,1019.7,0.6,244.0,0.0
2026-09-22 11:00:00+02:00,26.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,44.0,1018.6,1020.1,0.0,0.0,0.0
2026-09-22 12:00:00+02:00,28.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,44.0,1018.3,1019.8,2.3,23.0,0.0
2026-09-22 13:00:00+02:00,29.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,38.0,1018.1,1019.6,1.6,29.0,0.0
2026-09-22 14:00:00+02:00,29.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,49.0,1017.6,1019.1,2.3,33.0,0.0
