time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,inversion_index_corrected,surface_correction_used,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-08-27 00:00:00+02:00,26.5,1008.6,1.9,360,53,26.2,93.0,3.63,8,24.4,316.04,4.85,17,22.6,544.0,6.13,22,23.4,777.0,2.24,3,23.4,1016.0,4.17,240,21.0,1514.0,7.02,242,0.3433476394849773,233.0,0.7999999999999972,78.0,26.02245337159254,-0.47754662840745965,25.21542324246772,-1.2845767575322817,22.82898754167398,-3.6710124583260217,1.2789706723891239,,,26.5,model_2m,,1.2789706723891239,False,-0.47754662840745965,-1.2845767575322817,-3.6710124583260217,0.0,0.0,0.0,0.0,False,0,keine,529.0,4
2026-08-27 01:00:00+02:00,26.1,1008.8,1.28,309,25,26.1,95.0,2.58,324,24.5,318.04,3.34,352,22.9,546.0,4.55,7,23.1,779.0,3.22,326,22.8,1018.0,5.47,270,20.6,1514.0,7.14,263,0.08583690987124586,233.0,0.20000000000000284,80.0,25.956527977044477,-0.14347202295552464,25.239167862266857,-0.8608321377331443,23.117582031935427,-2.982417968064574,0.5818676680972852,,,26.1,model_2m,,0.5818676680972852,False,-0.14347202295552464,-0.8608321377331443,-2.982417968064574,0.0,0.0,0.0,0.0,False,0,keine,531.0,4
2026-08-27 02:00:00+02:00,25.6,1008.4,1.6,274,0,25.9,91.0,3.3,284,24.9,314.53,2.95,309,24.0,543.0,3.22,334,23.6,776.0,4.61,293,23.3,1016.0,7.35,275,20.3,1511.0,7.55,261,0.40540540540540154,74.0,0.29999999999999716,76.0,25.7926318614951,0.19263186149509792,25.345264617724688,-0.2547353822753138,24.110298945156913,-1.4897010548430885,0.9667432432432352,,,25.6,model_2m,,0.9667432432432352,False,0.19263186149509792,-0.2547353822753138,-1.4897010548430885,2.3334909909909713,0.40540540540540154,0.29999999999999716,74.0,False,1,Boden-1000hPa,528.0,4
2026-08-27 03:00:00+02:00,25.1,1008.2,1.53,259,0,25.5,89.0,3.41,267,25.0,312.04,3.97,274,24.5,540.0,4.58,279,23.8,774.0,7.16,273,22.8,1013.0,9.31,269,19.7,1507.0,7.71,256,0.5555555555555536,72.0,0.3999999999999986,74.0,25.44171449067432,0.3417144906743168,25.217539454806314,0.11753945480631245,24.55483418143534,-0.5451658185646622,1.2765185185185144,,,25.1,model_2m,,1.2765185185185144,False,0.3417144906743168,0.11753945480631245,-0.5451658185646622,2.839999999999999,0.5555555555555536,0.3999999999999986,72.0,False,1,Boden-1000hPa,525.0,4
2026-08-27 04:00:00+02:00,24.6,1008.0,1.3,247,83,25.2,87.0,3.1,255,25.2,310.53,5.18,264,25.2,539.0,7.31,268,23.8,772.0,8.16,270,22.2,1011.0,10.02,274,19.4,1505.0,7.6,240,0.8571428571428541,70.0,0.5999999999999979,72.0,25.2,0.5999999999999979,25.2,0.5999999999999979,25.2,0.5999999999999979,1.901428571428565,,,24.6,model_2m,,1.901428571428565,False,0.5999999999999979,0.5999999999999979,0.5999999999999979,3.008333333333331,0.8571428571428541,0.5999999999999979,70.0,False,1,Boden-1000hPa,524.0,4
2026-08-27 05:00:00+02:00,24.0,1008.1,1.52,247,0,25.1,88.0,3.57,259,25.0,311.04,5.82,280,24.9,539.0,8.43,289,23.1,772.0,9.15,288,21.8,1010.0,10.76,276,19.3,1503.0,8.76,233,1.5492957746478893,71.0,1.1000000000000014,73.0,25.08789454806313,1.0878945480631295,25.043059540889526,1.0430595408895265,24.910528162835583,0.9105281628355826,3.269000000000001,,,24.0,model_2m,,3.269000000000001,False,1.0878945480631295,1.0430595408895265,0.9105281628355826,3.449166666666668,1.5492957746478893,1.1000000000000014,71.0,False,1,Boden-1000hPa,524.0,4
2026-08-27 06:00:00+02:00,24.0,1008.2,1.8,236,0,25.5,88.0,4.0,257,24.8,311.04,6.22,286,24.1,539.0,9.14,298,22.1,771.0,10.11,290,21.6,1008.0,11.51,271,19.3,1502.0,9.68,222,2.112676056338028,71.0,1.5,73.0,25.415261836441893,1.4152618364418927,25.101416786226686,1.101416786226686,24.173697139849097,0.17369713984909652,3.4190000000000005,,,24.0,model_2m,,3.4190000000000005,False,1.4152618364418927,1.101416786226686,0.17369713984909652,3.7991666666666664,2.112676056338028,1.5,71.0,False,1,Boden-1000hPa,524.0,4
2026-08-27 07:00:00+02:00,23.7,1008.2,2.06,247,40,25.1,88.0,5.01,267,24.2,310.55,7.35,286,23.3,538.0,10.1,295,21.9,770.0,11.25,283,21.7,1007.0,12.17,263,19.4,1500.0,10.84,223,1.9718309859154959,71.0,1.4000000000000021,73.0,24.9908110536958,1.2908110536958013,24.586407548865424,0.8864075488654244,23.391009012969885,-0.3089909870301142,3.3815000000000013,,,23.7,model_2m,,3.3815000000000013,False,1.2908110536958013,0.8864075488654244,-0.3089909870301142,3.7116666666666687,1.9718309859154959,1.4000000000000021,71.0,False,1,Boden-1000hPa,523.0,4
2026-08-27 08:00:00+02:00,23.3,1009.0,1.98,225,59,24.6,95.0,4.4,249,23.8,317.06,5.93,278,22.9,544.0,8.33,294,21.1,775.0,9.23,281,21.3,1012.0,10.92,258,18.7,1505.0,9.95,222,1.6666666666666676,315.0,1.5,80.0,24.52794740160317,1.2279474016031706,24.167684409619024,0.8676844096190237,23.015008372256982,-0.2849916277430182,3.7850000000000006,,,23.3,model_2m,,3.7850000000000006,False,1.2279474016031706,0.8676844096190237,-0.2849916277430182,3.647500000000001,1.6666666666666676,1.3000000000000007,78.0,False,1,Boden-1000hPa,529.0,4
2026-08-27 09:00:00+02:00,24.5,1009.5,2.55,222,42,24.5,100.0,5.19,230,23.5,321.58,5.41,265,22.5,548.0,7.18,289,20.5,779.0,7.71,287,20.4,1016.0,9.67,260,18.8,1508.0,10.21,226,0.0,0.0,0.0,85.0,24.432304359599243,-0.06769564040075693,23.981000090260853,-0.5189999097391471,22.645746842151752,-1.8542531578482482,0.0,,,24.5,model_2m,,0.0,False,-0.06769564040075693,-0.5189999097391471,-1.8542531578482482,0.0,0.0,0.0,0.0,False,0,keine,533.0,4
