time,temperature_obs,temperature_source,station_id,station_name,station_altitude_m,latitude,longitude,humidity_percent,pressure_hpa,pressure_sea_level_hpa,wind_speed_ms,wind_direction_deg,precip_mm
2026-08-27 04:00:00+02:00,25.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,72.0,1008.5,1010.0,0.7,264.0,0.0
2026-08-27 05:00:00+02:00,23.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,75.0,1008.5,1010.0,0.7,236.0,0.0
2026-08-27 06:00:00+02:00,23.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,78.0,1008.5,1010.0,1.2,182.0,0.0
2026-08-27 07:00:00+02:00,23.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,68.0,1008.8,1010.3,1.3,175.0,0.0
2026-08-27 08:00:00+02:00,23.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,52.0,1009.4,1010.9,1.5,247.0,0.0
2026-08-27 09:00:00+02:00,24.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,43.0,1010.6,1012.1,2.9,193.0,0.0
2026-08-27 10:00:00+02:00,26.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,40.0,1010.6,1012.1,2.6,231.0,0.0
2026-08-27 11:00:00+02:00,29.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,37.0,1010.5,1011.9,2.7,267.0,0.0
2026-08-27 12:00:00+02:00,31.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,32.0,1010.6,1012.0,3.2,250.0,0.0
2026-08-27 13:00:00+02:00,32.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,31.0,1010.3,1011.7,3.5,250.0,0.0
2026-08-27 14:00:00+02:00,34.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,28.0,1009.4,1010.8,3.2,263.0,0.0
2026-08-27 15:00:00+02:00,35.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,25.0,1009.0,1010.4,4.4,257.0,0.0
2026-08-27 16:00:00+02:00,34.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,31.0,1008.6,1010.0,4.2,150.0,0.0
2026-08-27 17:00:00+02:00,30.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,47.0,1008.8,1010.2,5.2,153.0,0.0
2026-08-27 18:00:00+02:00,29.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,56.0,1008.7,1010.1,4.4,162.0,0.0
2026-08-27 19:00:00+02:00,28.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,66.0,1008.6,1010.0,3.2,156.0,0.0
2026-08-27 20:00:00+02:00,28.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,62.0,1009.1,1010.5,2.0,167.0,0.0
2026-08-27 21:00:00+02:00,29.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,58.0,1009.9,1011.3,2.3,162.0,0.0
2026-08-27 22:00:00+02:00,29.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,47.0,1010.9,1012.3,1.9,261.0,0.0
2026-08-27 23:00:00+02:00,29.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,30.0,1013.4,1014.9,2.3,259.0,0.0
