time,temperature_obs
2026-09-25 02:00:00+02:00,13.1
2026-09-25 02:10:00+02:00,12.8
2026-09-25 02:20:00+02:00,12.7
2026-09-25 02:30:00+02:00,12.9
2026-09-25 02:40:00+02:00,12.7
2026-09-25 02:50:00+02:00,12.5
2026-09-25 03:00:00+02:00,12.3
2026-09-25 03:10:00+02:00,12.1
2026-09-25 03:20:00+02:00,12.0
2026-09-25 03:30:00+02:00,11.9
2026-09-25 03:40:00+02:00,11.9
2026-09-25 03:50:00+02:00,11.8
2026-09-25 04:00:00+02:00,11.8
2026-09-25 04:10:00+02:00,11.9
2026-09-25 04:20:00+02:00,11.9
2026-09-25 04:30:00+02:00,11.7
2026-09-25 04:40:00+02:00,10.6
2026-09-25 04:50:00+02:00,10.2
2026-09-25 05:00:00+02:00,10.3
2026-09-25 05:10:00+02:00,10.0
2026-09-25 05:20:00+02:00,10.0
2026-09-25 05:30:00+02:00,9.9
2026-09-25 05:40:00+02:00,9.8
2026-09-25 05:50:00+02:00,9.7
2026-09-25 06:00:00+02:00,9.6
2026-09-25 06:10:00+02:00,9.4
2026-09-25 06:20:00+02:00,9.2
2026-09-25 06:30:00+02:00,9.1
2026-09-25 06:40:00+02:00,8.9
2026-09-25 06:50:00+02:00,8.8
2026-09-25 07:00:00+02:00,9.1
2026-09-25 07:10:00+02:00,9.0
2026-09-25 07:20:00+02:00,9.0
2026-09-25 07:30:00+02:00,9.0
2026-09-25 07:40:00+02:00,8.8
2026-09-25 07:50:00+02:00,8.9
2026-09-25 08:00:00+02:00,8.9
2026-09-25 08:10:00+02:00,8.9
2026-09-25 08:20:00+02:00,9.0
2026-09-25 08:30:00+02:00,8.9
2026-09-25 08:40:00+02:00,9.2
2026-09-25 08:50:00+02:00,9.6
2026-09-25 09:00:00+02:00,9.8
2026-09-25 09:10:00+02:00,10.1
2026-09-25 09:20:00+02:00,10.5
2026-09-25 09:30:00+02:00,10.7
2026-09-25 09:40:00+02:00,11.2
2026-09-25 09:50:00+02:00,11.2
2026-09-25 10:00:00+02:00,11.8
2026-09-25 10:10:00+02:00,12.3
2026-09-25 10:20:00+02:00,12.6
2026-09-25 10:30:00+02:00,13.3
2026-09-25 10:40:00+02:00,13.7
2026-09-25 10:50:00+02:00,13.9
2026-09-25 11:00:00+02:00,14.0
2026-09-25 11:10:00+02:00,14.6
2026-09-25 11:20:00+02:00,14.7
2026-09-25 11:30:00+02:00,14.9
2026-09-25 11:40:00+02:00,15.3
2026-09-25 11:50:00+02:00,15.2
2026-09-25 12:00:00+02:00,15.3
2026-09-25 12:10:00+02:00,15.5
2026-09-25 12:20:00+02:00,15.4
2026-09-25 12:30:00+02:00,15.8
2026-09-25 12:40:00+02:00,15.9
2026-09-25 12:50:00+02:00,16.2
2026-09-25 13:00:00+02:00,16.3
2026-09-25 13:10:00+02:00,16.6
2026-09-25 13:20:00+02:00,16.7
