time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-08-02 00:00:00+02:00,3.6800000000000006,5.1111111111111125,2.3000000000000007,45.0,2.0,47.0,7
2026-08-02 01:00:00+02:00,3.8329999999999997,5.744680851063828,2.6999999999999993,47.0,2.0,49.0,7
2026-08-02 02:00:00+02:00,3.7595,5.208333333333334,2.5,48.0,2.0,50.0,7
2026-08-02 03:00:00+02:00,3.6785000000000005,5.227272727272729,2.3000000000000007,44.0,2.0,46.0,7
2026-08-02 04:00:00+02:00,3.8315000000000015,5.869565217391311,2.700000000000003,46.0,2.0,48.0,7
2026-08-02 05:00:00+02:00,3.8975000000000004,3.9130434782608714,2.0,265.0,2.0,267.0,7
2026-08-02 06:00:00+02:00,3.458,3.617021276595743,1.6999999999999993,47.0,2.0,49.0,7
2026-08-02 07:00:00+02:00,2.588666666666673,1.250000000000003,0.6000000000000014,48.0,2.0,50.0,7
2026-08-02 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-02 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-02 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-02 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-02 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-02 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-02 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-02 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-02 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-02 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-02 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-02 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-02 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-02 21:00:00+02:00,2.8685000000000005,7.500000000000018,0.3000000000000007,4.0,2.0,6.0,7
2026-08-02 22:00:00+02:00,3.5044999999999993,10.0,1.0999999999999979,228.0,2.0,230.0,7
2026-08-02 23:00:00+02:00,3.428,12.5,0.8999999999999986,227.0,2.0,229.0,7
