time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-09-14 00:00:00+02:00,0.8433978494623673,0.3225806451612911,0.3000000000000007,93.0,2.0,95.0,7
2026-09-14 01:00:00+02:00,0.8339473684210542,0.31578947368421123,0.3000000000000007,95.0,2.0,97.0,7
2026-09-14 02:00:00+02:00,0.8125000000000017,0.3000000000000007,0.3000000000000007,100.0,2.0,102.0,7
2026-09-14 03:00:00+02:00,1.5045206185567044,0.6185567010309293,0.6000000000000014,97.0,2.0,99.0,7
2026-09-14 04:00:00+02:00,0.8085544554455462,0.29702970297029774,0.3000000000000007,101.0,2.0,103.0,7
2026-09-14 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-14 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-14 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-14 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-14 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-14 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-14 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-14 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-14 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-14 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-14 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-14 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-14 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-14 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-14 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-14 20:00:00+02:00,3.413000000000001,1.521739130434785,1.4000000000000021,92.0,2.0,94.0,7
2026-09-14 21:00:00+02:00,4.231999999999999,4.090909090909089,3.599999999999998,88.0,2.0,90.0,7
2026-09-14 22:00:00+02:00,4.382000000000001,4.545454545454546,4.0,88.0,2.0,90.0,7
2026-09-14 23:00:00+02:00,3.972500000000001,3.222222222222225,2.900000000000002,90.0,2.0,92.0,7
