time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-09-07 00:00:00+02:00,3.295461988304096,1.2280701754385974,2.1000000000000014,171.0,2.0,173.0,5
2026-09-07 01:00:00+02:00,3.555037037037035,1.1111111111111103,2.5,387.0,2.0,389.0,5
2026-09-07 02:00:00+02:00,3.573451807228917,1.084337349397591,2.6999999999999993,382.0,2.0,384.0,5
2026-09-07 03:00:00+02:00,4.368579664570231,1.257861635220126,4.0,375.0,2.0,377.0,5
2026-09-07 04:00:00+02:00,4.809500000000001,1.719745222929937,4.9,373.0,2.0,375.0,5
2026-09-07 05:00:00+02:00,4.811,2.2929936305732492,5.600000000000001,374.0,2.0,376.0,5
2026-09-07 06:00:00+02:00,4.8005,2.6666666666666656,5.9,367.0,2.0,369.0,5
2026-09-07 07:00:00+02:00,4.8005,2.7333333333333343,5.800000000000001,367.0,2.0,369.0,5
2026-09-07 08:00:00+02:00,4.785500000000001,2.0714285714285716,4.799999999999999,357.0,2.0,359.0,5
2026-09-07 09:00:00+02:00,4.043164362519199,1.0599078341013812,3.5999999999999996,578.0,2.0,580.0,5
2026-09-07 10:00:00+02:00,3.62816666666667,1.2500000000000013,2.700000000000003,216.0,141.0,357.0,5
2026-09-07 11:00:00+02:00,4.107047619047622,1.4285714285714293,3.1000000000000014,217.0,139.0,356.0,5
2026-09-07 12:00:00+02:00,2.765208141321045,0.9216589861751152,2.0,217.0,136.0,353.0,5
2026-09-07 13:00:00+02:00,0.44859785932721885,0.04587155963302818,0.10000000000000142,218.0,133.0,351.0,5
2026-09-07 14:00:00+02:00,0.6940357142857151,0.13392857142857176,0.3000000000000007,224.0,346.0,570.0,5
2026-09-07 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
2026-09-07 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
2026-09-07 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
2026-09-07 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
2026-09-07 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
2026-09-07 20:00:00+02:00,3.5465,1.6037735849056596,1.6999999999999993,106.0,2.0,108.0,5
2026-09-07 21:00:00+02:00,0.8133554033485566,0.18264840182648498,0.40000000000000213,219.0,113.0,332.0,5
2026-09-07 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
2026-09-07 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
