time,temperature_obs
2026-09-07 02:00:00+02:00,15.8
2026-09-07 02:10:00+02:00,15.9
2026-09-07 02:20:00+02:00,15.9
2026-09-07 02:30:00+02:00,15.8
2026-09-07 02:40:00+02:00,15.8
2026-09-07 02:50:00+02:00,15.6
2026-09-07 03:00:00+02:00,15.4
2026-09-07 03:10:00+02:00,15.3
2026-09-07 03:20:00+02:00,15.2
2026-09-07 03:30:00+02:00,15.0
2026-09-07 03:40:00+02:00,14.8
2026-09-07 03:50:00+02:00,14.8
2026-09-07 04:00:00+02:00,14.7
2026-09-07 04:10:00+02:00,14.6
2026-09-07 04:20:00+02:00,14.6
2026-09-07 04:30:00+02:00,14.5
2026-09-07 04:40:00+02:00,14.5
2026-09-07 04:50:00+02:00,14.6
2026-09-07 05:00:00+02:00,14.5
2026-09-07 05:10:00+02:00,14.3
2026-09-07 05:20:00+02:00,14.3
2026-09-07 05:30:00+02:00,14.3
2026-09-07 05:40:00+02:00,14.2
2026-09-07 05:50:00+02:00,14.1
2026-09-07 06:00:00+02:00,14.1
2026-09-07 06:10:00+02:00,14.1
2026-09-07 06:20:00+02:00,14.1
2026-09-07 06:30:00+02:00,14.2
2026-09-07 06:40:00+02:00,14.2
2026-09-07 06:50:00+02:00,14.1
2026-09-07 07:00:00+02:00,14.1
2026-09-07 07:10:00+02:00,14.1
2026-09-07 07:20:00+02:00,14.1
2026-09-07 07:30:00+02:00,14.2
2026-09-07 07:40:00+02:00,14.3
2026-09-07 07:50:00+02:00,14.6
2026-09-07 08:00:00+02:00,14.7
2026-09-07 08:10:00+02:00,15.1
2026-09-07 08:20:00+02:00,15.4
2026-09-07 08:30:00+02:00,15.7
2026-09-07 08:40:00+02:00,15.8
2026-09-07 08:50:00+02:00,15.8
2026-09-07 09:00:00+02:00,15.9
2026-09-07 09:10:00+02:00,16.1
2026-09-07 09:20:00+02:00,16.3
2026-09-07 09:30:00+02:00,16.9
2026-09-07 09:40:00+02:00,17.5
2026-09-07 09:50:00+02:00,17.4
2026-09-07 10:00:00+02:00,17.6
2026-09-07 10:10:00+02:00,18.0
2026-09-07 10:20:00+02:00,18.3
2026-09-07 10:30:00+02:00,18.2
2026-09-07 10:40:00+02:00,18.1
2026-09-07 10:50:00+02:00,18.2
2026-09-07 11:00:00+02:00,18.4
2026-09-07 11:10:00+02:00,18.5
2026-09-07 11:20:00+02:00,18.4
2026-09-07 11:30:00+02:00,18.4
2026-09-07 11:40:00+02:00,18.7
2026-09-07 11:50:00+02:00,18.7
2026-09-07 12:00:00+02:00,18.7
2026-09-07 12:10:00+02:00,18.8
2026-09-07 12:20:00+02:00,19.4
2026-09-07 12:30:00+02:00,19.9
2026-09-07 12:40:00+02:00,20.6
2026-09-07 12:50:00+02:00,21.2
2026-09-07 13:00:00+02:00,22.5
2026-09-07 13:10:00+02:00,22.7
2026-09-07 13:20:00+02:00,23.0
2026-09-07 13:30:00+02:00,23.7
2026-09-07 13:40:00+02:00,23.7
2026-09-07 13:50:00+02:00,24.4
2026-09-07 14:00:00+02:00,24.8
2026-09-07 14:10:00+02:00,25.0
2026-09-07 14:20:00+02:00,25.2
2026-09-07 14:30:00+02:00,25.2
2026-09-07 14:40:00+02:00,25.6
2026-09-07 14:50:00+02:00,25.9
2026-09-07 15:00:00+02:00,25.9
2026-09-07 15:10:00+02:00,26.1
2026-09-07 15:20:00+02:00,26.7
2026-09-07 15:30:00+02:00,26.6
2026-09-07 15:40:00+02:00,26.8
2026-09-07 15:50:00+02:00,26.9
2026-09-07 16:00:00+02:00,27.4
2026-09-07 16:10:00+02:00,27.4
2026-09-07 16:20:00+02:00,27.2
2026-09-07 16:30:00+02:00,26.9
2026-09-07 16:40:00+02:00,27.0
2026-09-07 16:50:00+02:00,27.0
2026-09-07 17:00:00+02:00,26.5
2026-09-07 17:10:00+02:00,26.9
2026-09-07 17:20:00+02:00,26.3
2026-09-07 17:30:00+02:00,27.0
2026-09-07 17:40:00+02:00,27.0
2026-09-07 17:50:00+02:00,25.5
2026-09-07 18:00:00+02:00,25.1
2026-09-07 18:10:00+02:00,24.1
2026-09-07 18:20:00+02:00,24.1
2026-09-07 18:30:00+02:00,23.9
2026-09-07 18:40:00+02:00,23.8
2026-09-07 18:50:00+02:00,24.0
2026-09-07 19:00:00+02:00,23.5
2026-09-07 19:10:00+02:00,23.3
2026-09-07 19:20:00+02:00,23.5
2026-09-07 19:30:00+02:00,23.9
2026-09-07 19:40:00+02:00,24.3
2026-09-07 19:50:00+02:00,24.3
2026-09-07 20:00:00+02:00,22.1
2026-09-07 20:10:00+02:00,21.2
2026-09-07 20:20:00+02:00,20.7
2026-09-07 20:30:00+02:00,20.3
2026-09-07 20:40:00+02:00,19.8
2026-09-07 20:50:00+02:00,19.7
2026-09-07 21:00:00+02:00,19.5
2026-09-07 21:10:00+02:00,19.4
2026-09-07 21:20:00+02:00,19.2
2026-09-07 21:30:00+02:00,19.2
2026-09-07 21:40:00+02:00,19.2
2026-09-07 21:50:00+02:00,19.0
2026-09-07 22:00:00+02:00,19.2
2026-09-07 22:10:00+02:00,19.2
2026-09-07 22:20:00+02:00,19.3
