time,temperature_obs,temperature_source,station_id,station_name,station_altitude_m,latitude,longitude,humidity_percent,pressure_hpa,pressure_sea_level_hpa,wind_speed_ms,wind_direction_deg,precip_mm
2026-09-13 00:00:00+02:00,23.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,76.0,1021.6,1023.1,1.0,355.0,0.0
2026-09-13 01:00:00+02:00,22.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,76.0,1021.9,1023.4,1.3,356.0,0.0
2026-09-13 02:00:00+02:00,22.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,77.0,1021.8,1023.3,1.2,256.0,0.0
2026-09-13 03:00:00+02:00,21.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,76.0,1021.6,1023.1,1.1,253.0,0.0
2026-09-13 04:00:00+02:00,21.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,75.0,1021.6,1023.1,1.1,266.0,0.0
2026-09-13 05:00:00+02:00,20.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,76.0,1021.5,1023.0,1.3,261.0,0.0
2026-09-13 06:00:00+02:00,20.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,77.0,1021.3,1022.8,1.1,261.0,0.0
2026-09-13 07:00:00+02:00,20.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,77.0,1021.5,1023.0,1.8,256.0,0.0
2026-09-13 08:00:00+02:00,20.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,77.0,1021.6,1023.1,1.0,260.0,0.0
2026-09-13 09:00:00+02:00,20.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,75.0,1022.1,1023.6,1.7,261.0,0.0
2026-09-13 10:00:00+02:00,22.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,70.0,1022.3,1023.8,1.0,263.0,0.0
2026-09-13 11:00:00+02:00,26.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,62.0,1022.7,1024.2,1.4,250.0,0.0
2026-09-13 12:00:00+02:00,28.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,51.0,1022.9,1024.4,2.0,146.0,0.0
2026-09-13 13:00:00+02:00,29.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,53.0,1022.5,1024.0,1.7,135.0,0.0
2026-09-13 14:00:00+02:00,29.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,51.0,1021.9,1023.4,2.2,144.0,0.0
2026-09-13 15:00:00+02:00,28.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,54.0,1021.3,1022.8,3.5,128.0,0.0
2026-09-13 16:00:00+02:00,28.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,47.0,1020.7,1022.2,3.5,141.0,0.0
2026-09-13 17:00:00+02:00,27.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,55.0,1020.1,1021.6,3.5,146.0,0.0
2026-09-13 18:00:00+02:00,26.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,61.0,1019.9,1021.4,3.3,131.0,0.0
2026-09-13 19:00:00+02:00,26.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,64.0,1020.0,1021.5,3.1,128.0,0.0
2026-09-13 20:00:00+02:00,26.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,68.0,1020.1,1021.6,2.4,135.0,0.0
