time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-13 00:00:00+02:00,22.5,1021.2,1.06,319,37,23.5,200.0,1.04,17,21.6,420.59,0.9,130,19.7,646.0,2.4,153,18.5,875.0,3.36,165,18.2,1110.0,1.77,122,15.9,1598.0,2.68,109
2026-09-13 01:00:00+02:00,21.8,1021.2,1.17,301,37,23.3,200.0,1.08,326,21.5,420.59,0.85,171,19.6,646.0,2.72,162,18.2,875.0,3.66,168,18.1,1110.0,1.97,135,15.9,1597.0,2.56,110
2026-09-13 02:00:00+02:00,21.5,1021.3,1.21,294,17,23.2,201.0,1.84,315,21.4,421.1,0.66,216,19.5,646.0,2.43,167,17.8,876.0,3.27,172,17.7,1110.0,1.62,150,15.8,1597.0,1.76,111
2026-09-13 03:00:00+02:00,21.0,1020.9,1.26,288,19,23.0,197.0,2.22,306,21.2,417.1,1.03,214,19.4,642.0,3.08,168,17.8,872.0,3.27,172,18.0,1106.0,1.72,152,15.8,1593.0,1.36,112
2026-09-13 04:00:00+02:00,20.7,1020.9,1.26,288,16,22.8,197.0,2.72,306,21.1,417.1,1.09,230,19.3,642.0,3.06,170,17.8,871.0,3.42,169,17.7,1106.0,1.92,155,15.7,1593.0,1.25,114
2026-09-13 05:00:00+02:00,20.5,1020.8,1.36,287,22,22.7,196.0,2.77,311,21.0,416.1,0.95,230,19.3,641.0,3.08,168,17.7,870.0,3.75,163,17.5,1104.0,2.45,149,15.6,1591.0,1.19,122
2026-09-13 06:00:00+02:00,20.2,1020.9,1.32,279,25,22.5,196.0,2.78,308,20.8,416.1,1.06,232,19.1,641.0,3.06,170,17.7,870.0,4.03,161,17.3,1104.0,2.93,146,15.4,1591.0,1.37,124
2026-09-13 07:00:00+02:00,20.0,1020.9,1.3,274,31,22.3,196.0,2.84,309,20.6,416.1,0.97,246,19.0,641.0,2.62,171,17.5,870.0,4.17,160,17.2,1104.0,3.07,143,15.3,1590.0,1.25,114
2026-09-13 08:00:00+02:00,19.9,1021.0,1.53,281,30,22.2,197.0,3.61,312,20.5,416.61,1.36,278,18.8,641.0,2.04,180,17.2,870.0,3.71,159,17.3,1104.0,3.21,136,15.3,1591.0,1.4,95
2026-09-13 09:00:00+02:00,21.1,1021.4,1.63,281,31,22.2,200.0,4.1,313,20.4,419.61,1.83,291,18.7,644.0,1.57,196,17.2,873.0,3.18,162,17.3,1107.0,3.37,136,15.2,1593.0,1.52,85
2026-09-13 10:00:00+02:00,23.4,1021.5,2.06,284,30,22.2,202.0,4.25,311,20.4,421.61,2.15,289,18.7,646.0,1.64,212,17.5,875.0,2.87,167,17.6,1109.0,3.29,138,15.3,1595.0,1.7,63
2026-09-13 11:00:00+02:00,26.0,1022.2,1.68,287,19,23.1,209.0,2.38,292,21.1,428.61,1.57,257,19.1,653.0,1.83,208,18.3,882.0,3.15,163,18.1,1117.0,3.55,148,15.3,1603.0,1.98,63
2026-09-13 12:00:00+02:00,27.5,1022.0,1.0,233,5,24.1,208.0,1.22,235,22.0,428.59,1.29,226,19.8,654.0,1.38,219,19.0,883.0,3.4,171,18.3,1118.0,2.98,159,15.4,1605.0,2.11,57
2026-09-13 13:00:00+02:00,28.9,1021.7,1.46,164,0,25.3,206.0,1.63,169,23.1,427.57,1.62,173,20.9,654.0,1.62,176,19.5,884.0,3.14,184,18.5,1119.0,2.14,167,15.7,1606.0,2.21,59
2026-09-13 14:00:00+02:00,29.6,1021.0,2.5,143,0,25.8,200.0,2.83,148,23.7,422.06,2.68,155,21.6,649.0,2.59,163,20.3,879.0,2.48,188,19.1,1115.0,1.0,144,16.1,1602.0,2.33,45
2026-09-13 15:00:00+02:00,29.3,1020.5,3.34,129,0,25.6,196.0,4.24,133,24.0,417.57,3.64,143,22.5,644.0,3.18,156,21.2,875.0,2.02,174,19.6,1111.0,1.28,95,16.3,1599.0,2.74,34
