time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-08-29 00:00:00+02:00,surface,,104.0,2.0,18.1,True
2026-08-29 00:00:00+02:00,pressure,1000.0,132.0,30.0,18.6,True
2026-08-29 00:00:00+02:00,pressure,975.0,349.0,247.0,17.2,True
2026-08-29 00:00:00+02:00,pressure,950.0,570.0,468.0,15.8,True
2026-08-29 00:00:00+02:00,pressure,925.0,795.83,693.83,14.3,True
2026-08-29 00:00:00+02:00,pressure,900.0,1026.76,924.76,12.7,True
2026-08-29 00:00:00+02:00,pressure,850.0,1505.0,1403.0,9.7,True
2026-08-29 01:00:00+02:00,surface,,104.0,2.0,17.4,True
2026-08-29 01:00:00+02:00,pressure,1000.0,132.0,30.0,18.0,True
2026-08-29 01:00:00+02:00,pressure,975.0,349.0,247.0,16.9,True
2026-08-29 01:00:00+02:00,pressure,950.0,570.0,468.0,15.4,True
2026-08-29 01:00:00+02:00,pressure,925.0,795.6,693.6,13.9,True
2026-08-29 01:00:00+02:00,pressure,900.0,1026.28,924.28,12.4,True
2026-08-29 01:00:00+02:00,pressure,850.0,1504.0,1402.0,9.4,True
2026-08-29 02:00:00+02:00,surface,,104.0,2.0,16.5,True
2026-08-29 02:00:00+02:00,pressure,1000.0,136.0,34.0,17.4,True
2026-08-29 02:00:00+02:00,pressure,975.0,353.0,251.0,16.7,True
2026-08-29 02:00:00+02:00,pressure,950.0,574.0,472.0,15.4,True
2026-08-29 02:00:00+02:00,pressure,925.0,799.37,697.37,13.8,True
2026-08-29 02:00:00+02:00,pressure,900.0,1029.81,927.81,12.3,True
2026-08-29 02:00:00+02:00,pressure,850.0,1507.0,1405.0,9.2,True
2026-08-29 03:00:00+02:00,surface,,104.0,2.0,15.8,True
2026-08-29 03:00:00+02:00,pressure,1000.0,137.0,35.0,17.0,True
2026-08-29 03:00:00+02:00,pressure,975.0,353.0,251.0,16.4,True
2026-08-29 03:00:00+02:00,pressure,950.0,574.0,472.0,14.8,True
2026-08-29 03:00:00+02:00,pressure,925.0,799.13,697.13,13.3,True
2026-08-29 03:00:00+02:00,pressure,900.0,1029.33,927.3299999999999,11.8,True
2026-08-29 03:00:00+02:00,pressure,850.0,1506.0,1404.0,8.8,True
2026-08-29 04:00:00+02:00,surface,,104.0,2.0,15.8,True
2026-08-29 04:00:00+02:00,pressure,1000.0,136.0,34.0,16.8,True
2026-08-29 04:00:00+02:00,pressure,975.0,352.0,250.0,16.4,True
2026-08-29 04:00:00+02:00,pressure,950.0,573.0,471.0,14.7,True
2026-08-29 04:00:00+02:00,pressure,925.0,798.37,696.37,13.4,True
2026-08-29 04:00:00+02:00,pressure,900.0,1028.81,926.81,12.1,True
2026-08-29 04:00:00+02:00,pressure,850.0,1506.0,1404.0,9.4,True
2026-08-29 05:00:00+02:00,surface,,104.0,2.0,15.8,True
2026-08-29 05:00:00+02:00,pressure,1000.0,134.0,32.0,16.3,True
2026-08-29 05:00:00+02:00,pressure,975.0,350.0,248.0,16.1,True
2026-08-29 05:00:00+02:00,pressure,950.0,571.0,469.0,14.6,True
2026-08-29 05:00:00+02:00,pressure,925.0,796.37,694.37,13.3,True
2026-08-29 05:00:00+02:00,pressure,900.0,1026.81,924.81,12.0,True
2026-08-29 05:00:00+02:00,pressure,850.0,1504.0,1402.0,9.3,True
2026-08-29 06:00:00+02:00,surface,,104.0,2.0,15.5,True
2026-08-29 06:00:00+02:00,pressure,1000.0,132.0,30.0,15.8,True
2026-08-29 06:00:00+02:00,pressure,975.0,348.0,246.0,16.0,True
2026-08-29 06:00:00+02:00,pressure,950.0,568.0,466.0,14.8,True
2026-08-29 06:00:00+02:00,pressure,925.0,793.6,691.6,13.4,True
2026-08-29 06:00:00+02:00,pressure,900.0,1024.29,922.29,12.0,True
2026-08-29 06:00:00+02:00,pressure,850.0,1502.0,1400.0,9.2,True
2026-08-29 07:00:00+02:00,surface,,104.0,2.0,15.0,True
2026-08-29 07:00:00+02:00,pressure,1000.0,132.0,30.0,15.2,True
2026-08-29 07:00:00+02:00,pressure,975.0,347.0,245.0,15.5,True
2026-08-29 07:00:00+02:00,pressure,950.0,567.0,465.0,15.2,True
2026-08-29 07:00:00+02:00,pressure,925.0,792.6,690.6,13.6,True
2026-08-29 07:00:00+02:00,pressure,900.0,1023.29,921.29,12.0,True
2026-08-29 07:00:00+02:00,pressure,850.0,1501.0,1399.0,8.8,True
2026-08-29 08:00:00+02:00,surface,,104.0,2.0,15.7,True
2026-08-29 08:00:00+02:00,pressure,1000.0,134.0,32.0,15.5,True
2026-08-29 08:00:00+02:00,pressure,975.0,349.0,247.0,15.3,True
2026-08-29 08:00:00+02:00,pressure,950.0,570.0,468.0,15.2,True
2026-08-29 08:00:00+02:00,pressure,925.0,795.37,693.37,13.6,True
