time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-08-01 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 01:00:00+02:00,0.4587635829662278,0.044052863436123975,0.10000000000000142,227.0,247.0,474.0,7
2026-08-01 02:00:00+02:00,1.0542375565610835,0.2714932126696823,0.5999999999999979,221.0,20.0,241.0,7
2026-08-01 03:00:00+02:00,0.8133250377073888,0.18099547511312153,0.3999999999999986,221.0,29.0,250.0,7
2026-08-01 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-01 21:00:00+02:00,2.0888418803418736,1.025641025641022,0.3999999999999986,39.0,2.0,41.0,7
2026-08-01 22:00:00+02:00,3.1879999999999997,2.380952380952381,1.0,42.0,2.0,44.0,7
2026-08-01 23:00:00+02:00,4.046,4.186046511627908,2.3999999999999986,264.0,2.0,266.0,7
