time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,inversion_index_corrected,surface_correction_used,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-09-08 00:00:00+02:00,25.5,1017.7,0.85,291,0,27.4,173.0,0.94,32,28.0,397.51,1.02,311,28.6,627.0,2.11,285,29.2,864.0,5.94,221,28.1,1107.0,6.93,203,24.1,1610.0,6.63,187,1.2179487179487172,847.0,3.6999999999999993,158.0,26.693589743589744,1.1935897435897438,27.512244443454634,2.012244443454634,28.307176783302104,2.807176783302104,4.370405982905981,,,25.5,model_2m,,4.370405982905981,False,1.1935897435897438,2.012244443454634,2.807176783302104,5.0,1.2179487179487172,2.5,380.51,False,2,Boden-1000hPa,382.51,3
2026-09-08 01:00:00+02:00,24.4,1017.5,1.04,287,0,27.1,170.0,1.1,275,28.0,394.99,2.0,267,29.0,625.0,2.92,264,29.1,862.0,7.04,222,28.2,1105.0,7.44,207,24.3,1607.0,7.2,190,1.764705882352943,845.0,4.700000000000003,155.0,26.129411764705882,1.7294117647058833,27.280008000355572,2.8800080003555735,28.52175992348159,4.121759923481591,5.0,,,24.4,model_2m,,5.0,False,1.7294117647058833,2.8800080003555735,4.121759923481591,5.0,1.764705882352943,3.6000000000000014,377.99,False,2,Boden-1000hPa,379.99,3
2026-09-08 02:00:00+02:00,23.8,1017.1,1.0,276,0,27.4,166.0,1.8,251,28.0,390.99,2.84,254,28.6,621.0,3.89,256,28.4,857.0,7.82,224,27.5,1100.0,8.54,209,24.1,1601.0,7.65,192,2.4161073825503343,604.0,4.800000000000001,151.0,26.167785234899327,2.3677852348993262,27.530672474332192,3.7306724743321915,28.323490283031173,4.5234902830311725,5.0,,,23.8,model_2m,,5.0,False,2.3677852348993262,3.7306724743321915,4.5234902830311725,5.0,2.4161073825503343,4.199999999999999,373.99,False,2,Boden-1000hPa,375.99,3
2026-09-08 03:00:00+02:00,23.2,1016.4,1.1,275,0,27.6,160.0,2.47,256,28.2,385.48,3.49,257,28.8,616.0,4.51,258,28.3,852.0,7.56,232,27.2,1094.0,8.84,215,23.9,1595.0,7.49,199,3.0769230769230784,599.0,5.600000000000001,145.0,26.215384615384615,3.0153846153846153,27.746354443853114,4.546354443853115,28.5371160853722,5.337116085372202,5.0,,,23.2,model_2m,,5.0,False,3.0153846153846153,4.546354443853115,5.337116085372202,5.0,3.0769230769230784,5.0,368.48,False,2,Boden-1000hPa,370.48,3
2026-09-08 04:00:00+02:00,22.8,1015.9,1.22,261,0,27.6,155.0,3.16,259,28.3,380.48,3.85,262,29.1,611.0,4.55,263,28.1,848.0,7.0,236,27.0,1089.0,8.93,219,23.7,1590.0,7.65,204,3.478260869565218,594.0,6.300000000000001,140.0,26.208695652173915,3.4086956521739147,27.78626929217669,4.98626929217669,28.766840187402394,5.9668401874023935,5.0,,,22.8,model_2m,,5.0,False,3.4086956521739147,4.98626929217669,5.9668401874023935,5.0,3.478260869565218,6.300000000000001,594.0,False,3,Boden-1000hPa,596.0,4
2026-09-08 05:00:00+02:00,22.2,1015.7,1.32,261,0,27.6,153.0,3.75,261,28.4,378.97,4.19,263,29.3,610.0,4.64,265,27.8,846.0,6.92,239,26.6,1087.0,9.55,222,23.4,1588.0,8.46,215,3.9705882352941195,593.0,7.100000000000001,138.0,26.091176470588238,3.8911764705882383,27.81949816347303,5.619498163473029,28.92991819244254,6.72991819244254,5.0,,,22.2,model_2m,,5.0,False,3.8911764705882383,5.619498163473029,6.72991819244254,5.0,3.9705882352941195,7.100000000000001,593.0,False,3,Boden-1000hPa,595.0,4
2026-09-08 06:00:00+02:00,22.0,1015.3,1.33,257,0,27.9,151.0,3.75,261,28.6,376.48,4.06,260,29.3,607.0,4.37,260,27.7,843.0,6.48,238,26.5,1085.0,9.21,224,23.4,1585.0,8.74,219,4.402985074626865,590.0,7.300000000000001,136.0,26.31492537313433,4.314925373134329,28.09868724498847,6.098687244988469,29.020631615478052,7.020631615478052,5.0,,,22.0,model_2m,,5.0,False,4.314925373134329,6.098687244988469,7.020631615478052,5.0,4.402985074626865,7.300000000000001,590.0,False,3,Boden-1000hPa,592.0,4
2026-09-08 07:00:00+02:00,21.8,1014.9,1.33,257,0,28.3,147.0,3.69,257,28.7,372.49,3.81,252,29.1,603.0,3.95,248,27.7,839.0,6.53,232,26.8,1081.0,9.04,225,23.4,1581.0,8.77,225,5.0,586.0,7.300000000000001,132.0,26.700000000000003,4.900000000000002,28.420626191848864,6.620626191848864,28.947295128194007,7.147295128194006,5.0,,,21.8,model_2m,,5.0,False,4.900000000000002,6.620626191848864,7.147295128194006,5.0,5.0,7.300000000000001,586.0,False,3,Boden-1000hPa,588.0,4
2026-09-08 08:00:00+02:00,21.3,1015.1,1.4,266,0,28.4,148.0,3.75,261,28.5,373.48,3.52,253,28.6,604.0,3.37,243,27.3,840.0,6.04,231,26.4,1081.0,8.15,228,23.8,1582.0,7.27,235,5.419847328244273,587.0,7.300000000000001,133.0,26.61145038167939,5.311450381679389,28.42971438708533,7.129714387085329,28.561391636300538,7.261391636300537,5.0,,,21.3,model_2m,,5.0,False,5.311450381679389,7.129714387085329,7.261391636300537,5.0,5.419847328244273,7.300000000000001,587.0,False,3,Boden-1000hPa,589.0,4
2026-09-08 09:00:00+02:00,22.8,1014.8,1.41,262,0,28.3,146.0,3.85,261,28.4,371.48,3.58,249,28.4,602.0,3.49,236,27.3,838.0,5.81,232,26.4,1079.0,7.56,233,23.7,1579.0,6.03,231,4.263565891472868,354.48,5.599999999999998,131.0,26.97829457364341,4.178294573643409,28.330601383714743,5.5306013837147425,28.4,5.599999999999998,4.78172,,,22.8,model_2m,,4.78172,False,4.178294573643409,5.5306013837147425,5.599999999999998,5.0,4.263565891472868,5.599999999999998,354.48,False,2,Boden-1000hPa,587.0,4
2026-09-08 10:00:00+02:00,26.7,1014.7,1.36,253,21,28.3,145.0,3.85,261,28.3,370.48,3.72,248,28.3,601.0,3.79,235,27.3,837.0,5.58,237,26.2,1078.0,6.88,240,23.5,1578.0,5.46,224,1.250000000000001,128.0,1.6000000000000014,130.0,27.925,1.2250000000000014,28.3,1.6000000000000014,28.3,1.6000000000000014,3.083666666666669,,,26.7,model_2m,,3.083666666666669,False,1.2250000000000014,1.6000000000000014,1.6000000000000014,4.076666666666668,1.250000000000001,1.6000000000000014,128.0,False,1,Boden-1000hPa,586.0,4
2026-09-08 11:00:00+02:00,30.9,1014.8,1.36,234,40,29.5,147.0,2.37,242,29.0,372.49,3.28,241,28.4,603.0,4.19,241,27.3,839.0,6.35,244,25.9,1080.0,7.16,238,23.4,1580.0,6.5,213,0.0,0.0,0.0,132.0,29.844615384615384,-1.0553846153846145,29.349217260188922,-1.5507827398110763,28.629057307708994,-2.2709426922910048,0.0,,,30.9,model_2m,,0.0,False,-1.0553846153846145,-1.5507827398110763,-2.2709426922910048,0.0,0.0,0.0,0.0,False,0,keine,588.0,4
