time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-08-17 00:00:00+02:00,17.0,1014.3,1.4,270,94,16.8,126.0,2.96,282,14.7,341.0,3.02,286,12.6,560.0,3.1,290,11.2,783.74,4.79,290,9.8,1012.47,6.47,290,6.9,1486.0,9.85,290,0.0,0.0,0.0,26.0,0.0,,,0.0,False
2026-08-17 01:00:00+02:00,17.2,1014.3,1.8,273,92,16.6,125.0,3.64,286,14.6,340.0,4.05,302,12.6,559.0,4.3,307,11.2,782.74,5.5,297,9.8,1011.47,6.79,291,7.0,1485.0,9.52,284,0.0,0.0,0.0,25.0,0.0,,,0.0,False
2026-08-17 02:00:00+02:00,17.1,1014.3,1.3,293,89,16.6,125.0,3.0,300,14.6,340.0,3.34,306,12.5,559.0,3.59,309,11.0,782.5,4.51,299,9.6,1011.0,5.5,293,6.6,1484.0,7.62,285,0.0,0.0,0.0,25.0,0.0,,,0.0,False
2026-08-17 03:00:00+02:00,16.9,1013.8,2.33,260,95,16.3,121.0,4.3,270,14.4,336.0,4.06,289,12.7,556.0,4.37,308,11.2,779.27,4.97,302,9.7,1007.52,5.62,297,6.6,1480.0,7.01,290,0.0,0.0,0.0,21.0,0.0,,,0.0,False
2026-08-17 04:00:00+02:00,16.6,1013.5,1.9,267,100,16.0,118.0,3.91,274,14.5,333.0,4.6,306,12.8,552.0,4.41,315,11.4,775.5,4.86,308,10.0,1004.0,5.38,302,7.1,1477.0,6.52,294,0.0,0.0,0.0,18.0,0.0,,,0.0,False
2026-08-17 05:00:00+02:00,16.9,1012.9,1.36,287,100,16.5,113.0,3.18,298,14.4,328.0,3.68,310,12.5,547.0,3.88,318,11.0,770.27,4.25,313,9.6,998.52,4.65,309,6.6,1471.0,5.51,302,0.0,0.0,0.0,13.0,0.0,,,0.0,False
2026-08-17 06:00:00+02:00,17.0,1012.9,1.32,279,100,16.4,113.0,3.05,293,14.5,328.0,3.57,306,12.4,547.0,3.73,311,10.9,770.27,4.25,305,9.4,998.52,4.81,300,6.4,1471.0,6.02,292,0.0,0.0,0.0,13.0,0.0,,,0.0,False
2026-08-17 07:00:00+02:00,16.7,1012.2,1.9,252,100,15.8,107.0,3.03,262,14.1,322.0,2.95,288,12.3,541.0,2.89,312,10.8,764.04,3.26,301,9.3,992.05,3.72,293,6.4,1464.0,4.79,282,0.0,0.0,0.0,7.0,0.0,,,0.0,False
2026-08-17 08:00:00+02:00,16.1,1012.2,2.4,225,100,15.1,107.0,3.96,227,13.9,322.0,4.31,243,12.3,541.0,3.2,250,10.9,764.04,3.68,263,9.5,992.05,4.29,272,6.6,1464.0,5.74,284,0.0,0.0,0.0,7.0,0.0,,,0.0,False
2026-08-17 09:00:00+02:00,16.3,1012.2,2.28,247,100,15.3,108.0,3.79,252,13.8,322.0,4.09,261,12.4,541.0,3.55,273,11.0,764.27,4.03,283,9.5,992.52,4.58,290,6.6,1465.0,5.84,300,0.0,0.0,0.0,8.0,0.0,,,0.0,False
2026-08-17 10:00:00+02:00,16.7,1012.0,2.15,248,100,15.5,106.0,3.29,250,13.7,320.0,4.05,266,12.3,539.0,3.33,270,10.9,762.27,3.74,273,9.6,990.52,4.16,276,6.9,1463.0,5.02,280,0.0,0.0,0.0,6.0,0.0,,,0.0,False
2026-08-17 11:00:00+02:00,16.1,1012.3,1.73,280,100,15.0,108.0,2.79,285,13.1,322.0,3.31,290,11.6,540.0,3.56,299,10.2,763.04,3.76,295,8.9,991.04,3.98,291,6.3,1463.0,4.45,285,0.0,0.0,0.0,8.0,0.0,,,0.0,False
2026-08-17 12:00:00+02:00,16.8,1012.5,2.51,293,100,15.5,109.0,3.98,295,13.4,324.0,4.31,297,11.8,542.0,4.74,309,10.4,764.81,4.78,308,9.0,992.57,4.83,306,6.2,1464.0,4.95,302,0.0,0.0,0.0,9.0,0.0,,,0.0,False
2026-08-17 13:00:00+02:00,17.1,1012.5,2.95,294,100,15.8,110.0,5.1,296,13.8,325.0,5.65,296,11.8,543.0,6.12,301,10.4,766.04,6.16,303,9.1,994.05,6.2,305,6.4,1466.0,6.31,308,0.0,0.0,0.0,10.0,0.0,,,0.0,False
2026-08-17 14:00:00+02:00,16.7,1012.4,2.97,318,100,15.4,109.0,4.89,319,13.3,323.0,5.36,319,11.9,541.0,5.85,324,10.4,764.04,6.12,323,8.9,992.05,6.39,323,5.9,1464.0,6.94,322,0.0,0.0,0.0,9.0,0.0,,,0.0,False
2026-08-17 15:00:00+02:00,18.4,1012.8,3.89,316,99,16.5,112.0,6.16,318,14.3,327.0,6.62,320,12.2,546.0,6.8,321,10.6,769.04,7.05,318,9.0,997.04,7.32,316,5.8,1469.0,7.89,311,0.0,0.0,0.0,12.0,0.0,,,0.0,False
2026-08-17 16:00:00+02:00,19.0,1012.7,4.67,315,17,16.9,112.0,7.64,316,14.7,327.0,8.14,318,12.5,546.0,8.3,318,11.0,769.04,8.3,315,9.4,997.04,8.32,312,6.3,1469.0,8.43,306,0.0,0.0,0.0,12.0,0.0,,,0.0,False
2026-08-17 17:00:00+02:00,18.4,1013.4,4.6,316,87,16.7,118.0,8.07,318,14.5,333.0,8.59,318,12.4,552.0,8.69,319,10.8,775.03,8.87,316,9.3,1003.04,9.08,313,6.2,1475.0,9.57,307,0.0,0.0,0.0,18.0,0.0,,,0.0,False
2026-08-17 18:00:00+02:00,18.3,1012.9,4.82,312,65,16.9,114.0,8.56,314,14.7,329.0,9.45,315,12.8,548.0,10.11,316,11.1,771.04,9.91,314,9.3,999.05,9.73,311,5.8,1471.0,9.42,306,0.0,0.0,0.0,14.0,0.0,,,0.0,False
2026-08-17 19:00:00+02:00,17.9,1012.9,4.61,319,15,16.6,114.0,8.59,320,14.5,328.0,9.57,320,12.4,547.0,10.22,319,10.8,770.04,10.17,316,9.2,998.04,10.16,313,5.9,1470.0,10.23,306,0.0,0.0,0.0,14.0,0.0,,,0.0,False
2026-08-17 20:00:00+02:00,17.5,1012.2,4.48,309,58,16.6,108.0,8.44,311,14.6,323.0,9.62,311,12.5,542.0,9.98,311,10.9,765.04,9.96,312,9.3,993.04,9.95,314,6.0,1465.0,9.94,317,0.0,0.0,0.0,8.0,0.0,,,0.0,False
2026-08-17 21:00:00+02:00,17.3,1012.4,4.62,309,100,16.6,109.0,9.14,312,14.5,324.0,10.35,311,12.4,543.0,10.52,311,10.8,766.04,10.16,311,9.1,994.05,9.8,310,5.8,1466.0,9.08,310,0.0,0.0,0.0,9.0,0.0,,,0.0,False
2026-08-17 22:00:00+02:00,17.0,1012.5,3.82,317,51,16.4,110.0,7.64,316,14.4,325.0,8.43,315,12.3,543.0,8.29,316,10.6,765.8,8.46,312,9.0,993.57,8.66,309,5.7,1465.0,9.13,304,0.0,0.0,0.0,10.0,0.0,,,0.0,False
2026-08-17 23:00:00+02:00,16.7,1012.9,3.64,307,100,16.2,113.0,7.47,309,14.1,328.0,8.11,309,12.0,547.0,8.18,309,10.3,769.34,8.27,306,8.7,996.61,8.39,304,5.4,1467.0,8.67,299,0.0,0.0,0.0,13.0,0.0,,,0.0,False
