time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-08-24 00:00:00+02:00,26.5,1013.2,1.02,11,61,26.4,133.0,2.47,58,24.4,356.04,2.83,94,22.4,584.0,3.94,116,21.1,816.0,5.69,133,20.7,1054.0,6.0,144,18.2,1547.0,6.23,151
2026-08-24 01:00:00+02:00,26.2,1013.0,1.1,355,69,26.3,131.0,2.27,49,24.3,354.53,2.31,85,22.3,583.0,3.1,110,21.0,815.0,4.59,131,20.5,1052.0,5.61,146,18.6,1545.0,6.8,156
2026-08-24 02:00:00+02:00,26.0,1012.3,1.3,356,73,26.2,125.0,2.56,21,24.3,348.04,1.94,52,22.4,576.0,2.15,90,20.9,808.0,2.8,119,20.8,1046.0,3.64,153,19.2,1539.0,6.16,171
2026-08-24 03:00:00+02:00,25.8,1011.6,1.02,349,65,26.1,119.0,2.16,13,24.2,342.04,1.55,55,22.3,570.0,2.07,99,20.6,802.0,2.26,110,19.9,1039.0,2.65,151,18.7,1532.0,5.45,183
2026-08-24 04:00:00+02:00,25.6,1011.2,1.04,343,83,25.9,115.0,2.32,7,24.1,338.04,1.41,43,22.3,566.0,1.63,98,20.6,798.0,1.85,115,20.1,1036.0,2.11,186,18.1,1529.0,5.1,203
2026-08-24 05:00:00+02:00,25.5,1011.1,1.14,345,73,25.7,114.0,2.32,7,23.9,337.04,1.6,23,22.1,565.0,1.16,56,20.9,797.0,0.96,126,20.2,1034.0,2.58,234,18.2,1527.0,5.3,213
2026-08-24 06:00:00+02:00,25.2,1010.9,1.03,331,61,25.6,112.0,2.22,352,23.8,335.04,1.48,3,22.0,563.0,0.87,30,20.9,795.0,0.47,225,19.8,1032.0,2.98,249,18.0,1524.0,4.75,222
2026-08-24 07:00:00+02:00,24.8,1010.8,0.89,333,63,25.4,111.0,2.02,351,23.7,334.04,1.43,356,22.1,562.0,0.87,7,20.9,794.0,1.49,283,19.4,1031.0,2.92,265,18.2,1523.0,4.15,239
2026-08-24 08:00:00+02:00,24.7,1010.8,0.78,310,66,25.3,111.0,1.49,340,23.7,334.04,1.05,346,22.1,562.0,0.65,360,20.8,794.0,1.65,298,19.3,1031.0,2.51,283,17.7,1522.0,3.38,257
2026-08-24 09:00:00+02:00,25.6,1011.4,1.0,307,45,25.2,117.0,1.49,318,23.7,339.55,1.01,311,22.2,567.0,0.58,292,20.8,799.0,2.25,297,19.3,1036.0,2.76,292,18.0,1528.0,3.38,257
2026-08-24 10:00:00+02:00,27.2,1011.6,0.85,291,46,25.7,119.0,0.98,294,24.0,341.55,1.06,281,22.4,569.0,1.18,270,20.8,801.0,2.51,291,19.5,1038.0,3.05,288,18.0,1530.0,3.58,238
2026-08-24 11:00:00+02:00,28.3,1011.3,0.5,233,68,26.4,116.0,0.67,243,24.4,339.04,1.12,262,22.4,567.0,1.61,270,20.9,800.0,3.36,291,19.5,1037.0,4.01,287,17.7,1529.0,4.28,251
2026-08-24 12:00:00+02:00,29.8,1011.0,1.0,180,62,27.7,113.0,1.1,180,25.5,337.02,1.16,191,23.2,566.0,1.26,200,21.4,799.0,3.89,288,20.1,1036.0,4.88,282,17.5,1528.0,4.73,250
2026-08-24 13:00:00+02:00,30.7,1010.4,1.77,164,78,28.4,109.0,2.04,169,26.2,333.51,2.03,185,24.1,563.0,2.18,200,22.2,796.0,2.46,231,20.9,1034.0,4.9,266,17.6,1527.0,5.39,240
2026-08-24 14:00:00+02:00,31.7,1009.7,2.62,162,48,29.1,103.0,3.1,165,26.9,328.0,3.01,178,24.7,558.0,3.06,190,23.1,791.0,3.08,224,21.5,1030.0,5.05,262,18.0,1524.0,5.5,255
2026-08-24 15:00:00+02:00,31.6,1009.5,3.54,151,49,28.9,101.0,4.65,152,27.0,325.51,4.2,164,25.1,555.0,3.98,178,23.5,790.0,3.71,224,22.1,1029.0,6.04,259,18.6,1523.0,6.73,250
2026-08-24 16:00:00+02:00,31.4,1009.0,4.57,151,21,29.0,96.0,7.38,152,27.4,321.0,6.77,166,25.8,551.0,6.67,183,24.3,786.0,5.99,217,23.3,1025.0,7.73,249,18.9,1521.0,9.71,258
2026-08-24 17:00:00+02:00,31.2,1008.4,5.22,148,41,29.0,91.0,8.29,146,27.8,316.49,7.26,158,26.6,547.0,6.62,173,24.8,782.0,5.27,201,23.4,1022.0,5.55,237,19.7,1518.0,8.83,262
2026-08-24 18:00:00+02:00,30.7,1007.8,4.43,152,16,29.0,85.0,6.95,150,28.0,310.49,5.62,167,27.0,541.0,5.04,191,24.8,777.0,4.9,207,23.5,1017.0,5.94,239,20.6,1514.0,10.55,260
