time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-07-27 00:00:00+02:00,23.5,996.5,3.2,231,100,23.8,71.0,3.2,231,22.1,292.0,8.76,246,20.0,517.0,11.54,254,18.2,745.4,12.86,259,16.4,979.02,14.29,264,12.7,1463.0,17.34,271,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-07-27 01:00:00+02:00,23.2,997.4,4.4,270,96,23.5,79.0,4.4,270,21.5,299.0,11.12,274,19.4,523.0,13.22,277,17.4,750.94,13.74,278,15.3,984.07,14.26,279,11.2,1467.0,15.32,280,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-07-27 02:00:00+02:00,20.9,998.4,2.01,276,93,21.1,88.0,2.01,276,19.0,307.0,6.3,279,17.1,529.0,10.21,282,15.6,756.47,12.31,278,14.2,989.11,14.45,276,11.3,1471.0,18.76,273,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-07-27 03:00:00+02:00,20.0,998.3,1.92,261,90,20.3,87.0,1.92,261,18.7,305.0,6.84,269,17.1,528.0,11.59,277,15.5,755.0,13.18,275,13.8,987.15,14.77,274,10.6,1468.0,17.99,272,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-07-27 04:00:00+02:00,20.3,998.5,2.73,262,96,20.5,88.0,2.73,262,18.8,307.0,8.08,271,16.9,529.0,10.82,276,15.6,756.24,13.24,279,14.3,988.63,15.68,281,11.7,1470.0,20.6,284,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-07-27 05:00:00+02:00,19.6,998.8,1.75,294,58,19.7,91.0,1.75,294,17.9,309.0,5.94,286,16.0,531.0,9.23,285,14.8,757.54,10.16,286,13.5,989.2,11.09,287,11.0,1469.0,12.97,289,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-07-27 06:00:00+02:00,18.3,999.8,1.49,290,61,18.5,100.0,1.49,290,17.1,316.0,6.74,293,15.4,538.0,9.5,292,13.9,763.6,9.8,291,12.5,994.29,10.11,289,9.7,1472.0,10.73,287,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-07-27 07:00:00+02:00,18.5,1000.7,2.42,263,54,18.4,108.0,2.42,263,16.7,324.0,8.92,283,15.0,545.0,9.55,293,13.6,770.6,9.83,293,12.3,1001.29,10.12,294,9.7,1479.0,10.7,296,0.0,0.0,0.0,8.0,0.0,,,0.0,False
2026-07-27 08:00:00+02:00,19.3,1000.6,2.42,277,100,19.1,107.0,2.42,277,16.8,324.0,5.45,279,15.0,545.0,9.25,293,13.5,770.37,9.44,296,12.1,1000.81,9.66,299,9.3,1478.0,10.15,303,0.0,0.0,0.0,7.0,0.0,,,0.0,False
2026-07-27 09:00:00+02:00,20.1,1002.3,2.6,272,96,19.6,122.0,3.21,274,17.3,339.0,5.09,275,15.1,560.0,6.05,282,13.6,785.37,6.69,291,12.1,1015.81,7.47,298,9.1,1493.0,9.27,309,0.0,0.0,0.0,22.0,0.0,,,0.0,False
