time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-08-03 10:00:00+02:00,25.7,1001.7,0.57,315,58,24.7,115.0,0.57,315,22.6,336.0,0.41,90,22.6,562.0,4.9,128,21.9,795.29,3.53,140,21.1,1034.01,2.48,164,19.7,1529.0,3.09,235,0.0,0.0,0.0,15.0,0.0,,,0.0,False
2026-08-03 11:00:00+02:00,28.0,1001.3,0.51,11,50,26.9,111.0,0.61,9,24.3,334.0,0.89,21,23.3,561.0,3.76,121,22.3,794.52,3.57,137,21.3,1033.49,3.65,153,19.3,1529.0,4.56,178,0.0,0.0,0.0,11.0,0.0,,,0.0,False
2026-08-03 12:00:00+02:00,29.9,1000.9,1.82,189,32,28.7,108.0,1.82,189,26.0,332.0,2.11,191,23.8,561.0,2.46,157,22.7,794.28,2.74,163,21.6,1033.01,3.04,167,19.4,1528.0,3.69,174,0.0,0.0,0.0,8.0,0.0,,,0.0,False
2026-08-03 13:00:00+02:00,31.6,1001.0,2.3,182,0,30.2,108.0,2.3,182,27.3,334.0,2.9,180,25.1,563.0,3.44,166,23.7,796.52,3.09,174,22.3,1035.49,2.81,184,19.4,1531.0,2.61,209,0.0,0.0,0.0,8.0,0.0,,,0.0,False
2026-08-03 14:00:00+02:00,33.3,1000.5,1.81,186,0,31.8,104.0,1.81,186,28.9,330.0,2.28,183,26.6,560.0,2.47,180,25.0,794.22,1.96,191,23.4,1033.92,1.56,209,20.3,1531.0,1.54,261,0.0,0.0,0.0,4.0,0.0,,,0.0,False
2026-08-03 15:00:00+02:00,34.7,1000.0,2.32,187,0,33.3,100.0,2.32,187,30.4,327.0,3.14,188,28.0,558.0,3.25,188,26.1,792.91,2.79,195,24.1,1033.35,2.39,204,20.3,1532.0,1.9,233,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-03 16:00:00+02:00,35.6,999.6,1.91,186,55,34.4,95.0,1.91,186,31.5,323.0,2.4,187,29.2,555.0,2.51,190,27.1,790.38,2.64,201,25.0,1031.3,2.85,211,20.9,1531.0,3.49,226,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-03 17:00:00+02:00,36.6,998.8,1.63,169,49,35.7,89.0,1.63,169,33.0,317.0,2.19,175,30.7,550.0,2.37,177,28.4,786.07,2.79,193,26.2,1027.73,3.36,203,21.7,1529.0,4.71,216,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-03 18:00:00+02:00,36.8,998.2,2.1,180,95,36.2,83.0,2.1,180,33.7,312.0,2.9,182,31.3,545.0,3.23,184,29.0,781.54,3.81,190,26.7,1023.68,4.42,195,22.1,1526.0,5.69,201,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-03 19:00:00+02:00,36.4,998.1,1.75,211,74,36.3,82.0,1.75,211,33.9,311.0,2.78,207,31.6,545.0,3.04,203,29.2,781.77,3.54,197,26.8,1024.16,4.08,192,22.0,1527.0,5.21,186,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-03 20:00:00+02:00,35.5,997.5,0.51,191,96,35.7,77.0,0.51,191,33.8,305.0,0.96,167,31.5,539.0,1.43,167,29.1,775.77,2.02,163,26.7,1018.16,2.62,161,22.0,1521.0,3.81,159,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-03 21:00:00+02:00,32.9,998.0,1.52,157,100,33.6,82.0,1.49,160,32.5,310.0,5.41,175,30.4,543.0,5.49,178,28.2,779.54,5.1,178,26.0,1021.68,4.71,179,21.5,1524.0,3.92,180,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-03 22:00:00+02:00,30.8,998.3,1.34,153,44,31.5,86.0,1.34,153,31.9,313.0,4.98,176,30.1,546.0,5.43,188,28.0,782.54,5.3,186,25.8,1024.68,5.18,185,21.5,1527.0,4.94,181,0.5213270142180084,211.0,1.0999999999999979,2.0,1.6847661927330149,,,1.6847661927330149,False
2026-08-03 23:00:00+02:00,29.2,998.1,0.81,150,100,29.8,84.0,0.81,150,32.1,311.0,3.43,175,30.1,544.0,4.73,179,28.1,780.78,4.76,176,26.2,1023.16,4.8,173,22.2,1526.0,4.92,168,1.3875598086124412,209.0,2.900000000000002,2.0,3.9448596491228094,,,3.9448596491228094,False
