time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-09-07 00:00:00+02:00,surface,,104.0,2.0,20.4,True
2026-09-07 00:00:00+02:00,pressure,1000.0,185.0,83.0,21.9,True
2026-09-07 00:00:00+02:00,pressure,975.0,405.0,303.0,21.8,True
2026-09-07 00:00:00+02:00,pressure,950.0,630.0,528.0,21.2,True
2026-09-07 00:00:00+02:00,pressure,925.0,859.78,757.78,19.8,True
2026-09-07 00:00:00+02:00,pressure,900.0,1094.85,992.8499999999999,18.5,True
2026-09-07 00:00:00+02:00,pressure,850.0,1582.0,1480.0,15.7,True
2026-09-07 01:00:00+02:00,surface,,104.0,2.0,19.7,True
2026-09-07 01:00:00+02:00,pressure,1000.0,189.0,87.0,22.0,True
2026-09-07 01:00:00+02:00,pressure,975.0,409.0,307.0,21.2,True
2026-09-07 01:00:00+02:00,pressure,950.0,633.0,531.0,21.1,True
2026-09-07 01:00:00+02:00,pressure,925.0,862.78,760.78,19.6,True
2026-09-07 01:00:00+02:00,pressure,900.0,1097.85,995.8499999999999,18.2,True
2026-09-07 01:00:00+02:00,pressure,850.0,1585.0,1483.0,15.2,True
2026-09-07 02:00:00+02:00,surface,,104.0,2.0,17.9,True
2026-09-07 02:00:00+02:00,pressure,1000.0,187.0,85.0,21.5,True
2026-09-07 02:00:00+02:00,pressure,975.0,406.0,304.0,20.2,True
2026-09-07 02:00:00+02:00,pressure,950.0,630.0,528.0,20.3,True
2026-09-07 02:00:00+02:00,pressure,925.0,859.78,757.78,19.0,True
2026-09-07 02:00:00+02:00,pressure,900.0,1094.85,992.8499999999999,17.7,True
2026-09-07 02:00:00+02:00,pressure,850.0,1582.0,1480.0,15.2,True
2026-09-07 03:00:00+02:00,surface,,104.0,2.0,17.3,True
2026-09-07 03:00:00+02:00,pressure,1000.0,182.0,80.0,21.2,True
2026-09-07 03:00:00+02:00,pressure,975.0,401.0,299.0,20.1,True
2026-09-07 03:00:00+02:00,pressure,950.0,625.0,523.0,20.3,True
2026-09-07 03:00:00+02:00,pressure,925.0,855.02,753.02,19.2,True
2026-09-07 03:00:00+02:00,pressure,900.0,1090.33,988.3299999999999,18.2,True
2026-09-07 03:00:00+02:00,pressure,850.0,1578.0,1476.0,16.1,True
2026-09-07 04:00:00+02:00,surface,,104.0,2.0,16.7,True
2026-09-07 04:00:00+02:00,pressure,1000.0,178.0,76.0,20.3,True
2026-09-07 04:00:00+02:00,pressure,975.0,397.0,295.0,19.9,True
2026-09-07 04:00:00+02:00,pressure,950.0,620.0,518.0,20.2,True
2026-09-07 04:00:00+02:00,pressure,925.0,850.48,748.48,19.4,True
2026-09-07 04:00:00+02:00,pressure,900.0,1086.28,984.28,18.6,True
2026-09-07 04:00:00+02:00,pressure,850.0,1575.0,1473.0,17.1,True
2026-09-07 05:00:00+02:00,surface,,104.0,2.0,17.1,True
2026-09-07 05:00:00+02:00,pressure,1000.0,178.0,76.0,19.9,True
2026-09-07 05:00:00+02:00,pressure,975.0,396.0,294.0,20.9,True
2026-09-07 05:00:00+02:00,pressure,950.0,621.0,519.0,22.1,True
2026-09-07 05:00:00+02:00,pressure,925.0,851.95,749.95,21.0,True
2026-09-07 05:00:00+02:00,pressure,900.0,1088.24,986.24,20.0,True
2026-09-07 05:00:00+02:00,pressure,850.0,1578.0,1476.0,17.9,True
2026-09-07 06:00:00+02:00,surface,,104.0,2.0,16.7,True
2026-09-07 06:00:00+02:00,pressure,1000.0,179.0,77.0,18.9,True
2026-09-07 06:00:00+02:00,pressure,975.0,397.0,295.0,19.1,True
2026-09-07 06:00:00+02:00,pressure,950.0,620.0,518.0,19.6,True
2026-09-07 06:00:00+02:00,pressure,925.0,850.25,748.25,18.9,True
2026-09-07 06:00:00+02:00,pressure,900.0,1085.81,983.81,18.3,True
2026-09-07 06:00:00+02:00,pressure,850.0,1574.0,1472.0,16.9,True
2026-09-07 07:00:00+02:00,surface,,104.0,2.0,15.9,True
2026-09-07 07:00:00+02:00,pressure,1000.0,185.0,83.0,17.6,True
2026-09-07 07:00:00+02:00,pressure,975.0,402.0,300.0,18.2,True
2026-09-07 07:00:00+02:00,pressure,950.0,625.0,523.0,19.3,True
2026-09-07 07:00:00+02:00,pressure,925.0,854.78,752.78,18.6,True
2026-09-07 07:00:00+02:00,pressure,900.0,1089.85,987.8499999999999,17.8,True
2026-09-07 07:00:00+02:00,pressure,850.0,1577.0,1475.0,16.3,True
