time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-08-25 00:00:00+02:00,27.7,1010.0,1.75,246,24,29.1,105.0,5.02,265,27.7,329.51,8.98,280,26.3,559.0,13.18,286,24.2,793.0,14.58,283,21.9,1032.0,14.82,281,18.0,1524.0,13.45,274
2026-08-25 01:00:00+02:00,26.6,1010.4,1.72,234,0,28.1,109.0,4.96,261,26.9,333.02,8.49,280,25.8,562.0,12.41,288,23.7,795.0,14.0,287,21.6,1034.0,14.58,285,17.1,1525.0,14.23,282
2026-08-25 02:00:00+02:00,26.5,1010.1,2.5,233,0,27.9,106.0,6.13,244,26.6,330.02,8.5,270,25.2,559.0,11.82,283,23.1,792.0,13.65,287,20.9,1030.0,14.82,288,17.0,1521.0,13.57,288
2026-08-25 03:00:00+02:00,26.0,1010.3,2.64,241,0,27.1,107.0,6.55,251,25.9,330.53,9.64,275,24.7,559.0,13.51,286,22.8,792.0,15.09,289,20.7,1030.0,15.55,292,17.3,1521.0,12.39,292
2026-08-25 04:00:00+02:00,25.5,1010.1,2.64,241,5,26.2,105.0,6.45,251,25.1,328.04,9.83,276,24.1,556.0,14.11,288,22.2,789.0,15.04,292,20.3,1026.0,15.18,296,17.3,1517.0,10.89,290
2026-08-25 05:00:00+02:00,25.0,1010.4,2.87,241,3,25.7,108.0,6.96,254,24.7,330.55,9.87,279,23.8,558.0,13.72,291,22.1,790.0,14.39,297,20.4,1028.0,13.99,298,17.5,1519.0,9.67,284
2026-08-25 06:00:00+02:00,24.6,1010.2,3.13,243,16,25.0,106.0,7.16,255,24.4,328.55,8.99,281,23.8,556.0,11.97,296,22.5,788.0,12.64,304,20.8,1026.0,12.09,300,17.7,1517.0,8.59,279
2026-08-25 07:00:00+02:00,24.2,1010.8,3.05,247,29,24.4,111.0,7.18,257,24.0,333.55,8.11,281,23.7,561.0,10.1,298,22.3,793.0,10.78,304,20.7,1030.0,10.63,300,17.7,1522.0,7.52,277
2026-08-25 08:00:00+02:00,24.1,1011.1,2.94,252,36,24.3,114.0,7.1,260,24.0,336.06,7.74,285,23.7,563.0,9.48,303,22.2,795.0,9.83,306,20.7,1033.0,9.0,299,17.4,1523.0,5.95,268
2026-08-25 09:00:00+02:00,25.0,1011.7,3.38,251,44,24.3,119.0,6.79,256,23.8,341.06,7.63,283,23.2,568.0,9.64,301,21.9,800.0,10.01,303,20.3,1037.0,8.69,295,17.4,1527.0,5.37,262
