time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,inversion_index_corrected,surface_correction_used,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-09-12 00:00:00+02:00,23.6,1019.2,1.21,24,21,23.9,184.0,3.44,82,22.3,405.08,3.28,97,20.7,631.0,3.37,112,19.9,861.0,3.81,122,17.8,1096.0,3.82,110,16.3,1584.0,4.22,81,0.17964071856287256,167.0,0.29999999999999716,169.0,23.776047904191618,0.1760479041916163,23.675646824678847,0.07564682467884509,21.521529745042493,-2.0784702549575087,0.6923413173652653,,,23.6,model_2m,,0.6923413173652653,False,0.1760479041916163,0.07564682467884509,-2.0784702549575087,1.6275499001995908,0.17964071856287256,0.29999999999999716,167.0,False,1,Boden-1000hPa,390.08,3
2026-09-12 01:00:00+02:00,23.1,1019.5,1.2,360,39,23.7,186.0,3.1,69,21.7,406.59,3.14,83,19.7,632.0,3.35,96,19.3,862.0,3.05,118,18.0,1097.0,3.59,115,16.4,1584.0,4.68,90,0.3550295857988153,169.0,0.5999999999999979,171.0,23.44792899408284,0.3479289940828387,23.437068770116504,0.3370687701165025,20.738108335921208,-2.3618916640787937,1.1293875739644939,,,23.1,model_2m,,1.1293875739644939,False,0.3479289940828387,0.3370687701165025,-2.3618916640787937,2.6859664694280005,0.3550295857988153,0.5999999999999979,169.0,False,1,Boden-1000hPa,391.59,3
2026-09-12 02:00:00+02:00,22.7,1019.1,1.32,351,56,23.4,183.0,2.66,56,21.4,403.1,2.7,68,19.3,628.0,2.85,79,18.5,858.0,2.26,110,18.1,1093.0,2.86,117,17.1,1580.0,4.37,100,0.4216867469879514,166.0,0.6999999999999993,168.0,23.11325301204819,0.413253012048191,23.10922308041799,0.40922308041799127,20.35513561582926,-2.344864384170741,1.2845923694779107,,,22.7,model_2m,,1.2845923694779107,False,0.413253012048191,0.40922308041799127,-2.344864384170741,3.0634236947791136,0.4216867469879514,0.6999999999999993,166.0,False,1,Boden-1000hPa,388.1,3
2026-09-12 03:00:00+02:00,22.5,1019.1,1.39,339,59,23.3,182.0,2.61,32,21.3,402.59,2.34,56,19.3,628.0,2.51,80,18.0,857.0,2.01,93,18.1,1092.0,2.29,114,17.1,1578.0,4.44,110,0.4848484848484853,400.0,0.9000000000000021,167.0,22.975151515151516,0.47515151515151643,23.00080239358085,0.5008023935808517,20.302617452641854,-2.1973825473581456,1.8263888888888904,,,22.5,model_2m,,1.8263888888888904,False,0.47515151515151643,0.5008023935808517,-2.1973825473581456,3.4318181818181843,0.4848484848484853,0.8000000000000007,165.0,False,1,Boden-1000hPa,387.59,3
2026-09-12 04:00:00+02:00,22.2,1018.5,1.58,342,60,23.1,177.0,3.01,21,21.1,397.59,2.41,48,19.2,623.0,2.51,80,18.0,852.0,2.13,87,17.8,1087.0,1.95,107,17.1,1573.0,4.3,118,0.5625000000000013,160.0,0.9000000000000021,162.0,22.75125,0.5512499999999996,22.755469422911286,0.5554694229112869,20.110341156115524,-2.089658843884475,1.6087500000000032,,,22.2,model_2m,,1.6087500000000032,False,0.5512499999999996,0.5554694229112869,-2.089658843884475,3.5708333333333355,0.5625000000000013,0.9000000000000021,160.0,False,1,Boden-1000hPa,382.59,3
2026-09-12 05:00:00+02:00,22.1,1019.0,1.43,348,63,22.9,181.0,3.0,30,21.0,401.59,2.63,55,19.1,627.0,2.83,81,17.9,856.0,2.57,88,17.5,1090.0,1.86,94,16.5,1577.0,3.86,122,0.48780487804877876,164.0,0.7999999999999972,166.0,22.578048780487805,0.4780487804878035,22.60714900947459,0.5071490094745883,20.044057495230913,-2.0559425047690887,1.4403089430894267,,,22.1,model_2m,,1.4403089430894267,False,0.4780487804878035,0.5071490094745883,-2.0559425047690887,3.4417886178861687,0.48780487804877876,0.7999999999999972,164.0,False,1,Boden-1000hPa,386.59,3
2026-09-12 06:00:00+02:00,21.6,1019.0,1.43,335,49,22.7,181.0,2.88,20,20.9,401.1,2.48,54,19.1,626.0,3.02,86,17.7,855.0,2.91,90,17.0,1089.0,1.99,83,16.2,1576.0,3.3,122,0.6707317073170719,164.0,1.0999999999999979,166.0,22.257317073170732,0.6573170731707307,22.421944570649703,0.8219445706497019,19.98839484215207,-1.611605157847933,1.8881747967479645,,,21.6,model_2m,,1.8881747967479645,False,0.6573170731707307,0.8219445706497019,-1.611605157847933,3.7591666666666645,0.6707317073170719,1.0999999999999979,164.0,False,1,Boden-1000hPa,386.1,3
2026-09-12 07:00:00+02:00,21.3,1019.2,1.3,328,56,22.5,183.0,2.85,18,20.7,403.1,2.53,59,19.0,628.0,3.44,92,17.5,857.0,3.36,94,16.7,1091.0,2.58,82,15.8,1576.0,2.66,115,0.7228915662650598,166.0,1.1999999999999993,168.0,22.00843373493976,0.70843373493976,22.238300772376192,0.9383007723761914,19.85415740329035,-1.4458425967096495,2.024301204819276,,,21.3,model_2m,,2.024301204819276,False,0.70843373493976,0.9383007723761914,-1.4458425967096495,3.853333333333333,0.7228915662650598,1.1999999999999993,166.0,False,1,Boden-1000hPa,388.1,3
2026-09-12 08:00:00+02:00,21.2,1019.3,1.22,325,57,22.3,183.0,2.57,13,20.5,403.1,2.42,59,18.8,628.0,3.55,90,17.2,857.0,3.8,92,16.0,1090.0,3.73,86,15.4,1575.0,2.73,103,0.6626506024096394,166.0,1.1000000000000014,168.0,21.849397590361445,0.6493975903614455,22.038300772376193,0.8383007723761935,19.654157403290352,-1.5458425967096474,1.8763594377510062,,,21.2,model_2m,,1.8763594377510062,False,0.6493975903614455,0.8383007723761935,-1.5458425967096474,3.765833333333335,0.6626506024096394,1.1000000000000014,166.0,False,1,Boden-1000hPa,388.1,3
2026-09-12 09:00:00+02:00,22.1,1019.5,1.14,322,55,22.1,185.0,2.43,9,20.4,404.61,2.18,65,18.8,629.0,3.59,99,17.0,858.0,3.97,100,15.7,1092.0,4.21,96,15.3,1576.0,2.98,102,0.0,0.0,0.0,170.0,22.1,0.0,21.86777013797186,-0.23222986202814155,19.612870448772227,-2.487129551227774,0.0,,,22.1,model_2m,,0.0,False,0.0,-0.23222986202814155,-2.487129551227774,0.0,0.0,0.0,0.0,False,0,keine,389.61,3
2026-09-12 10:00:00+02:00,24.1,1020.0,1.03,331,53,22.1,189.0,2.02,9,20.5,409.1,1.91,78,18.9,634.0,3.64,109,16.7,862.0,3.92,110,15.7,1096.0,4.38,107,14.8,1580.0,3.38,103,0.0,0.0,0.0,174.0,22.96046511627907,-1.1395348837209305,21.910995002271697,-2.189004997728304,19.746598488216986,-4.353401511783016,0.0,,,24.1,model_2m,,0.0,False,-1.1395348837209305,-2.189004997728304,-4.353401511783016,0.0,0.0,0.0,0.0,False,0,keine,394.1,3
2026-09-12 11:00:00+02:00,25.9,1020.5,1.0,84,53,23.2,194.0,1.3,90,21.2,414.59,2.3,111,19.2,640.0,3.42,118,17.3,869.0,3.7,119,15.8,1103.0,3.64,117,14.0,1586.0,3.44,107,0.0,0.0,0.0,179.0,24.40508474576271,-1.4949152542372879,23.009601523187815,-2.8903984768121838,20.309090102479924,-5.590909897520074,0.0,,,25.9,model_2m,,0.0,False,-1.4949152542372879,-2.8903984768121838,-5.590909897520074,0.0,0.0,0.0,0.0,False,0,keine,399.59,3
2026-09-12 12:00:00+02:00,27.1,1020.6,1.96,105,49,23.9,196.0,2.44,109,21.7,416.59,2.41,113,19.5,642.0,2.4,117,17.4,871.0,2.4,118,16.0,1105.0,2.84,125,13.9,1588.0,3.29,113,0.0,0.0,0.0,181.0,25.34804469273743,-1.7519553072625698,23.710508182601206,-3.3894918173987953,20.739519098531563,-6.3604809014684385,0.0,,,27.1,model_2m,,0.0,False,-1.7519553072625698,-3.3894918173987953,-6.3604809014684385,0.0,0.0,0.0,0.0,False,0,keine,401.59,3
2026-09-12 13:00:00+02:00,27.8,1020.5,2.6,106,43,24.4,195.0,3.29,110,22.2,416.08,3.16,111,19.9,642.0,3.04,113,17.7,871.0,2.85,116,16.1,1105.0,2.39,119,14.0,1589.0,2.91,124,0.0,0.0,0.0,180.0,25.92808988764045,-1.8719101123595507,24.200977021892527,-3.599022978107474,21.19293555240793,-6.6070644475920695,0.0,,,27.8,model_2m,,0.0,False,-1.8719101123595507,-3.599022978107474,-6.6070644475920695,0.0,0.0,0.0,0.0,False,0,keine,401.08,3
2026-09-12 14:00:00+02:00,27.8,1020.0,3.14,112,40,24.2,191.0,4.16,114,22.0,411.59,4.03,116,19.7,637.0,3.9,118,17.7,867.0,3.56,122,16.7,1101.0,1.84,125,14.7,1586.0,2.24,137,0.0,0.0,0.0,176.0,25.77241379310345,-2.027586206896551,23.96064191486468,-3.83935808513532,20.944842731023467,-6.855157268976534,0.0,,,27.8,model_2m,,0.0,False,-2.027586206896551,-3.83935808513532,-6.855157268976534,0.0,0.0,0.0,0.0,False,0,keine,396.59,3
2026-09-12 15:00:00+02:00,28.0,1019.6,3.62,114,21,24.4,188.0,4.88,116,22.2,408.59,4.87,117,19.9,634.0,4.86,118,18.7,864.0,3.76,120,18.1,1099.0,1.16,127,15.1,1585.0,1.36,112,0.0,0.0,0.0,173.0,25.936842105263157,-2.063157894736843,24.130722154222767,-3.8692778457772334,21.11423184419502,-6.885768155804978,0.0,,,28.0,model_2m,,0.0,False,-2.063157894736843,-3.8692778457772334,-6.885768155804978,0.0,0.0,0.0,0.0,False,0,keine,393.59,3
2026-09-12 16:00:00+02:00,28.0,1019.5,3.8,117,10,24.5,187.0,5.41,118,22.4,407.59,5.38,119,20.3,633.0,5.35,120,19.6,863.0,3.02,129,18.6,1098.0,1.07,139,15.6,1585.0,0.96,67,0.0,0.0,0.0,172.0,25.982352941176472,-2.0176470588235276,24.23344213246294,-3.7665578675370597,21.399330109578102,-6.600669890421898,0.0,,,28.0,model_2m,,0.0,False,-2.0176470588235276,-3.7665578675370597,-6.600669890421898,0.0,0.0,0.0,0.0,False,0,keine,392.59,3
2026-09-12 17:00:00+02:00,27.8,1018.6,3.77,112,6,24.7,179.0,5.46,114,22.8,400.08,5.44,117,20.9,626.0,5.44,120,20.5,856.0,3.0,135,19.3,1092.0,1.04,117,15.9,1579.0,1.09,54,0.0,0.0,0.0,164.0,25.924691358024692,-1.8753086419753089,24.390609734032928,-3.4093902659670725,21.83351628895184,-5.966483711048159,0.0,,,27.8,model_2m,,0.0,False,-1.8753086419753089,-3.4093902659670725,-5.966483711048159,0.0,0.0,0.0,0.0,False,0,keine,385.08,3
2026-09-12 18:00:00+02:00,27.2,1018.7,3.72,114,0,24.5,180.0,5.59,117,23.0,401.08,5.87,127,21.4,627.0,6.31,136,20.8,857.0,3.01,138,19.4,1093.0,1.41,114,16.2,1581.0,0.96,23,0.0,0.0,0.0,165.0,25.57668711656442,-1.623312883435581,24.262529401121768,-2.9374705988782317,22.193201133144473,-5.006798866855526,0.0,,,27.2,model_2m,,0.0,False,-1.623312883435581,-2.9374705988782317,-5.006798866855526,0.0,0.0,0.0,0.0,False,0,keine,386.08,3
2026-09-12 19:00:00+02:00,26.5,1018.5,3.05,113,13,24.4,178.0,4.92,114,22.8,399.08,5.48,129,21.1,625.0,6.35,141,20.6,855.0,3.73,141,19.5,1091.0,1.73,110,16.2,1579.0,0.99,40,0.0,0.0,0.0,163.0,25.22173913043478,-1.2782608695652193,24.1322236294554,-2.3677763705446004,21.927726628895186,-4.572273371104814,0.0,,,26.5,model_2m,,0.0,False,-1.2782608695652193,-2.3677763705446004,-4.572273371104814,0.0,0.0,0.0,0.0,False,0,keine,384.08,3
2026-09-12 20:00:00+02:00,25.8,1019.1,1.9,108,28,24.2,183.0,3.2,110,22.4,403.59,4.17,129,20.7,629.0,5.42,141,20.1,860.0,4.01,150,19.3,1095.0,1.73,110,16.2,1583.0,1.2,72,0.0,0.0,0.0,168.0,24.855421686746986,-0.9445783132530146,23.938882088943288,-1.8611179110567129,21.559766647442437,-4.2402333525575635,0.0,,,25.8,model_2m,,0.0,False,-0.9445783132530146,-1.8611179110567129,-4.2402333525575635,0.0,0.0,0.0,0.0,False,0,keine,388.59,3
2026-09-12 21:00:00+02:00,24.8,1019.3,0.98,66,12,23.9,185.0,2.3,90,22.0,405.59,2.98,119,20.2,631.0,4.11,135,19.5,861.0,3.95,151,18.9,1096.0,1.95,107,16.2,1584.0,2.06,79,0.0,0.0,0.0,170.0,24.275,-0.5250000000000021,23.641602067183463,-1.1583979328165377,21.126312053591235,-3.6736879464087657,0.0,,,24.8,model_2m,,0.0,False,-0.5250000000000021,-1.1583979328165377,-3.6736879464087657,0.0,0.0,0.0,0.0,False,0,keine,390.59,3
