time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-12 00:00:00+02:00,23.6,1019.2,1.21,24,21,23.9,184.0,3.44,82,22.3,405.08,3.28,97,20.7,631.0,3.37,112,19.9,861.0,3.81,122,17.8,1096.0,3.82,110,16.3,1584.0,4.22,81
2026-09-12 01:00:00+02:00,23.1,1019.5,1.2,360,39,23.7,186.0,3.1,69,21.7,406.59,3.14,83,19.7,632.0,3.35,96,19.3,862.0,3.05,118,18.0,1097.0,3.59,115,16.4,1584.0,4.68,90
2026-09-12 02:00:00+02:00,22.7,1019.1,1.32,351,56,23.4,183.0,2.66,56,21.4,403.1,2.7,68,19.3,628.0,2.85,79,18.5,858.0,2.26,110,18.1,1093.0,2.86,117,17.1,1580.0,4.37,100
2026-09-12 03:00:00+02:00,22.5,1019.1,1.39,339,59,23.3,182.0,2.61,32,21.3,402.59,2.34,56,19.3,628.0,2.51,80,18.0,857.0,2.01,93,18.1,1092.0,2.29,114,17.1,1578.0,4.44,110
2026-09-12 04:00:00+02:00,22.2,1018.5,1.58,342,60,23.1,177.0,3.01,21,21.1,397.59,2.41,48,19.2,623.0,2.51,80,18.0,852.0,2.13,87,17.8,1087.0,1.95,107,17.1,1573.0,4.3,118
2026-09-12 05:00:00+02:00,22.1,1019.0,1.43,348,63,22.9,181.0,3.0,30,21.0,401.59,2.63,55,19.1,627.0,2.83,81,17.9,856.0,2.57,88,17.5,1090.0,1.86,94,16.5,1577.0,3.86,122
2026-09-12 06:00:00+02:00,21.6,1019.0,1.43,335,49,22.7,181.0,2.88,20,20.9,401.1,2.48,54,19.1,626.0,3.02,86,17.7,855.0,2.91,90,17.0,1089.0,1.99,83,16.2,1576.0,3.3,122
2026-09-12 07:00:00+02:00,21.3,1019.2,1.3,328,56,22.5,183.0,2.85,18,20.7,403.1,2.53,59,19.0,628.0,3.44,92,17.5,857.0,3.36,94,16.7,1091.0,2.58,82,15.8,1576.0,2.66,115
2026-09-12 08:00:00+02:00,21.2,1019.3,1.22,325,57,22.3,183.0,2.57,13,20.5,403.1,2.42,59,18.8,628.0,3.55,90,17.2,857.0,3.8,92,16.0,1090.0,3.73,86,15.4,1575.0,2.73,103
2026-09-12 09:00:00+02:00,22.1,1019.5,1.14,322,55,22.1,185.0,2.43,9,20.4,404.61,2.18,65,18.8,629.0,3.59,99,17.0,858.0,3.97,100,15.7,1092.0,4.21,96,15.3,1576.0,2.98,102
2026-09-12 10:00:00+02:00,24.1,1020.0,1.03,331,53,22.1,189.0,2.02,9,20.5,409.1,1.91,78,18.9,634.0,3.64,109,16.7,862.0,3.92,110,15.7,1096.0,4.38,107,14.8,1580.0,3.38,103
2026-09-12 11:00:00+02:00,25.9,1020.5,1.0,84,53,23.2,194.0,1.3,90,21.2,414.59,2.3,111,19.2,640.0,3.42,118,17.3,869.0,3.7,119,15.8,1103.0,3.64,117,14.0,1586.0,3.44,107
2026-09-12 12:00:00+02:00,27.1,1020.6,1.96,105,49,23.9,196.0,2.44,109,21.7,416.59,2.41,113,19.5,642.0,2.4,117,17.4,871.0,2.4,118,16.0,1105.0,2.84,125,13.9,1588.0,3.29,113
2026-09-12 13:00:00+02:00,27.8,1020.5,2.6,106,43,24.4,195.0,3.29,110,22.2,416.08,3.16,111,19.9,642.0,3.04,113,17.7,871.0,2.85,116,16.1,1105.0,2.39,119,14.0,1589.0,2.91,124
2026-09-12 14:00:00+02:00,27.8,1020.0,3.14,112,40,24.2,191.0,4.16,114,22.0,411.59,4.03,116,19.7,637.0,3.9,118,17.7,867.0,3.56,122,16.7,1101.0,1.84,125,14.7,1586.0,2.24,137
2026-09-12 15:00:00+02:00,28.0,1019.6,3.62,114,21,24.4,188.0,4.88,116,22.2,408.59,4.87,117,19.9,634.0,4.86,118,18.7,864.0,3.76,120,18.1,1099.0,1.16,127,15.1,1585.0,1.36,112
