time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-08-16 00:00:00+02:00,1.1376954193844189,0.08874295602786497,0.5999999999999996,933.0,572.0,1505.0,7
2026-08-16 01:00:00+02:00,1.0491182033096929,0.3546099290780142,0.5,141.0,2.0,143.0,7
2026-08-16 02:00:00+02:00,1.2166418439716307,0.42553191489361675,0.5999999999999996,141.0,2.0,143.0,7
2026-08-16 03:00:00+02:00,2.080852657004834,0.7971014492753633,1.1000000000000014,138.0,2.0,140.0,7
2026-08-16 04:00:00+02:00,2.1088271604938265,0.8148148148148145,1.0999999999999996,135.0,2.0,137.0,7
2026-08-16 05:00:00+02:00,1.9186995133819953,0.7299270072992701,1.0,137.0,2.0,139.0,7
2026-08-16 06:00:00+02:00,2.0993431372549014,0.8088235294117644,1.0999999999999996,136.0,2.0,138.0,7
2026-08-16 07:00:00+02:00,0.8932156862745105,0.29411764705882376,0.40000000000000036,136.0,2.0,138.0,7
2026-08-16 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-16 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-16 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-16 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-16 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-16 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-16 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-16 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-16 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-16 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-16 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-16 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-16 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-16 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-16 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-16 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
