time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-08-16 00:00:00+02:00,surface,,6.0,2.0,16.4,True
2026-08-16 00:00:00+02:00,pressure,1000.0,142.0,138.0,16.1,True
2026-08-16 00:00:00+02:00,pressure,975.0,357.0,353.0,14.3,True
2026-08-16 00:00:00+02:00,pressure,950.0,576.0,572.0,12.4,True
2026-08-16 00:00:00+02:00,pressure,925.0,801.37,797.37,12.6,True
2026-08-16 00:00:00+02:00,pressure,900.0,1031.81,1027.81,12.7,True
2026-08-16 00:00:00+02:00,pressure,850.0,1509.0,1505.0,13.0,True
2026-08-16 01:00:00+02:00,surface,,6.0,2.0,15.7,True
2026-08-16 01:00:00+02:00,pressure,1000.0,147.0,143.0,16.2,True
2026-08-16 01:00:00+02:00,pressure,975.0,362.0,358.0,14.3,True
2026-08-16 01:00:00+02:00,pressure,950.0,581.0,577.0,12.3,True
2026-08-16 01:00:00+02:00,pressure,925.0,805.43,801.43,12.2,True
2026-08-16 01:00:00+02:00,pressure,900.0,1034.9,1030.9,12.2,True
2026-08-16 01:00:00+02:00,pressure,850.0,1510.0,1506.0,12.1,True
2026-08-16 02:00:00+02:00,surface,,6.0,2.0,15.4,True
2026-08-16 02:00:00+02:00,pressure,1000.0,147.0,143.0,16.0,True
2026-08-16 02:00:00+02:00,pressure,975.0,362.0,358.0,14.1,True
2026-08-16 02:00:00+02:00,pressure,950.0,581.0,577.0,12.3,True
2026-08-16 02:00:00+02:00,pressure,925.0,805.2,801.2,12.4,True
2026-08-16 02:00:00+02:00,pressure,900.0,1034.42,1030.42,12.5,True
2026-08-16 02:00:00+02:00,pressure,850.0,1509.0,1505.0,12.7,True
2026-08-16 03:00:00+02:00,surface,,6.0,2.0,15.0,True
2026-08-16 03:00:00+02:00,pressure,1000.0,144.0,140.0,16.1,True
2026-08-16 03:00:00+02:00,pressure,975.0,358.0,354.0,14.1,True
2026-08-16 03:00:00+02:00,pressure,950.0,577.0,573.0,12.2,True
2026-08-16 03:00:00+02:00,pressure,925.0,800.97,796.97,12.2,True
