time,temperature_C,height_msl_m,pressure_hPa,sounding_id,height_agl_m,sounding_start,station_id,wmo
2026-08-16 02:00:00+02:00,19.9,376,971.34,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:02+02:00,18.1,385,970.3,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:04+02:00,18.7,393,969.44,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:06+02:00,20.7,401,968.51,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:08+02:00,21.2,410,967.47,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:10+02:00,21.9,419,966.44,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:12+02:00,22.6,429,965.41,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:14+02:00,22.7,438,964.41,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:16+02:00,23.0,447,963.42,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:18+02:00,23.3,456,962.41,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:20+02:00,23.5,465,961.36,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:22+02:00,23.3,475,960.31,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:24+02:00,23.6,484,959.26,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:26+02:00,23.5,494,958.18,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:28+02:00,23.5,504,957.1,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:30+02:00,23.6,514,956.03,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:32+02:00,23.6,523,954.98,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:34+02:00,23.6,533,953.93,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:36+02:00,23.6,543,952.87,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:38+02:00,23.6,553,951.8,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:40+02:00,23.6,562,950.74,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:42+02:00,23.6,572,949.71,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:44+02:00,23.6,581,948.7,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
2026-08-16 02:00:46+02:00,23.5,590,947.69,1,0.0,2026-08-16 02:00:00+02:00,02385,10618
