time,temperature_obs,temperature_source,station_id,station_name,station_altitude_m,latitude,longitude,humidity_percent,pressure_hpa,pressure_sea_level_hpa,wind_speed_ms,wind_direction_deg,precip_mm
2026-09-21 00:00:00+02:00,21.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,83.0,1024.9,1026.4,0.7,336.0,0.0
2026-09-21 01:00:00+02:00,20.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,84.0,1024.9,1026.4,1.3,357.0,0.0
2026-09-21 02:00:00+02:00,20.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,84.0,1024.7,1026.2,1.5,264.0,0.0
2026-09-21 03:00:00+02:00,20.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,80.0,1024.3,1025.8,1.9,274.0,0.0
2026-09-21 04:00:00+02:00,19.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,82.0,1023.9,1025.4,1.0,287.0,0.0
2026-09-21 05:00:00+02:00,19.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,77.0,1023.6,1025.1,1.5,275.0,0.0
2026-09-21 06:00:00+02:00,18.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,77.0,1023.4,1024.9,1.6,259.0,0.0
2026-09-21 07:00:00+02:00,19.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,72.0,1023.6,1025.1,1.8,245.0,0.0
2026-09-21 08:00:00+02:00,19.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,72.0,1023.9,1025.4,1.5,276.0,0.0
2026-09-21 09:00:00+02:00,19.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,72.0,1024.1,1025.6,1.2,261.0,0.0
2026-09-21 10:00:00+02:00,22.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,59.0,1024.0,1025.5,1.8,255.0,0.0
2026-09-21 11:00:00+02:00,25.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,46.0,1024.1,1025.6,1.3,250.0,0.0
2026-09-21 12:00:00+02:00,28.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,38.0,1023.8,1025.3,1.6,219.0,0.0
