time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-09-03 00:00:00+02:00,surface,,104.0,2.0,15.6,True
2026-09-03 00:00:00+02:00,pressure,1000.0,178.0,76.0,19.1,True
2026-09-03 00:00:00+02:00,pressure,975.0,396.0,294.0,19.1,True
2026-09-03 00:00:00+02:00,pressure,950.0,619.0,517.0,17.4,True
2026-09-03 00:00:00+02:00,pressure,925.0,845.29,743.29,15.5,True
2026-09-03 00:00:00+02:00,pressure,900.0,1076.71,974.71,13.6,True
2026-09-03 00:00:00+02:00,pressure,850.0,1556.0,1454.0,9.9,True
2026-09-03 01:00:00+02:00,surface,,104.0,2.0,14.9,True
2026-09-03 01:00:00+02:00,pressure,1000.0,181.0,79.0,18.3,True
2026-09-03 01:00:00+02:00,pressure,975.0,398.0,296.0,18.8,True
2026-09-03 01:00:00+02:00,pressure,950.0,621.0,519.0,17.1,True
2026-09-03 01:00:00+02:00,pressure,925.0,847.06,745.06,15.3,True
2026-09-03 01:00:00+02:00,pressure,900.0,1078.23,976.23,13.5,True
2026-09-03 01:00:00+02:00,pressure,850.0,1557.0,1455.0,10.0,True
2026-09-03 02:00:00+02:00,surface,,104.0,2.0,13.7,True
2026-09-03 02:00:00+02:00,pressure,1000.0,180.0,78.0,17.7,True
2026-09-03 02:00:00+02:00,pressure,975.0,398.0,296.0,18.4,True
2026-09-03 02:00:00+02:00,pressure,950.0,620.0,518.0,16.8,True
2026-09-03 02:00:00+02:00,pressure,925.0,845.82,743.82,15.1,True
2026-09-03 02:00:00+02:00,pressure,900.0,1076.75,974.75,13.4,True
2026-09-03 02:00:00+02:00,pressure,850.0,1555.0,1453.0,10.1,True
2026-09-03 03:00:00+02:00,surface,,104.0,2.0,13.3,True
2026-09-03 03:00:00+02:00,pressure,1000.0,184.0,82.0,17.2,True
2026-09-03 03:00:00+02:00,pressure,975.0,400.0,298.0,17.8,True
2026-09-03 03:00:00+02:00,pressure,950.0,622.0,520.0,16.8,True
2026-09-03 03:00:00+02:00,pressure,925.0,847.82,745.82,15.0,True
2026-09-03 03:00:00+02:00,pressure,900.0,1078.75,976.75,13.2,True
2026-09-03 03:00:00+02:00,pressure,850.0,1557.0,1455.0,9.7,True
2026-09-03 04:00:00+02:00,surface,,104.0,2.0,13.3,True
2026-09-03 04:00:00+02:00,pressure,1000.0,186.0,84.0,17.1,True
2026-09-03 04:00:00+02:00,pressure,975.0,402.0,300.0,17.5,True
2026-09-03 04:00:00+02:00,pressure,950.0,624.0,522.0,16.4,True
2026-09-03 04:00:00+02:00,pressure,925.0,849.59,747.59,14.7,True
2026-09-03 04:00:00+02:00,pressure,900.0,1080.27,978.27,12.9,True
2026-09-03 04:00:00+02:00,pressure,850.0,1558.0,1456.0,9.4,True
2026-09-03 05:00:00+02:00,surface,,104.0,2.0,13.3,True
2026-09-03 05:00:00+02:00,pressure,1000.0,183.0,81.0,16.2,True
2026-09-03 05:00:00+02:00,pressure,975.0,400.0,298.0,17.7,True
2026-09-03 05:00:00+02:00,pressure,950.0,621.0,519.0,16.4,True
2026-09-03 05:00:00+02:00,pressure,925.0,846.82,744.82,14.7,True
2026-09-03 05:00:00+02:00,pressure,900.0,1077.75,975.75,13.0,True
2026-09-03 05:00:00+02:00,pressure,850.0,1556.0,1454.0,9.7,True
2026-09-03 06:00:00+02:00,surface,,104.0,2.0,13.5,True
2026-09-03 06:00:00+02:00,pressure,1000.0,181.0,79.0,15.7,True
