time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-09-03 00:00:00+02:00,4.173500000000001,4.7297297297297325,3.5000000000000018,74.0,2.0,76.0,7
2026-09-03 01:00:00+02:00,4.6535,4.415584415584417,3.9000000000000004,294.0,2.0,296.0,7
2026-09-03 02:00:00+02:00,4.691,5.263157894736842,4.699999999999999,294.0,2.0,296.0,7
2026-09-03 03:00:00+02:00,4.694000000000001,4.874999999999998,4.5,296.0,2.0,298.0,7
2026-09-03 04:00:00+02:00,4.697000000000001,4.634146341463415,4.199999999999999,298.0,2.0,300.0,7
2026-09-03 05:00:00+02:00,4.694000000000001,3.6708860759493653,4.399999999999999,296.0,2.0,298.0,7
2026-09-03 06:00:00+02:00,4.688000000000001,2.8571428571428563,4.199999999999999,292.0,2.0,294.0,7
2026-09-03 07:00:00+02:00,4.689500000000001,2.8571428571428563,4.299999999999999,293.0,2.0,295.0,7
2026-09-03 08:00:00+02:00,3.2862839506172827,1.0185185185185182,2.599999999999998,296.0,2.0,298.0,7
2026-09-03 09:00:00+02:00,2.5267777777777782,0.8333333333333337,1.8000000000000007,216.0,86.0,302.0,7
2026-09-03 10:00:00+02:00,1.1806358024691392,0.3240740740740754,0.7000000000000028,216.0,84.0,300.0,7
2026-09-03 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 20:00:00+02:00,2.2085517241379233,1.034482758620686,0.5999999999999979,58.0,2.0,60.0,7
2026-09-03 21:00:00+02:00,3.3739999999999997,2.121212121212119,1.3999999999999986,66.0,2.0,68.0,7
2026-09-03 22:00:00+02:00,3.674,3.3333333333333326,2.1999999999999993,66.0,2.0,68.0,7
2026-09-03 23:00:00+02:00,3.8254999999999995,3.88059701492537,2.599999999999998,67.0,2.0,69.0,7
