time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-09-03 00:00:00+02:00,0.8860779376498779,0.28776978417266086,0.3999999999999986,139.0,2.0,141.0,7
2026-09-03 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-03 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
