time,temperature_obs,temperature_source,station_id,station_name,station_altitude_m,latitude,longitude,humidity_percent,pressure_hpa,pressure_sea_level_hpa,wind_speed_ms,wind_direction_deg,precip_mm
2026-09-04 00:00:00+02:00,26.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,87.0,1020.4,1021.9,1.1,360.0,0.0
2026-09-04 01:00:00+02:00,25.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,88.0,1020.0,1021.5,1.2,271.0,0.0
2026-09-04 02:00:00+02:00,25.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,87.0,1019.8,1021.3,1.0,269.0,0.0
2026-09-04 03:00:00+02:00,25.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,84.0,1019.5,1021.0,1.4,231.0,0.0
2026-09-04 04:00:00+02:00,25.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,84.0,1019.3,1020.8,1.0,281.0,0.0
2026-09-04 05:00:00+02:00,24.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,85.0,1019.0,1020.5,1.0,259.0,0.0
2026-09-04 06:00:00+02:00,24.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,86.0,1018.7,1020.2,0.0,0.0,0.0
2026-09-04 07:00:00+02:00,23.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,86.0,1018.7,1020.2,0.7,340.0,0.0
2026-09-04 08:00:00+02:00,23.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,87.0,1018.7,1020.2,0.7,351.0,0.0
2026-09-04 09:00:00+02:00,24.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,82.0,1018.8,1020.3,1.4,250.0,0.0
2026-09-04 10:00:00+02:00,26.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,73.0,1018.5,1020.0,0.8,268.0,0.0
2026-09-04 11:00:00+02:00,29.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,57.0,1018.8,1020.3,1.7,183.0,0.0
2026-09-04 12:00:00+02:00,31.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,59.0,1018.8,1020.2,2.3,147.0,0.0
