time,temperature_obs,temperature_source,station_id,station_name,station_altitude_m,latitude,longitude,humidity_percent,pressure_hpa,pressure_sea_level_hpa,wind_speed_ms,wind_direction_deg,precip_mm
2026-08-30 00:00:00+02:00,24.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,70.0,1016.3,1017.8,1.3,360.0,0.0
2026-08-30 01:00:00+02:00,23.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,70.0,1016.4,1017.9,1.1,351.0,0.0
2026-08-30 02:00:00+02:00,22.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,68.0,1016.2,1017.7,1.1,264.0,0.0
2026-08-30 03:00:00+02:00,22.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,58.0,1015.8,1017.3,1.4,266.0,0.0
2026-08-30 04:00:00+02:00,21.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,54.0,1015.5,1017.0,1.9,266.0,0.0
2026-08-30 05:00:00+02:00,21.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,55.0,1015.3,1016.8,1.2,255.0,0.0
2026-08-30 06:00:00+02:00,20.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,55.0,1015.0,1016.5,1.6,262.0,0.0
2026-08-30 07:00:00+02:00,20.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,55.0,1015.2,1016.7,1.4,268.0,0.0
2026-08-30 08:00:00+02:00,20.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,54.0,1015.6,1017.1,1.7,236.0,0.0
2026-08-30 09:00:00+02:00,21.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,52.0,1015.8,1017.3,1.4,272.0,0.0
2026-08-30 10:00:00+02:00,23.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,49.0,1015.9,1017.4,0.9,355.0,0.0
2026-08-30 11:00:00+02:00,27.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,41.0,1016.1,1017.6,1.3,42.0,0.0
2026-08-30 12:00:00+02:00,29.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,38.0,1016.1,1017.6,1.7,32.0,0.0
2026-08-30 13:00:00+02:00,29.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,30.0,1015.9,1017.4,2.8,133.0,0.0
2026-08-30 14:00:00+02:00,30.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,39.0,1015.4,1016.9,2.7,141.0,0.0
2026-08-30 15:00:00+02:00,29.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,50.0,1014.9,1016.4,3.7,127.0,0.0
2026-08-30 16:00:00+02:00,28.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,61.0,1014.2,1015.7,3.4,118.0,0.0
2026-08-30 17:00:00+02:00,28.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,72.0,1013.6,1015.1,2.7,132.0,0.0
