time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,inversion_index_corrected,surface_correction_used,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-08-30 00:00:00+02:00,23.5,1015.9,1.0,307,0,24.5,155.0,1.4,360,23.8,376.57,0.58,56,23.0,603.0,1.23,128,22.2,835.0,2.41,158,21.1,1072.0,3.5,184,19.8,1565.0,4.08,244,0.7246376811594203,138.0,1.0,140.0,24.21014492753623,0.7101449275362306,24.31044365211897,0.8104436521189697,23.31091286490306,-0.18908713509694053,1.9105024154589372,,,23.5,model_2m,,1.9105024154589372,False,0.7101449275362306,0.8104436521189697,-0.18908713509694053,3.585,0.7246376811594203,1.0,138.0,False,1,Boden-1000hPa,588.0,4
2026-08-30 01:00:00+02:00,22.8,1015.8,1.12,297,0,24.5,155.0,1.78,322,23.8,376.08,0.69,341,23.0,602.0,0.65,99,22.2,835.0,2.17,168,21.1,1072.0,4.08,200,19.9,1566.0,4.26,247,1.231884057971014,138.0,1.6999999999999993,140.0,24.007246376811594,1.207246376811593,24.310023520897413,1.5100235208974127,23.308073654390935,0.5080736543909339,3.1029541062801917,,,22.8,model_2m,,3.1029541062801917,False,1.207246376811593,1.5100235208974127,0.5080736543909339,4.197499999999999,1.231884057971014,1.6999999999999993,138.0,False,1,Boden-1000hPa,587.0,4
2026-08-30 02:00:00+02:00,22.3,1015.5,1.22,279,0,24.3,152.0,2.42,294,23.6,373.08,1.02,299,22.8,599.0,0.43,90,22.1,831.0,2.25,174,20.9,1069.0,4.17,210,20.0,1562.0,4.39,258,1.4814814814814816,135.0,2.0,137.0,23.751851851851853,1.4518518518518526,24.100524696942283,1.8005246969422828,23.09745042492918,0.7974504249291776,3.6685493827160496,,,22.3,model_2m,,3.6685493827160496,False,1.4518518518518526,1.8005246969422828,0.7974504249291776,4.45,1.4814814814814816,2.0,135.0,False,1,Boden-1000hPa,584.0,4
2026-08-30 03:00:00+02:00,21.8,1015.1,1.24,284,0,24.1,148.0,2.72,287,23.6,369.57,1.28,283,23.0,596.0,0.24,153,22.3,828.0,2.39,191,20.8,1065.0,4.2,228,19.9,1559.0,4.61,254,1.7557251908396951,131.0,2.3000000000000007,133.0,23.520610687022902,1.7206106870229014,23.94880624633299,2.1488062463329882,23.21463586980524,1.4146358698052381,3.8090000000000006,,,21.8,model_2m,,3.8090000000000006,False,1.7206106870229014,2.1488062463329882,1.4146358698052381,4.436666666666667,1.7557251908396951,2.3000000000000007,131.0,False,1,Boden-1000hPa,581.0,4
2026-08-30 04:00:00+02:00,21.4,1014.9,1.33,283,0,23.8,146.0,3.16,288,23.4,367.57,1.69,280,23.0,594.0,0.54,217,22.1,826.0,2.4,208,21.1,1063.0,4.11,245,20.2,1557.0,4.04,250,1.8604651162790715,129.0,2.400000000000002,131.0,23.22325581395349,1.823255813953491,23.675434399963894,2.2754343999638955,23.139557479132623,1.7395574791326247,3.8435000000000006,,,21.4,model_2m,,3.8435000000000006,False,1.823255813953491,2.2754343999638955,1.7395574791326247,4.43,1.8604651162790715,2.400000000000002,129.0,False,1,Boden-1000hPa,579.0,4
2026-08-30 05:00:00+02:00,21.0,1014.7,1.2,275,0,23.5,145.0,3.32,286,23.2,366.08,2.0,278,22.9,592.0,0.82,247,22.0,825.0,2.29,227,21.6,1063.0,3.95,256,20.2,1557.0,3.57,243,1.953125,128.0,2.5,130.0,22.9140625,1.9140625,23.405011760448705,2.405011760448705,23.002248583569404,2.002248583569404,3.8795,,,21.0,model_2m,,3.8795,False,1.9140625,2.405011760448705,2.002248583569404,4.426666666666667,1.953125,2.5,128.0,False,1,Boden-1000hPa,577.0,4
2026-08-30 06:00:00+02:00,20.6,1014.5,1.2,270,0,23.3,143.0,3.16,281,23.1,364.08,2.16,278,22.8,590.0,1.18,270,22.1,823.0,2.12,252,21.9,1061.0,3.63,263,20.2,1555.0,3.48,237,2.1428571428571423,126.0,2.6999999999999993,128.0,22.7,2.099999999999998,23.234865207164827,2.6348652071648253,22.899592776203967,2.2995927762039656,3.9515000000000002,,,20.6,model_2m,,3.9515000000000002,False,2.099999999999998,2.6348652071648253,2.2995927762039656,4.42,2.1428571428571423,2.6999999999999993,126.0,False,1,Boden-1000hPa,575.0,4
2026-08-30 07:00:00+02:00,20.2,1014.5,1.2,270,0,23.1,143.0,2.94,280,23.0,364.08,2.07,280,22.8,590.0,1.2,280,22.3,823.0,1.9,267,22.0,1061.0,3.29,262,20.0,1555.0,3.72,235,2.301587301587303,126.0,2.900000000000002,128.0,22.455555555555556,2.2555555555555564,23.067432603582414,2.867432603582415,22.86639518413598,2.666395184135979,4.0265,,,20.2,model_2m,,4.0265,False,2.2555555555555564,2.867432603582415,2.666395184135979,4.42,2.301587301587303,2.900000000000002,126.0,False,1,Boden-1000hPa,575.0,4
2026-08-30 08:00:00+02:00,19.9,1014.7,1.1,270,0,23.0,144.0,2.53,279,22.9,365.08,1.72,282,22.8,591.0,0.92,291,22.4,824.0,1.49,283,22.1,1062.0,2.85,258,20.0,1556.0,3.8,233,2.4409448818897648,127.0,3.1000000000000014,129.0,22.292125984251967,2.392125984251969,22.96788492853266,3.06788492853266,22.833640226628894,2.9336402266288957,4.1030000000000015,,,19.9,model_2m,,4.1030000000000015,False,2.392125984251969,3.06788492853266,2.9336402266288957,4.423333333333334,2.4409448818897648,3.1000000000000014,127.0,False,1,Boden-1000hPa,576.0,4
2026-08-30 09:00:00+02:00,21.1,1015.1,0.92,283,0,23.0,149.0,2.14,281,22.9,369.59,1.33,288,22.8,595.0,0.61,315,22.4,828.0,0.92,284,22.1,1066.0,2.35,250,20.0,1560.0,3.86,229,1.4393939393939383,132.0,1.8999999999999986,134.0,22.51060606060606,1.4106060606060602,22.970080239358083,1.8700802393580815,22.83549088327936,1.7354908832793576,3.5493888888888865,,,21.1,model_2m,,3.5493888888888865,False,1.4106060606060602,1.8700802393580815,1.7354908832793576,4.352499999999998,1.4393939393939383,1.8999999999999986,132.0,False,1,Boden-1000hPa,580.0,4
