time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-09-22 00:00:00+02:00,surface,,104.0,2.0,11.1,True
2026-09-22 00:00:00+02:00,pressure,1000.0,249.0,147.0,15.1,True
2026-09-22 00:00:00+02:00,pressure,975.0,463.0,361.0,14.0,True
2026-09-22 00:00:00+02:00,pressure,950.0,682.0,580.0,12.4,True
2026-09-22 00:00:00+02:00,pressure,925.0,904.32,802.32,10.7,True
2026-09-22 00:00:00+02:00,pressure,900.0,1131.58,1029.58,9.0,True
2026-09-22 00:00:00+02:00,pressure,850.0,1602.0,1500.0,5.7,True
2026-09-22 01:00:00+02:00,surface,,104.0,2.0,10.7,True
2026-09-22 01:00:00+02:00,pressure,1000.0,249.0,147.0,14.8,True
2026-09-22 01:00:00+02:00,pressure,975.0,463.0,361.0,13.8,True
2026-09-22 01:00:00+02:00,pressure,950.0,681.0,579.0,12.3,True
2026-09-22 01:00:00+02:00,pressure,925.0,903.31,801.31,10.6,True
2026-09-22 01:00:00+02:00,pressure,900.0,1130.58,1028.58,8.9,True
2026-09-22 01:00:00+02:00,pressure,850.0,1601.0,1499.0,5.6,True
2026-09-22 02:00:00+02:00,surface,,104.0,2.0,9.7,True
2026-09-22 02:00:00+02:00,pressure,1000.0,245.0,143.0,14.0,True
2026-09-22 02:00:00+02:00,pressure,975.0,459.0,357.0,13.2,True
2026-09-22 02:00:00+02:00,pressure,950.0,677.0,575.0,12.0,True
2026-09-22 02:00:00+02:00,pressure,925.0,899.08,797.08,10.4,True
2026-09-22 02:00:00+02:00,pressure,900.0,1126.1,1024.1,8.8,True
2026-09-22 02:00:00+02:00,pressure,850.0,1596.0,1494.0,5.7,True
2026-09-22 03:00:00+02:00,surface,,104.0,2.0,8.9,True
2026-09-22 03:00:00+02:00,pressure,1000.0,244.0,142.0,13.7,True
2026-09-22 03:00:00+02:00,pressure,975.0,457.0,355.0,12.8,True
2026-09-22 03:00:00+02:00,pressure,950.0,675.0,573.0,11.6,True
2026-09-22 03:00:00+02:00,pressure,925.0,897.08,795.08,10.2,True
2026-09-22 03:00:00+02:00,pressure,900.0,1124.1,1022.0999999999999,8.8,True
2026-09-22 03:00:00+02:00,pressure,850.0,1594.0,1492.0,6.0,True
2026-09-22 04:00:00+02:00,surface,,104.0,2.0,9.0,True
2026-09-22 04:00:00+02:00,pressure,1000.0,242.0,140.0,13.4,True
2026-09-22 04:00:00+02:00,pressure,975.0,455.0,353.0,12.4,True
2026-09-22 04:00:00+02:00,pressure,950.0,673.0,571.0,11.3,True
2026-09-22 04:00:00+02:00,pressure,925.0,895.08,793.08,10.1,True
2026-09-22 04:00:00+02:00,pressure,900.0,1122.1,1020.0999999999999,8.8,True
2026-09-22 04:00:00+02:00,pressure,850.0,1592.0,1490.0,6.3,True
2026-09-22 05:00:00+02:00,surface,,104.0,2.0,8.7,True
2026-09-22 05:00:00+02:00,pressure,1000.0,240.0,138.0,13.0,True
2026-09-22 05:00:00+02:00,pressure,975.0,453.0,351.0,12.3,True
2026-09-22 05:00:00+02:00,pressure,950.0,670.0,568.0,11.2,True
2026-09-22 05:00:00+02:00,pressure,925.0,892.08,790.08,9.9,True
2026-09-22 05:00:00+02:00,pressure,900.0,1119.1,1017.0999999999999,8.6,True
2026-09-22 05:00:00+02:00,pressure,850.0,1589.0,1487.0,5.9,True
2026-09-22 06:00:00+02:00,surface,,104.0,2.0,8.4,True
2026-09-22 06:00:00+02:00,pressure,1000.0,240.0,138.0,12.5,True
2026-09-22 06:00:00+02:00,pressure,975.0,452.0,350.0,11.9,True
2026-09-22 06:00:00+02:00,pressure,950.0,670.0,568.0,11.1,True
2026-09-22 06:00:00+02:00,pressure,925.0,891.62,789.62,9.8,True
2026-09-22 06:00:00+02:00,pressure,900.0,1118.15,1016.1500000000001,8.5,True
2026-09-22 06:00:00+02:00,pressure,850.0,1587.0,1485.0,5.8,True
2026-09-22 07:00:00+02:00,surface,,104.0,2.0,8.3,True
2026-09-22 07:00:00+02:00,pressure,1000.0,240.0,138.0,12.2,True
2026-09-22 07:00:00+02:00,pressure,975.0,452.0,350.0,11.8,True
2026-09-22 07:00:00+02:00,pressure,950.0,670.0,568.0,10.9,True
2026-09-22 07:00:00+02:00,pressure,925.0,891.85,789.85,9.8,True
2026-09-22 07:00:00+02:00,pressure,900.0,1118.63,1016.6300000000001,8.6,True
2026-09-22 07:00:00+02:00,pressure,850.0,1588.0,1486.0,6.3,True
2026-09-22 08:00:00+02:00,surface,,104.0,2.0,8.9,True
2026-09-22 08:00:00+02:00,pressure,1000.0,240.0,138.0,12.2,True
2026-09-22 08:00:00+02:00,pressure,975.0,452.0,350.0,11.8,True
2026-09-22 08:00:00+02:00,pressure,950.0,669.0,567.0,10.7,True
2026-09-22 08:00:00+02:00,pressure,925.0,890.85,788.85,9.6,True
2026-09-22 08:00:00+02:00,pressure,900.0,1117.63,1015.6300000000001,8.5,True
2026-09-22 08:00:00+02:00,pressure,850.0,1587.0,1485.0,6.3,True
2026-09-22 09:00:00+02:00,surface,,104.0,2.0,11.5,True
2026-09-22 09:00:00+02:00,pressure,1000.0,242.0,140.0,12.0,True
2026-09-22 09:00:00+02:00,pressure,975.0,454.0,352.0,11.7,True
2026-09-22 09:00:00+02:00,pressure,950.0,671.0,569.0,10.6,True
2026-09-22 09:00:00+02:00,pressure,925.0,892.85,790.85,9.6,True
2026-09-22 09:00:00+02:00,pressure,900.0,1119.63,1017.6300000000001,8.6,True
2026-09-22 09:00:00+02:00,pressure,850.0,1589.0,1487.0,6.6,True
2026-09-22 10:00:00+02:00,surface,,104.0,2.0,14.1,True
2026-09-22 10:00:00+02:00,pressure,1000.0,245.0,143.0,12.1,True
2026-09-22 10:00:00+02:00,pressure,975.0,458.0,356.0,11.7,True
2026-09-22 10:00:00+02:00,pressure,950.0,675.0,573.0,10.5,True
2026-09-22 10:00:00+02:00,pressure,925.0,896.61,794.61,9.7,True
2026-09-22 10:00:00+02:00,pressure,900.0,1123.15,1021.1500000000001,9.0,True
2026-09-22 10:00:00+02:00,pressure,850.0,1592.0,1490.0,7.5,True
2026-09-22 11:00:00+02:00,surface,,104.0,2.0,16.8,True
2026-09-22 11:00:00+02:00,pressure,1000.0,247.0,145.0,14.2,True
2026-09-22 11:00:00+02:00,pressure,975.0,460.0,358.0,12.4,True
2026-09-22 11:00:00+02:00,pressure,950.0,677.0,575.0,10.6,True
2026-09-22 11:00:00+02:00,pressure,925.0,898.61,796.61,9.6,True
2026-09-22 11:00:00+02:00,pressure,900.0,1125.15,1023.1500000000001,8.7,True
2026-09-22 11:00:00+02:00,pressure,850.0,1594.0,1492.0,6.8,True
2026-09-22 12:00:00+02:00,surface,,104.0,2.0,18.1,True
2026-09-22 12:00:00+02:00,pressure,1000.0,242.0,140.0,15.3,True
2026-09-22 12:00:00+02:00,pressure,975.0,456.0,354.0,13.2,True
2026-09-22 12:00:00+02:00,pressure,950.0,674.0,572.0,11.0,True
2026-09-22 12:00:00+02:00,pressure,925.0,895.38,793.38,9.9,True
2026-09-22 12:00:00+02:00,pressure,900.0,1121.67,1019.6700000000001,8.8,True
2026-09-22 12:00:00+02:00,pressure,850.0,1590.0,1488.0,6.6,True
2026-09-22 13:00:00+02:00,surface,,104.0,2.0,18.7,True
2026-09-22 13:00:00+02:00,pressure,1000.0,239.0,137.0,15.9,True
2026-09-22 13:00:00+02:00,pressure,975.0,453.0,351.0,13.7,True
2026-09-22 13:00:00+02:00,pressure,950.0,671.0,569.0,11.6,True
2026-09-22 13:00:00+02:00,pressure,925.0,893.08,791.08,10.5,True
2026-09-22 13:00:00+02:00,pressure,900.0,1120.11,1018.1099999999999,9.4,True
2026-09-22 13:00:00+02:00,pressure,850.0,1590.0,1488.0,7.2,True
2026-09-22 14:00:00+02:00,surface,,104.0,2.0,19.5,True
2026-09-22 14:00:00+02:00,pressure,1000.0,236.0,134.0,16.7,True
2026-09-22 14:00:00+02:00,pressure,975.0,451.0,349.0,14.4,True
2026-09-22 14:00:00+02:00,pressure,950.0,669.0,567.0,12.2,True
2026-09-22 14:00:00+02:00,pressure,925.0,891.08,789.08,10.8,True
2026-09-22 14:00:00+02:00,pressure,900.0,1118.11,1016.1099999999999,9.4,True
2026-09-22 14:00:00+02:00,pressure,850.0,1588.0,1486.0,6.6,True
2026-09-22 15:00:00+02:00,surface,,104.0,2.0,20.1,True
2026-09-22 15:00:00+02:00,pressure,1000.0,234.0,132.0,17.3,True
2026-09-22 15:00:00+02:00,pressure,975.0,450.0,348.0,15.0,True
2026-09-22 15:00:00+02:00,pressure,950.0,669.0,567.0,12.8,True
2026-09-22 15:00:00+02:00,pressure,925.0,891.32,789.32,11.2,True
2026-09-22 15:00:00+02:00,pressure,900.0,1118.58,1016.5799999999999,9.5,True
2026-09-22 15:00:00+02:00,pressure,850.0,1589.0,1487.0,6.2,True
2026-09-22 16:00:00+02:00,surface,,104.0,2.0,20.1,True
2026-09-22 16:00:00+02:00,pressure,1000.0,234.0,132.0,17.6,True
2026-09-22 16:00:00+02:00,pressure,975.0,450.0,348.0,15.3,True
