time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,inversion_index_corrected,surface_correction_used,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-09-21 00:00:00+02:00,12.5,1017.2,1.24,346,100,14.3,246.0,5.78,337,12.9,460.0,8.03,343,11.2,677.0,9.73,347,10.4,899.08,8.96,337,9.5,1126.1,8.48,327,7.8,1596.0,8.5,303,1.2500000000000004,144.0,1.8000000000000007,146.0,13.725,1.2249999999999996,13.946728971962617,1.4467289719626173,11.803225806451612,-0.6967741935483875,3.182666666666668,,,12.5,model_2m,,1.2249999999999996,1.4467289719626173,-0.6967741935483875,3.182666666666668,False,4.305000000000001,1.2500000000000004,1.8000000000000007,144.0,False,1,Boden-1000hPa,577.0,4
2026-09-21 01:00:00+02:00,11.4,1018.1,1.1,355,100,13.5,253.0,4.74,332,12.4,466.0,6.55,342,11.0,683.0,8.32,346,10.0,904.61,7.69,337,9.0,1131.15,7.29,326,6.9,1600.0,7.3,304,1.3907284768211918,151.0,2.0999999999999996,153.0,12.76291390728477,1.362913907284769,13.257276995305164,1.8572769953051633,11.535483870967742,0.13548387096774128,3.563668874172185,,,11.4,model_2m,,1.362913907284769,1.8572769953051633,0.13548387096774128,3.563668874172185,False,4.503333333333334,1.3907284768211918,2.0999999999999996,151.0,False,1,Boden-1000hPa,583.0,4
2026-09-21 02:00:00+02:00,10.4,1018.6,0.94,302,100,12.9,257.0,3.58,337,12.0,469.0,5.91,345,10.6,687.0,8.53,346,9.5,908.38,7.79,339,8.3,1134.67,7.19,331,6.0,1603.0,6.55,311,1.6129032258064515,155.0,2.5,157.0,11.980645161290322,1.580645161290322,12.71745283018868,2.31745283018868,11.158715596330275,0.7587155963302745,3.92,9.216666666666667,9.216666666666667,9.216666666666667,measured,-1.1833333333333336,2.7639784946236556,3.5007861635220134,1.942048929663608,4.1899999999999995,True,4.5166666666666675,2.3763440860215055,3.6833333333333336,155.0,True,1,Boden-1000hPa,587.0,4
2026-09-21 03:00:00+02:00,9.8,1018.2,0.61,261,100,12.5,253.0,2.56,321,11.6,465.0,4.41,336,10.1,682.0,6.89,346,8.9,903.15,6.26,338,7.8,1129.19,5.75,330,5.6,1597.0,5.22,309,1.7880794701986753,151.0,2.6999999999999993,153.0,11.552317880794703,1.7523178807947026,12.300471698113208,2.5004716981132074,10.666820276497695,0.8668202764976947,3.989,8.933333333333332,8.933333333333332,8.933333333333332,measured,-0.8666666666666689,2.6189845474613715,3.3671383647798763,1.7334869431643636,4.24175,True,4.503333333333334,2.3620309050772637,3.566666666666668,151.0,True,1,Boden-1000hPa,582.0,4
2026-09-21 04:00:00+02:00,9.0,1018.5,0.73,16,78,12.0,255.0,3.22,330,11.2,467.0,4.85,340,9.4,683.0,6.95,352,8.3,904.15,6.29,344,7.3,1130.19,5.79,334,5.1,1598.0,5.38,311,1.9607843137254901,153.0,3.0,155.0,10.92156862745098,1.9215686274509807,11.830188679245284,2.8301886792452837,10.091666666666667,1.0916666666666668,4.1045,9.433333333333334,9.433333333333334,9.433333333333334,measured,0.43333333333333357,1.488235294117647,2.39685534591195,0.6583333333333332,4.328374999999999,True,4.51,1.6775599128540302,2.5666666666666664,153.0,True,1,Boden-1000hPa,583.0,4
2026-09-21 05:00:00+02:00,7.5,1017.9,0.1,90,100,11.6,250.0,1.72,306,10.8,462.0,3.48,333,9.1,678.0,5.51,354,7.9,898.91,5.11,346,6.7,1124.72,4.82,337,4.3,1592.0,4.66,317,2.77027027027027,148.0,4.1,150.0,10.214864864864865,2.7148648648648646,11.41132075471698,3.9113207547169804,9.713888888888889,2.2138888888888886,4.472,9.683333333333334,9.683333333333334,9.683333333333334,measured,2.1833333333333336,0.531531531531531,1.7279874213836468,0.030555555555555003,4.433204204204204,True,4.420416666666666,1.2950450450450446,1.916666666666666,148.0,True,1,Boden-1000hPa,578.0,4
2026-09-21 06:00:00+02:00,7.1,1018.4,0.41,104,100,11.4,254.0,1.7,320,10.5,466.0,2.89,339,9.1,682.0,4.73,359,8.0,902.91,4.69,348,6.9,1128.72,4.79,338,4.7,1596.0,5.4,321,2.828947368421053,152.0,4.300000000000001,154.0,9.87236842105263,2.772368421052631,11.204716981132076,4.104716981132077,9.631481481481481,2.5314814814814817,4.478000000000001,9.549999999999999,9.549999999999999,9.549999999999999,measured,2.4499999999999993,0.32236842105263186,1.6547169811320774,0.08148148148148238,4.372754385964914,True,4.375416666666668,1.2171052631578958,1.8500000000000014,152.0,True,1,Boden-1000hPa,582.0,4
2026-09-21 07:00:00+02:00,7.0,1018.7,0.1,90,100,11.1,256.0,1.53,328,10.2,467.0,2.6,331,8.8,683.0,3.89,354,7.7,903.91,4.05,345,6.5,1129.72,4.3,337,4.2,1597.0,4.99,324,2.662337662337662,154.0,4.1,156.0,9.60909090909091,2.6090909090909093,10.912322274881516,3.9123222748815163,9.337962962962964,2.3379629629629637,4.481000000000001,9.616666666666667,9.616666666666667,9.616666666666667,measured,2.616666666666667,-0.007575757575757791,1.2956556082148492,-0.27870370370370345,4.163419552669552,True,4.061249999999999,0.9632034632034627,1.4833333333333325,154.0,True,1,Boden-1000hPa,583.0,4
2026-09-21 08:00:00+02:00,7.9,1018.6,0.42,135,97,11.3,256.0,1.21,336,10.6,467.0,1.91,338,9.8,683.0,4.41,359,8.5,904.15,4.6,351,7.2,1130.19,4.87,344,4.7,1598.0,5.61,332,2.2077922077922083,154.0,3.4000000000000004,156.0,10.063636363636364,2.163636363636364,11.154028436018958,3.2540284360189577,10.107407407407408,2.2074074074074073,4.256,10.616666666666667,10.616666666666667,10.616666666666667,measured,2.716666666666667,-0.5530303030303028,0.537361769352291,-0.5092592592592595,3.56176911976912,True,3.1080032467532477,0.44372294372294385,0.6833333333333336,154.0,True,1,Boden-1000hPa,583.0,4
2026-09-21 09:00:00+02:00,10.2,1019.3,0.22,207,100,11.2,262.0,0.92,319,10.6,473.0,1.76,320,10.0,689.0,4.12,353,8.7,910.14,4.49,348,7.4,1136.19,4.87,345,4.8,1604.0,5.69,339,0.625,160.0,1.0,162.0,10.8125,0.6125000000000007,11.091943127962084,0.8919431279620849,10.247222222222222,0.0472222222222225,1.7608333333333335,12.450000000000001,12.450000000000001,12.450000000000001,measured,2.2500000000000018,-1.637500000000001,-1.358056872037917,-2.2027777777777793,1.3206250000000002,True,0.0,0.0,0.0,0.0,True,0,keine,589.0,4
