time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-08-13 00:00:00+02:00,surface,,104.0,2.0,21.3,True
2026-08-13 00:00:00+02:00,pressure,1000.0,198.0,96.0,25.8,True
2026-08-13 00:00:00+02:00,pressure,975.0,421.0,319.0,26.7,True
2026-08-13 00:00:00+02:00,pressure,950.0,649.0,547.0,25.1,True
2026-08-13 00:00:00+02:00,pressure,925.0,880.64,778.64,23.1,True
2026-08-13 00:00:00+02:00,pressure,900.0,1117.66,1015.6600000000001,21.1,True
2026-08-13 00:00:00+02:00,pressure,850.0,1609.0,1507.0,17.0,True
2026-08-13 01:00:00+02:00,surface,,104.0,2.0,20.4,True
2026-08-13 01:00:00+02:00,pressure,1000.0,201.0,99.0,24.5,True
2026-08-13 01:00:00+02:00,pressure,975.0,422.0,320.0,24.8,True
2026-08-13 01:00:00+02:00,pressure,950.0,649.0,547.0,24.7,True
2026-08-13 01:00:00+02:00,pressure,925.0,880.64,778.64,22.8,True
2026-08-13 01:00:00+02:00,pressure,900.0,1117.66,1015.6600000000001,21.0,True
2026-08-13 01:00:00+02:00,pressure,850.0,1609.0,1507.0,17.3,True
2026-08-13 02:00:00+02:00,surface,,104.0,2.0,18.8,True
2026-08-13 02:00:00+02:00,pressure,1000.0,199.0,97.0,24.0,True
2026-08-13 02:00:00+02:00,pressure,975.0,419.0,317.0,23.6,True
2026-08-13 02:00:00+02:00,pressure,950.0,646.0,544.0,24.2,True
2026-08-13 02:00:00+02:00,pressure,925.0,877.64,775.64,22.5,True
2026-08-13 02:00:00+02:00,pressure,900.0,1114.66,1012.6600000000001,20.8,True
2026-08-13 02:00:00+02:00,pressure,850.0,1606.0,1504.0,17.4,True
2026-08-13 03:00:00+02:00,surface,,104.0,2.0,18.6,True
2026-08-13 03:00:00+02:00,pressure,1000.0,201.0,99.0,23.1,True
2026-08-13 03:00:00+02:00,pressure,975.0,421.0,319.0,22.4,True
