time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,inversion_index_corrected,surface_correction_used,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-08-27 00:00:00+02:00,19.1,1017.9,2.98,104,64,19.2,159.0,9.33,121,17.7,376.0,13.96,131,16.2,598.0,16.51,133,14.5,823.59,16.58,129,12.7,1054.28,16.75,125,9.2,1532.0,17.32,117,0.06476683937823696,154.4,0.09999999999999787,156.4,19.163471502590674,0.06347150259067291,18.898617511520737,-0.20138248847926477,16.844594594594593,-2.2554054054054085,0.387839205526767,,,19.1,model_2m,,0.06347150259067291,-0.20138248847926477,-2.2554054054054085,0.387839205526767,False,0.8936174438687312,0.06476683937823696,0.09999999999999787,154.4,False,1,Boden-1000hPa,595.4,4
2026-08-27 01:00:00+02:00,18.1,1017.9,3.26,79,89,18.2,158.0,8.88,98,17.4,375.0,12.66,119,15.9,596.0,15.68,127,14.2,821.36,16.04,125,12.5,1051.8,16.41,124,9.1,1529.0,17.17,122,0.06518904823989431,153.4,0.09999999999999787,155.4,18.1638852672751,0.06388526727509714,18.03557603686636,-0.06442396313364185,16.53393665158371,-1.566063348416293,0.3871132551064721,,,18.1,model_2m,,0.06388526727509714,-0.06442396313364185,-1.566063348416293,0.3871132551064721,False,0.8921840504128559,0.06518904823989431,0.09999999999999787,153.4,False,1,Boden-1000hPa,593.4,4
2026-08-27 02:00:00+02:00,17.5,1017.7,3.55,80,58,17.9,156.0,10.02,93,17.3,373.0,12.88,116,15.7,594.0,15.48,131,14.1,819.13,15.05,132,12.4,1049.33,14.62,132,9.2,1526.0,13.79,134,0.26420079260237683,151.4,0.3999999999999986,153.4,17.75891677675033,0.2589167767503291,17.77115207373272,0.27115207373271843,16.361719457013574,-1.1382805429864256,0.8614681197710237,17.566666666666666,17.566666666666666,17.566666666666666,measured,0.06666666666666643,0.19225011008366266,0.204485407066052,-1.204947209653092,0.8295738624688073,True,1.7870863055922452,0.2201673271686474,0.33333333333333215,151.4,True,1,Boden-1000hPa,591.4,4
2026-08-27 03:00:00+02:00,17.0,1017.2,4.2,89,34,17.2,152.0,11.72,98,17.3,369.0,14.37,117,15.8,590.0,16.11,130,14.3,815.36,14.91,131,12.8,1045.81,13.71,133,9.8,1523.0,11.38,137,0.1356852103120755,364.4,0.3000000000000007,149.4,17.132971506105832,0.1329715061058323,17.22331797235023,0.22331797235023032,16.39321266968326,-0.6067873303167417,0.907856218905472,17.03333333333333,17.03333333333333,17.03333333333333,measured,0.03333333333333144,0.09963817277250087,0.18998463901689888,-0.6401206636500731,0.7751180046736018,True,1.7421528720036241,0.11307100859339746,0.26666666666666927,364.4,True,2,Boden-1000hPa,587.4,4
2026-08-27 04:00:00+02:00,16.5,1016.9,4.3,89,2,16.5,149.0,11.66,99,17.3,365.0,15.95,118,15.7,586.0,16.02,128,14.3,811.6,14.58,129,12.9,1042.28,13.14,130,10.0,1520.0,10.3,134,0.37037037037037074,215.99999999999997,0.8000000000000007,146.4,16.5,0.0,16.69851851851852,0.19851851851851876,16.303800904977376,-0.19619909502262445,1.3030123456790133,16.683333333333334,16.683333333333334,16.683333333333334,measured,0.18333333333333357,-0.18333333333333357,0.01518518518518519,-0.379532428355958,0.9772592592592599,True,3.0866666666666687,0.37037037037037074,0.8000000000000007,215.99999999999997,True,1,1000hPa-975hPa,583.4,4
2026-08-27 05:00:00+02:00,16.3,1016.6,5.02,85,38,16.1,147.0,12.28,97,17.1,363.0,17.01,117,15.7,584.0,16.23,125,14.4,809.83,14.86,125,13.0,1040.76,13.48,125,10.4,1519.0,10.74,124,0.462962962962963,215.99999999999997,1.0,144.4,16.1623595505618,-0.13764044943820153,16.357407407407408,0.05740740740740691,16.215656108597287,-0.08434389140271392,1.5477654320987655,16.349999999999998,16.349999999999998,16.349999999999998,measured,0.04999999999999716,-0.1876404494381987,0.00740740740740975,-0.13434389140271108,1.160824074074074,True,3.678333333333334,0.462962962962963,1.0,215.99999999999997,True,1,1000hPa-975hPa,581.4,4
2026-08-27 06:00:00+02:00,15.9,1016.2,4.62,95,6,15.5,143.0,11.25,104,16.5,359.0,17.3,124,15.5,579.0,16.49,130,14.2,805.06,15.22,129,12.9,1036.24,13.96,128,10.4,1515.0,11.45,125,0.462962962962963,215.99999999999997,1.0,140.4,15.616763005780347,-0.28323699421965287,15.775925925925925,-0.12407407407407511,15.847272727272728,-0.052727272727272734,1.5477654320987655,15.966666666666669,15.966666666666669,15.966666666666669,measured,0.0666666666666682,-0.3499036608863211,-0.19074074074074332,-0.11939393939394094,1.160824074074074,True,3.678333333333334,0.462962962962963,1.0,215.99999999999997,True,1,1000hPa-975hPa,576.4,4
2026-08-27 07:00:00+02:00,15.5,1016.0,4.4,93,0,15.0,142.0,10.94,104,16.2,357.0,16.75,126,15.4,577.0,16.81,129,14.4,803.3,15.08,129,13.4,1034.71,13.35,129,11.3,1514.0,9.89,130,0.5581395348837207,214.99999999999997,1.1999999999999993,139.4,15.143377001455605,-0.3566229985443954,15.338232558139534,-0.16176744186046577,15.670545454545454,0.17054545454545433,1.7957558139534877,16.183333333333334,16.183333333333334,16.183333333333334,measured,0.6833333333333336,-1.039956331877729,-0.8451007751937993,-0.5127878787878792,1.3468168604651158,True,4.016666666666666,0.5581395348837207,1.1999999999999993,214.99999999999997,True,1,1000hPa-975hPa,574.4,4
2026-08-27 08:00:00+02:00,16.1,1015.4,5.16,99,0,15.0,137.0,10.26,105,15.3,351.0,16.33,128,15.5,572.0,15.66,134,14.7,798.53,13.56,136,13.8,1030.19,11.47,138,12.2,1510.0,7.37,145,0.14018691588785082,435.0,0.5,134.4,15.285800604229607,-0.8141993957703946,15.09196261682243,-1.0080373831775713,15.437194570135746,-0.662805429864255,1.0970093457943932,17.433333333333334,17.433333333333334,17.433333333333334,measured,1.3333333333333321,-2.1475327291037267,-2.3413707165109034,-1.996138763197587,0.822757009345795,True,2.0683411214953287,0.14018691588785082,0.5,435.0,True,2,1000hPa-975hPa,569.4,4
2026-08-27 09:00:00+02:00,17.3,1015.1,5.24,103,0,15.7,134.0,9.4,107,14.6,349.0,14.89,125,15.6,569.0,14.22,135,14.8,796.0,12.17,136,14.1,1028.15,10.12,138,12.6,1509.0,6.11,146,0.45454545454545453,220.0,1.0,131.4,16.08825347758887,-1.2117465224111292,15.349023255813952,-1.9509767441860486,15.298181818181817,-2.0018181818181837,1.5383333333333336,18.75,18.75,18.75,measured,1.4499999999999993,-2.6617465224111285,-3.400976744186048,-3.451818181818183,1.15375,True,3.6537878787878784,0.45454545454545453,1.0,220.0,True,1,975hPa-950hPa,566.4,4
