time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-08-27 00:00:00+02:00,surface,,9.0,2.0,19.1,True
2026-08-27 00:00:00+02:00,pressure,1000.0,159.0,152.0,19.2,True
2026-08-27 00:00:00+02:00,pressure,975.0,376.0,369.0,17.7,True
2026-08-27 00:00:00+02:00,pressure,950.0,598.0,591.0,16.2,True
2026-08-27 00:00:00+02:00,pressure,925.0,823.59,816.59,14.5,True
2026-08-27 00:00:00+02:00,pressure,900.0,1054.28,1047.28,12.7,True
2026-08-27 00:00:00+02:00,pressure,850.0,1532.0,1525.0,9.2,True
2026-08-27 01:00:00+02:00,surface,,9.0,2.0,18.1,True
2026-08-27 01:00:00+02:00,pressure,1000.0,158.0,151.0,18.2,True
2026-08-27 01:00:00+02:00,pressure,975.0,375.0,368.0,17.4,True
2026-08-27 01:00:00+02:00,pressure,950.0,596.0,589.0,15.9,True
2026-08-27 01:00:00+02:00,pressure,925.0,821.36,814.36,14.2,True
2026-08-27 01:00:00+02:00,pressure,900.0,1051.8,1044.8,12.5,True
2026-08-27 01:00:00+02:00,pressure,850.0,1529.0,1522.0,9.1,True
2026-08-27 02:00:00+02:00,surface,,9.0,2.0,17.5,True
2026-08-27 02:00:00+02:00,pressure,1000.0,156.0,149.0,17.9,True
2026-08-27 02:00:00+02:00,pressure,975.0,373.0,366.0,17.3,True
2026-08-27 02:00:00+02:00,pressure,950.0,594.0,587.0,15.7,True
2026-08-27 02:00:00+02:00,pressure,925.0,819.13,812.13,14.1,True
2026-08-27 02:00:00+02:00,pressure,900.0,1049.33,1042.33,12.4,True
2026-08-27 02:00:00+02:00,pressure,850.0,1526.0,1519.0,9.2,True
2026-08-27 03:00:00+02:00,surface,,9.0,2.0,17.0,True
2026-08-27 03:00:00+02:00,pressure,1000.0,152.0,145.0,17.2,True
2026-08-27 03:00:00+02:00,pressure,975.0,369.0,362.0,17.3,True
2026-08-27 03:00:00+02:00,pressure,950.0,590.0,583.0,15.8,True
2026-08-27 03:00:00+02:00,pressure,925.0,815.36,808.36,14.3,True
2026-08-27 03:00:00+02:00,pressure,900.0,1045.81,1038.81,12.8,True
2026-08-27 03:00:00+02:00,pressure,850.0,1523.0,1516.0,9.8,True
2026-08-27 04:00:00+02:00,surface,,9.0,2.0,16.5,True
2026-08-27 04:00:00+02:00,pressure,1000.0,149.0,142.0,16.5,True
2026-08-27 04:00:00+02:00,pressure,975.0,365.0,358.0,17.3,True
2026-08-27 04:00:00+02:00,pressure,950.0,586.0,579.0,15.7,True
2026-08-27 04:00:00+02:00,pressure,925.0,811.6,804.6,14.3,True
2026-08-27 04:00:00+02:00,pressure,900.0,1042.28,1035.28,12.9,True
2026-08-27 04:00:00+02:00,pressure,850.0,1520.0,1513.0,10.0,True
2026-08-27 05:00:00+02:00,surface,,9.0,2.0,16.3,True
2026-08-27 05:00:00+02:00,pressure,1000.0,147.0,140.0,16.1,True
2026-08-27 05:00:00+02:00,pressure,975.0,363.0,356.0,17.1,True
2026-08-27 05:00:00+02:00,pressure,950.0,584.0,577.0,15.7,True
2026-08-27 05:00:00+02:00,pressure,925.0,809.83,802.83,14.4,True
2026-08-27 05:00:00+02:00,pressure,900.0,1040.76,1033.76,13.0,True
2026-08-27 05:00:00+02:00,pressure,850.0,1519.0,1512.0,10.4,True
2026-08-27 06:00:00+02:00,surface,,9.0,2.0,15.9,True
2026-08-27 06:00:00+02:00,pressure,1000.0,143.0,136.0,15.5,True
