time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-08-27 00:00:00+02:00,19.1,1017.9,2.98,104,64,19.2,159.0,9.33,121,17.7,376.0,13.96,131,16.2,598.0,16.51,133,14.5,823.59,16.58,129,12.7,1054.28,16.75,125,9.2,1532.0,17.32,117
2026-08-27 01:00:00+02:00,18.1,1017.9,3.26,79,89,18.2,158.0,8.88,98,17.4,375.0,12.66,119,15.9,596.0,15.68,127,14.2,821.36,16.04,125,12.5,1051.8,16.41,124,9.1,1529.0,17.17,122
2026-08-27 02:00:00+02:00,17.5,1017.7,3.55,80,58,17.9,156.0,10.02,93,17.3,373.0,12.88,116,15.7,594.0,15.48,131,14.1,819.13,15.05,132,12.4,1049.33,14.62,132,9.2,1526.0,13.79,134
2026-08-27 03:00:00+02:00,17.0,1017.2,4.2,89,34,17.2,152.0,11.72,98,17.3,369.0,14.37,117,15.8,590.0,16.11,130,14.3,815.36,14.91,131,12.8,1045.81,13.71,133,9.8,1523.0,11.38,137
2026-08-27 04:00:00+02:00,16.5,1016.9,4.3,89,2,16.5,149.0,11.66,99,17.3,365.0,15.95,118,15.7,586.0,16.02,128,14.3,811.6,14.58,129,12.9,1042.28,13.14,130,10.0,1520.0,10.3,134
2026-08-27 05:00:00+02:00,16.3,1016.6,5.02,85,38,16.1,147.0,12.28,97,17.1,363.0,17.01,117,15.7,584.0,16.23,125,14.4,809.83,14.86,125,13.0,1040.76,13.48,125,10.4,1519.0,10.74,124
2026-08-27 06:00:00+02:00,15.9,1016.2,4.62,95,6,15.5,143.0,11.25,104,16.5,359.0,17.3,124,15.5,579.0,16.49,130,14.2,805.06,15.22,129,12.9,1036.24,13.96,128,10.4,1515.0,11.45,125
2026-08-27 07:00:00+02:00,15.5,1016.0,4.4,93,0,15.0,142.0,10.94,104,16.2,357.0,16.75,126,15.4,577.0,16.81,129,14.4,803.3,15.08,129,13.4,1034.71,13.35,129,11.3,1514.0,9.89,130
2026-08-27 08:00:00+02:00,16.1,1015.4,5.16,99,0,15.0,137.0,10.26,105,15.3,351.0,16.33,128,15.5,572.0,15.66,134,14.7,798.53,13.56,136,13.8,1030.19,11.47,138,12.2,1510.0,7.37,145
2026-08-27 09:00:00+02:00,17.3,1015.1,5.24,103,0,15.7,134.0,9.4,107,14.6,349.0,14.89,125,15.6,569.0,14.22,135,14.8,796.0,12.17,136,14.1,1028.15,10.12,138,12.6,1509.0,6.11,146
2026-08-27 10:00:00+02:00,18.7,1015.5,5.28,109,48,16.7,139.0,8.93,112,14.6,354.0,10.89,118,16.1,574.0,14.22,141,15.3,801.23,12.76,142,14.5,1033.62,11.31,143,12.8,1515.0,8.43,147
2026-08-27 11:00:00+02:00,20.8,1014.7,5.53,103,78,18.7,132.0,8.81,105,16.5,348.0,9.57,108,15.8,569.0,12.74,131,15.3,796.93,11.45,136,14.7,1030.05,10.29,143,13.6,1513.0,8.57,161
2026-08-27 12:00:00+02:00,22.5,1014.1,5.82,106,63,20.2,128.0,9.23,108,18.0,345.0,10.06,109,15.9,567.0,12.43,120,15.4,794.93,11.14,127,15.0,1028.06,10.08,136,14.0,1511.0,8.93,159
2026-08-27 13:00:00+02:00,24.2,1013.1,6.2,108,0,21.9,120.0,9.94,111,19.7,339.0,10.89,111,17.4,562.0,11.1,112,16.6,790.63,10.17,124,15.8,1024.49,9.76,137,14.1,1509.0,10.66,164
2026-08-27 14:00:00+02:00,25.9,1012.6,6.08,115,100,23.7,117.0,9.79,117,21.4,337.0,10.81,119,19.2,562.0,11.34,121,18.0,791.09,10.16,132,16.7,1025.44,9.4,144,14.2,1511.0,9.45,172
2026-08-27 15:00:00+02:00,26.8,1011.7,6.17,115,100,24.8,109.0,10.02,117,22.5,330.0,11.03,118,20.3,555.0,11.4,119,18.8,784.8,10.54,131,17.4,1019.87,10.24,145,14.6,1507.0,11.4,171
2026-08-27 16:00:00+02:00,27.3,1011.6,6.22,116,100,25.7,109.0,10.56,118,23.4,331.0,12.02,119,21.2,556.0,12.48,121,19.8,786.26,11.34,133,18.3,1021.82,10.78,147,15.4,1510.0,11.7,174
2026-08-27 17:00:00+02:00,27.2,1011.4,5.5,117,98,26.0,107.0,9.98,119,23.9,329.0,12.48,122,21.8,555.0,13.39,124,20.3,785.5,12.15,135,18.7,1021.3,11.44,148,15.6,1510.0,11.94,175
2026-08-27 18:00:00+02:00,27.1,1010.3,5.32,106,98,26.3,98.0,9.59,110,24.4,320.0,13.3,116,22.4,547.0,14.98,122,20.9,777.96,13.18,132,19.4,1014.25,11.89,144,16.4,1504.0,11.45,174
2026-08-27 19:00:00+02:00,26.8,1010.3,4.47,117,100,26.4,97.0,8.65,120,24.7,320.0,13.26,126,22.7,547.0,15.13,129,21.2,777.96,13.64,138,19.7,1014.25,12.55,149,16.7,1504.0,11.97,174
2026-08-27 20:00:00+02:00,26.0,1010.0,3.4,114,100,26.3,94.0,8.03,121,24.9,317.0,12.74,129,23.0,544.0,14.91,137,21.3,775.19,13.14,145,19.5,1011.73,11.74,156,16.1,1502.0,10.66,184
2026-08-27 21:00:00+02:00,24.6,1010.1,3.61,109,100,25.4,95.0,9.08,117,24.9,317.0,14.29,134,23.1,545.0,16.66,141,21.4,775.96,14.87,147,19.6,1012.25,13.31,155,16.1,1502.0,11.28,177
2026-08-27 22:00:00+02:00,23.4,1010.2,3.42,105,100,24.2,95.0,8.68,114,24.6,317.0,15.61,135,23.1,545.0,18.48,144,21.4,775.96,16.29,150,19.6,1012.25,14.34,158,16.2,1502.0,11.65,181
2026-08-27 23:00:00+02:00,23.3,1010.0,3.83,105,100,23.8,94.0,8.95,115,24.2,316.0,16.93,136,22.9,543.0,18.56,148,21.2,774.43,15.62,153,19.5,1011.21,12.87,161,16.2,1502.0,8.72,189
