time,temperature_obs
2026-08-27 02:00:00+02:00,17.8
2026-08-27 02:10:00+02:00,17.7
2026-08-27 02:20:00+02:00,17.6
2026-08-27 02:30:00+02:00,17.5
2026-08-27 02:40:00+02:00,17.4
2026-08-27 02:50:00+02:00,17.4
2026-08-27 03:00:00+02:00,17.3
2026-08-27 03:10:00+02:00,17.2
2026-08-27 03:20:00+02:00,17.0
2026-08-27 03:30:00+02:00,16.9
2026-08-27 03:40:00+02:00,16.9
2026-08-27 03:50:00+02:00,16.9
2026-08-27 04:00:00+02:00,16.8
2026-08-27 04:10:00+02:00,16.7
2026-08-27 04:20:00+02:00,16.7
2026-08-27 04:30:00+02:00,16.7
2026-08-27 04:40:00+02:00,16.6
2026-08-27 04:50:00+02:00,16.6
2026-08-27 05:00:00+02:00,16.6
2026-08-27 05:10:00+02:00,16.5
2026-08-27 05:20:00+02:00,16.4
2026-08-27 05:30:00+02:00,16.3
2026-08-27 05:40:00+02:00,16.2
2026-08-27 05:50:00+02:00,16.1
2026-08-27 06:00:00+02:00,16.1
2026-08-27 06:10:00+02:00,16.1
2026-08-27 06:20:00+02:00,16.0
2026-08-27 06:30:00+02:00,16.0
2026-08-27 06:40:00+02:00,15.8
2026-08-27 06:50:00+02:00,15.8
2026-08-27 07:00:00+02:00,15.9
2026-08-27 07:10:00+02:00,15.9
2026-08-27 07:20:00+02:00,16.1
2026-08-27 07:30:00+02:00,16.2
2026-08-27 07:40:00+02:00,16.4
2026-08-27 07:50:00+02:00,16.6
2026-08-27 08:00:00+02:00,16.9
2026-08-27 08:10:00+02:00,17.1
2026-08-27 08:20:00+02:00,17.4
2026-08-27 08:30:00+02:00,17.5
2026-08-27 08:40:00+02:00,17.7
2026-08-27 08:50:00+02:00,18.0
2026-08-27 09:00:00+02:00,18.2
2026-08-27 09:10:00+02:00,18.4
2026-08-27 09:20:00+02:00,18.6
2026-08-27 09:30:00+02:00,18.8
2026-08-27 09:40:00+02:00,19.1
2026-08-27 09:50:00+02:00,19.4
2026-08-27 10:00:00+02:00,19.6
2026-08-27 10:10:00+02:00,19.7
2026-08-27 10:20:00+02:00,20.0
2026-08-27 10:30:00+02:00,20.4
2026-08-27 10:40:00+02:00,20.5
2026-08-27 10:50:00+02:00,21.0
2026-08-27 11:00:00+02:00,21.2
2026-08-27 11:10:00+02:00,21.5
2026-08-27 11:20:00+02:00,21.5
2026-08-27 11:30:00+02:00,21.8
2026-08-27 11:40:00+02:00,21.9
2026-08-27 11:50:00+02:00,22.2
2026-08-27 12:00:00+02:00,22.7
2026-08-27 12:10:00+02:00,22.8
2026-08-27 12:20:00+02:00,23.1
2026-08-27 12:30:00+02:00,23.5
2026-08-27 12:40:00+02:00,23.6
2026-08-27 12:50:00+02:00,23.8
2026-08-27 13:00:00+02:00,24.0
2026-08-27 13:10:00+02:00,24.7
2026-08-27 13:20:00+02:00,24.8
2026-08-27 13:30:00+02:00,25.3
2026-08-27 13:40:00+02:00,25.2
2026-08-27 13:50:00+02:00,25.3
2026-08-27 14:00:00+02:00,25.5
2026-08-27 14:10:00+02:00,25.9
2026-08-27 14:20:00+02:00,25.9
2026-08-27 14:30:00+02:00,26.1
2026-08-27 14:40:00+02:00,26.1
2026-08-27 14:50:00+02:00,26.1
2026-08-27 15:00:00+02:00,26.2
2026-08-27 15:10:00+02:00,26.5
2026-08-27 15:20:00+02:00,26.5
2026-08-27 15:30:00+02:00,26.9
2026-08-27 15:40:00+02:00,26.6
2026-08-27 15:50:00+02:00,26.7
2026-08-27 16:00:00+02:00,26.8
2026-08-27 16:10:00+02:00,26.8
2026-08-27 16:20:00+02:00,27.0
2026-08-27 16:30:00+02:00,27.3
2026-08-27 16:40:00+02:00,27.1
2026-08-27 16:50:00+02:00,27.0
2026-08-27 17:00:00+02:00,26.9
2026-08-27 17:10:00+02:00,27.0
2026-08-27 17:20:00+02:00,27.1
2026-08-27 17:30:00+02:00,27.3
2026-08-27 17:40:00+02:00,27.4
2026-08-27 17:50:00+02:00,27.5
2026-08-27 18:00:00+02:00,27.3
2026-08-27 18:10:00+02:00,27.3
2026-08-27 18:20:00+02:00,27.4
2026-08-27 18:30:00+02:00,27.5
2026-08-27 18:40:00+02:00,27.5
2026-08-27 18:50:00+02:00,27.3
2026-08-27 19:00:00+02:00,27.3
2026-08-27 19:10:00+02:00,27.2
2026-08-27 19:20:00+02:00,27.1
2026-08-27 19:30:00+02:00,27.0
2026-08-27 19:40:00+02:00,26.9
2026-08-27 19:50:00+02:00,26.8
2026-08-27 20:00:00+02:00,26.6
2026-08-27 20:10:00+02:00,26.2
2026-08-27 20:20:00+02:00,25.7
2026-08-27 20:30:00+02:00,25.7
2026-08-27 20:40:00+02:00,25.6
2026-08-27 20:50:00+02:00,25.4
2026-08-27 21:00:00+02:00,25.2
2026-08-27 21:10:00+02:00,25.0
2026-08-27 21:20:00+02:00,25.0
2026-08-27 21:30:00+02:00,24.8
2026-08-27 21:40:00+02:00,24.7
2026-08-27 21:50:00+02:00,24.7
2026-08-27 22:00:00+02:00,24.6
2026-08-27 22:10:00+02:00,24.5
2026-08-27 22:20:00+02:00,24.4
2026-08-27 22:30:00+02:00,24.3
2026-08-27 22:40:00+02:00,24.4
2026-08-27 22:50:00+02:00,24.3
2026-08-27 23:00:00+02:00,24.3
2026-08-27 23:10:00+02:00,24.2
2026-08-27 23:20:00+02:00,24.2
2026-08-27 23:30:00+02:00,24.2
2026-08-27 23:40:00+02:00,24.0
2026-08-27 23:50:00+02:00,24.0
