time,temperature_obs,temperature_source,station_id,station_name,station_altitude_m,latitude,longitude,humidity_percent,pressure_hpa,pressure_sea_level_hpa,wind_speed_ms,wind_direction_deg,precip_mm
2026-09-17 00:00:00+02:00,18.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,99.0,1017.4,1018.9,1.7,280.0,0.0
2026-09-17 01:00:00+02:00,18.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,99.0,1018.0,1019.5,1.8,227.0,0.0
2026-09-17 02:00:00+02:00,18.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,99.0,1017.2,1018.7,2.1,262.0,0.2
2026-09-17 03:00:00+02:00,18.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,99.0,1015.6,1017.1,3.4,273.0,0.0
2026-09-17 04:00:00+02:00,18.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,99.0,1015.0,1016.5,2.8,346.0,0.0
2026-09-17 05:00:00+02:00,18.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,99.0,1015.5,1017.0,1.9,8.0,0.0
2026-09-17 06:00:00+02:00,17.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,98.0,1015.7,1017.2,1.4,336.0,0.0
2026-09-17 07:00:00+02:00,17.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,97.0,1015.8,1017.3,1.5,328.0,0.0
2026-09-17 08:00:00+02:00,17.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,95.0,1016.0,1017.5,1.9,326.0,0.0
2026-09-17 09:00:00+02:00,18.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,92.0,1016.4,1017.9,2.0,331.0,0.0
2026-09-17 10:00:00+02:00,19.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,87.0,1016.5,1018.0,1.4,354.0,0.0
2026-09-17 11:00:00+02:00,21.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,76.0,1017.2,1018.7,0.5,47.0,0.0
